participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.868,1,1,4,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.016,1,2,5,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.0735,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8056,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.5762,2,2,8,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.8458,3,0,9,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.2358,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,1.3429,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,0,1,1,1,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.017,0,0,0,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.3771,0,1,1,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.062,0,2,2,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.1591,1,0,3,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.2806,1,1,4,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.0633,1,2,5,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.9134,2,0,6,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.1751,2,1,7,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.1895,2,2,8,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.4997,3,0,9,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.201,3,1,10,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.0822,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,m,,,,,,,,,1,0,2,0,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.1333,0,0,0,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,1.1167,0,1,1,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.3151,0,2,2,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.1745,1,0,3,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.9505,1,1,4,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8113,1,2,5,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8643,2,0,6,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.5086,2,1,7,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.9149,2,2,8,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.1109,3,0,9,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.1511,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8709,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,1,1,3,1,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.4736,0,0,0,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.4409,0,1,1,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.0094,0,2,2,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.2178,1,0,3,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.8033,1,1,4,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.2004,1,2,5,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.0848,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.2504,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.1346,2,2,8,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.0419,3,0,9,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,2.5552,3,1,10,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.9158,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,m,,,,,,,,,2,0,4,0,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,1.0047,0,0,0,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.749,0,1,1,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,2.4021,0,2,2,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.7767,1,0,3,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,right,0,1.734,1,1,4,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.9543,1,2,5,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.0198,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.9166,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.234,2,2,8,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.9672,3,0,9,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.0682,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,right,0,0.8548,3,2,11,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,2,1,5,1,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,1.0349,0,0,0,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.9395,0,1,1,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,right,0,0.9324,0,2,2,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8909,1,0,3,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.7669,1,1,4,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.8789,1,2,5,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.4977,2,0,6,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.009,2,1,7,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.6384,2,2,8,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.8442,3,0,9,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.007,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.7265,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,3,0,6,1,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,1.1864,0,0,0,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.1993,0,1,1,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.7824,0,2,2,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.3338,1,0,3,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.6665,1,1,4,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.9267,1,2,5,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.8872,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.0455,2,1,7,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.9665,2,2,8,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.9173,3,0,9,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.9223,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.7051,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,m,,,,,,,,,3,1,7,0,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.3483,0,0,0,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.8169,0,1,1,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.8846,0,2,2,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.828,1,0,3,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.2041,1,1,4,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.9207,1,2,5,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,1.0341,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.6844,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.3334,2,2,8,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.8805,3,0,9,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.4984,3,1,10,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.6252,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,4,0,8,1,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.8744,0,0,0,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.6049,0,1,1,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,0.9991,0,2,2,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.8042,1,0,3,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.5164,1,1,4,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.0321,1,2,5,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.5174,2,0,6,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.9006,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.6976,2,2,8,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.8925,3,0,9,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,up,0,5.1674,3,1,10,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,0.9335,3,2,11,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,m,,,,,,,,,4,1,9,0,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.8269,0,0,0,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.2577,0,1,1,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.8666,0,2,2,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.1213,1,0,3,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.8703,1,1,4,1,1,,,,,
