participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,up,0,3.0609,1,0,3,2,1,neither,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,right,0,2.0124,1,1,4,1,1,spatial,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,left,0,1.2762,1,2,5,0,1,feature,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,left,0,2.2517,2,0,6,0,1,feature,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,right,0,1.8234,2,1,7,2,1,neither,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,right,0,2.2868,2,2,8,1,1,spatial,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,2.2407,0,0,0,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.3706,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.2005,0,2,2,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,right,0,1.5287,1,0,3,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,2.195,1,1,4,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0366,1,2,5,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.815,2,0,6,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.2312,2,1,7,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.0323,2,2,8,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.1312,3,0,9,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.2445,3,1,10,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,2.2472,3,2,11,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,p,,,,,,,,,0,0,0,1,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.8929,0,0,0,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.364,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.7666,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.1148,1,0,3,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.2619,1,1,4,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.0525,1,2,5,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,right,0,3.215,2,0,6,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1394,2,1,7,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.5097,2,2,8,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1608,3,0,9,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.3886,3,1,10,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,0.9517,3,2,11,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,m,,,,,,,,,0,1,1,0,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.2678,0,0,0,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.4959,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.0594,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.2389,1,0,3,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0131,1,1,4,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.1392,1,2,5,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.1084,2,0,6,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.1253,2,1,7,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,right,0,1.3085,2,2,8,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.1175,3,0,9,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0397,3,1,10,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.1002,3,2,11,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,p,,,,,,,,,1,0,2,1,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.079,0,0,0,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.9142,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.6604,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1997,1,0,3,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,right,0,1.7973,1,1,4,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,0.8973,1,2,5,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.3736,2,0,6,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.0965,2,1,7,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.1668,2,2,8,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1224,3,0,9,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.3827,3,1,10,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,2.8381,3,2,11,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,m,,,,,,,,,1,1,3,0,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,0.9584,0,0,0,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,0.7756,0,1,1,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,2.21,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.964,1,0,3,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,0.7701,1,1,4,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,0.8875,1,2,5,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.7615,2,0,6,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.144,2,1,7,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0116,2,2,8,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.1804,3,0,9,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,up,0,2.8562,3,1,10,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.3159,3,2,11,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,p,,,,,,,,,2,0,4,1,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,left,0,4.7642,0,0,0,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.8728,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1559,0,2,2,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,0.8458,1,0,3,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.3663,1,1,4,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.5623,1,2,5,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,0.9377,2,0,6,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.7222,2,1,7,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.0772,2,2,8,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,right,0,3.8468,3,0,9,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.4182,3,1,10,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.0312,3,2,11,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,m,,,,,,,,,2,1,5,0,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.4887,0,0,0,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,0.9763,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.0523,0,2,2,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,1.7971,1,0,3,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.361,1,1,4,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.7372,1,2,5,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,0.9467,2,0,6,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,1.1561,2,1,7,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,up,1,1.357,2,2,8,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,m,right,0,2.2079,3,0,9,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,m,right,1,0.8368,3,1,10,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,m,left,1,0.9408,3,2,11,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,m,,,,,,,,,3,0,6,0,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.5593,0,0,0,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.4029,0,1,1,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.0441,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,0.8492,1,0,3,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.4018,1,1,4,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.3993,1,2,5,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.9596,2,0,6,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.2262,2,1,7,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.1386,2,2,8,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,0.9049,3,0,9,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,0.9982,3,1,10,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.7396,3,2,11,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,,,,,,,,,,,,,,,,p,,,,,,,,,3,1,7,1,1
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.2275,0,0,0,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0097,0,1,1,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,1.365,0,2,2,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.9862,1,0,3,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,0.9455,1,1,4,2,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,0.8394,1,2,5,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,left,,,,,,,,,feature,,,,,,p,left,1,1.0472,2,0,6,0,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,right,,,,,,,,,spatial,,,,,,p,right,1,0.9217,2,1,7,1,1,,,,,
60ec8d7486130161c5f5be55,2023-04-05_21h44.26.641,supdoc_online,2022.2.5,Win32,20.13287699,up,,,,,,,,,neither,,,,,,p,up,1,1.1158,2,2,8,2,1,,,,,
