participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,3.4241,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,right,0,1.6754,2,2,8,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.9414,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.9636,3,1,10,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,up,0,2.1381,3,2,11,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,0,0,0,0,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.8872,0,0,0,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.4394,0,1,1,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,right,0,1.9048,0,2,2,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.3756,1,0,3,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.6518,1,1,4,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.0336,1,2,5,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,left,0,2.3794,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.7368,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.595,2,2,8,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.432,3,0,9,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.9087,3,1,10,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.6783,3,2,11,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,0,1,1,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.7548,0,0,0,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.4436,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.0052,0,2,2,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,2.6893,1,0,3,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.475,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.0246,1,2,5,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.2668,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.5682,2,1,7,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.7679,2,2,8,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.2515,3,0,9,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.3537,3,1,10,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.7819,3,2,11,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,1,0,2,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.1666,0,0,0,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.24,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,right,0,1.7156,0,2,2,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,right,0,2.9683,1,0,3,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.8963,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.822,1,2,5,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,right,0,1.9873,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.39,2,1,7,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,left,0,1.7828,2,2,8,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,2.8779,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.472,3,1,10,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.5898,3,2,11,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,1,1,3,0,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.2575,0,0,0,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.2229,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.6766,0,2,2,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,3.2425,1,0,3,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.8721,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,2.0998,1,2,5,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.5568,2,0,6,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,right,0,1.9219,2,1,7,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.8817,2,2,8,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.293,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,3.9031,3,1,10,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.5676,3,2,11,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,2,0,4,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.4792,0,0,0,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.5537,0,1,1,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.4803,0,2,2,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.3619,1,0,3,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.6128,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.7132,1,2,5,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.3564,2,0,6,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,2.4932,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.566,2,2,8,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,2.4668,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.0206,3,1,10,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,3.3703,3,2,11,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,2,1,5,0,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.6427,0,0,0,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,2.2029,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.8035,0,2,2,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.4202,1,0,3,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.0904,1,1,4,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.1444,1,2,5,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.8845,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.5139,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.7954,2,2,8,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.0696,3,0,9,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,left,0,0.9034,3,1,10,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.2578,3,2,11,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,3,0,6,0,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.4277,0,0,0,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.3116,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.8641,0,2,2,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,left,0,1.5993,1,0,3,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,2.1125,1,1,4,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,up,0,1.3392,1,2,5,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.8148,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.2709,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.5741,2,2,8,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.2032,3,0,9,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,left,0,4.7909,3,1,10,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,right,0,3.0945,3,2,11,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,3,1,7,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.6487,0,0,0,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.4288,0,1,1,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.6367,0,2,2,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.0069,1,0,3,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.7838,1,1,4,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.6898,1,2,5,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.1081,2,0,6,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.782,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.5393,2,2,8,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.6508,3,0,9,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,2.2866,3,1,10,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,right,0,2.7687,3,2,11,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,4,0,8,0,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,right,0,3.0572,0,0,0,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.7419,0,1,1,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.7626,0,2,2,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.3257,1,0,3,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,up,0,4.5169,1,1,4,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.5259,1,2,5,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.241,2,0,6,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.2937,2,1,7,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,right,0,1.2713,2,2,8,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.1288,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.9203,3,1,10,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.9074,3,2,11,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,4,1,9,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.2386,0,0,0,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.3461,0,1,1,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.4348,0,2,2,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.4186,1,0,3,0,1,,,,,
