participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.8016,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.7481,3,1,10,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,1.2695,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,0,0,0,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,1.0106,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.7278,0,1,1,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.7276,0,2,2,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,left,0,1.2333,1,0,3,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.8122,1,1,4,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.6269,1,2,5,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,1.1133,2,0,6,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.743,2,1,7,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.568,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,left,0,1.2625,3,0,9,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,1.0801,3,1,10,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.6813,3,2,11,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,0,1,1,1,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.645,0,0,0,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.7005,0,1,1,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.532,0,2,2,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.8523,1,0,3,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.847,1,1,4,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,1.149,1,2,5,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.7472,2,0,6,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,left,0,0.7331,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.8549,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.662,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.6015,3,1,10,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.9481,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,1,0,2,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.9211,0,0,0,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,1.4009,0,1,1,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.7935,0,2,2,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,1.1309,1,0,3,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,1.0901,1,1,4,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6029,1,2,5,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6454,2,0,6,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.9,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.6148,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,left,0,0.6105,3,0,9,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,up,0,0.6515,3,1,10,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,up,0,0.583,3,2,11,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,1,1,3,1,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.8666,0,0,0,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.6029,0,1,1,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,1.325,0,2,2,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,left,0,0.8869,1,0,3,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.7127,1,1,4,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.7128,1,2,5,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.5861,2,0,6,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,left,0,0.6942,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,1.5,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.8631,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,left,0,1.2936,3,1,10,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,1.1269,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,2,0,4,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.7323,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.7363,0,1,1,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.719,0,2,2,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.8004,1,0,3,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,up,0,0.7295,1,1,4,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.8259,1,2,5,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,left,0,1.0935,2,0,6,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,1.6827,2,1,7,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.6339,2,2,8,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.6139,3,0,9,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,1.2018,3,1,10,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.7714,3,2,11,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,2,1,5,1,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.8165,0,0,0,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.7654,0,1,1,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.7153,0,2,2,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.6676,1,0,3,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.9449,1,1,4,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.8026,1,2,5,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.6293,2,0,6,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,left,0,1.2702,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.7626,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.7595,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.7112,3,1,10,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.6708,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,3,0,6,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.9218,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.6838,0,1,1,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,1.0364,0,2,2,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,up,0,0.747,1,0,3,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.864,1,1,4,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.7774,1,2,5,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.7916,2,0,6,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.7329,2,1,7,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.8188,2,2,8,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,up,0,1.1187,3,0,9,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.7019,3,1,10,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6646,3,2,11,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,3,1,7,1,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.838,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.7705,0,1,1,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,up,0,0.652,0,2,2,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.8141,1,0,3,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.916,1,1,4,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.6609,1,2,5,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.8295,2,0,6,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.896,2,1,7,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.9614,2,2,8,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,1.526,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.7104,3,1,10,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.9113,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,4,0,8,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.8491,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.7605,0,1,1,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.628,0,2,2,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,1.2216,1,0,3,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.4843,1,1,4,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.6797,1,2,5,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.9086,2,0,6,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.6614,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6106,2,2,8,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.5814,3,0,9,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,right,0,1.2288,3,1,10,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,left,0,0.8612,3,2,11,1,1,,,,,
