participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.954,3,2,11,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,0,1,1,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.356,0,0,0,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.355,0,1,1,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.537,0,2,2,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,2.541,1,0,3,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.604,1,1,4,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,2.173,1,2,5,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.687,2,0,6,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.544,2,1,7,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,2.157,2,2,8,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.219,3,0,9,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.57,3,1,10,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,2.16,3,2,11,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,m,,,,,,,,,1,0,2,0,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.079,0,0,0,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.61,0,1,1,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,2.096,0,2,2,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.674,1,0,3,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.563,1,1,4,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.708,1,2,5,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,2.995,2,0,6,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,2.463,2,1,7,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.573,2,2,8,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.021,3,0,9,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.138,3,1,10,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.744,3,2,11,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,1,1,3,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.69,0,0,0,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.511,0,1,1,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.972,0,2,2,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.168,1,0,3,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.452,1,1,4,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.542,1,2,5,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.789,2,0,6,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.299,2,1,7,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.142,2,2,8,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.71,3,0,9,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.105,3,1,10,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.759,3,2,11,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,2,0,4,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,3.649,0,0,0,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,2.822,0,1,1,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.456,0,2,2,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.087,1,0,3,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.066,1,1,4,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.035,1,2,5,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,2.457,2,0,6,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.165,2,1,7,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,up,0,3.417,2,2,8,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.22,3,0,9,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.245,3,1,10,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.967,3,2,11,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,m,,,,,,,,,2,1,5,0,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.136,0,0,0,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.659,0,1,1,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.987,0,2,2,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.62,1,0,3,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.135,1,1,4,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.655,1,2,5,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.201,2,0,6,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.26,2,1,7,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,0.986,2,2,8,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.037,3,0,9,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,2.615,3,1,10,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.152,3,2,11,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,m,,,,,,,,,3,0,6,0,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.457,0,0,0,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.128,0,1,1,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,2.075,0,2,2,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,2.576,1,0,3,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.719,1,1,4,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,up,0,6.304,1,2,5,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,0.976,2,0,6,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.084,2,1,7,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.669,2,2,8,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,2.855,3,0,9,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.016,3,1,10,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,up,0,2.012,3,2,11,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,3,1,7,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,0.829,0,0,0,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.941,0,1,1,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,2.287,0,2,2,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.101,1,0,3,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,0.935,1,1,4,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,0.85,1,2,5,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.115,2,0,6,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.015,2,1,7,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1,2,2,8,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,0.904,3,0,9,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.035,3,1,10,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,right,0,4.167,3,2,11,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,4,0,8,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.29,0,0,0,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.505,0,1,1,0,1,,,,,
