participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,0.7506,1,1,4,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,0.393,1,2,5,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,1.1078,2,0,6,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,1.2059,2,1,7,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,0.5167,2,2,8,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,1.3362,3,0,9,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,up,0,0.9442,3,1,10,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,1.1151,3,2,11,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,,,,,,,,,,,m,,,,,,,,,4,1,9,0,1
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,p,up,1,0.7331,0,0,0,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,p,left,1,0.6612,0,1,1,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,p,right,1,1.2841,0,2,2,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,p,up,1,0.8649,1,0,3,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,p,right,1,0.6199,1,1,4,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,p,left,1,0.6225,1,2,5,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,p,left,1,0.9234,2,0,6,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,p,right,1,1.0174,2,1,7,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,p,left,0,0.8114,2,2,8,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,p,right,1,1.0131,3,0,9,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,p,up,1,2.7823,3,1,10,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,p,up,0,2.9453,3,2,11,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,,,,,,,,,,,p,,,,,,,,,5,0,10,1,1
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,left,0,0.7262,0,0,0,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,2.2138,0,1,1,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,1.1036,0,2,2,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,0.8119,1,0,3,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,0.9029,1,1,4,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,0.5333,1,2,5,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,0.8772,2,0,6,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,3.2302,2,1,7,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,0.8654,2,2,8,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,right,,,,,,,,,spatial,m,right,1,1.0702,3,0,9,1,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,left,,,,,,,,,feature,m,left,1,1.0608,3,1,10,0,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,up,,,,,,,,,neither,m,up,1,0.6203,3,2,11,2,1,,,,,
5fdfd04b9bf07d83b2e5f780,2023-04-05_21h30.38.462,supdoc_online,2022.2.5,Win32,75.14277127,,,,,,,,,,,m,,,,,,,,,5,1,11,0,1
