participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.772,3,0,9,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.8626,3,1,10,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.5633,3,2,11,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,m,,,,,,,,,0,0,0,0,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.114,0,0,0,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.7529,0,1,1,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.8642,0,2,2,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,3.0462,1,0,3,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.906,1,1,4,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.905,1,2,5,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.1274,2,0,6,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.9026,2,1,7,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.1853,2,2,8,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.318,3,0,9,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.2293,3,1,10,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.9327,3,2,11,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,p,,,,,,,,,0,1,1,1,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.9639,0,0,0,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.7212,0,1,1,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.7976,0,2,2,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.8369,1,0,3,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.8521,1,1,4,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.6817,1,2,5,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.3073,2,0,6,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.3379,2,1,7,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.0375,2,2,8,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.3357,3,0,9,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.1049,3,1,10,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.2477,3,2,11,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,p,,,,,,,,,1,0,2,1,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,up,0,1.1236,0,0,0,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.3983,0,1,1,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.949,0,2,2,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.1378,1,0,3,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.8192,1,1,4,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,1.5336,1,2,5,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.9039,2,0,6,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,1.2699,2,1,7,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,0.9969,2,2,8,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.6806,3,0,9,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.8465,3,1,10,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.1156,3,2,11,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,m,,,,,,,,,1,1,3,0,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.7678,0,0,0,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.0474,0,1,1,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.8965,0,2,2,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.5523,1,0,3,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.9657,1,1,4,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.9468,1,2,5,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.7472,2,0,6,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.7714,2,1,7,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.4708,2,2,8,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,3.2291,3,0,9,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.8443,3,1,10,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.822,3,2,11,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,p,,,,,,,,,2,0,4,1,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.4697,0,0,0,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.9644,0,1,1,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,1.0372,0,2,2,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,0.8641,1,0,3,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,1.9467,1,1,4,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.9478,1,2,5,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,2.0306,2,0,6,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,0.9891,2,1,7,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.8624,2,2,8,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.3295,3,0,9,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,up,0,0.8129,3,1,10,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,1.5183,3,2,11,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,m,,,,,,,,,2,1,5,0,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,1.4522,0,0,0,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.1151,0,1,1,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.9155,0,2,2,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.0645,1,0,3,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.7864,1,1,4,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.8235,1,2,5,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.7907,2,0,6,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.9015,2,1,7,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.8205,2,2,8,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.7794,3,0,9,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.2466,3,1,10,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.7677,3,2,11,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,p,,,,,,,,,3,0,6,1,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.9162,0,0,0,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.2971,0,1,1,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,1.2401,0,2,2,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.8216,1,0,3,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.9775,1,1,4,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,0.8715,1,2,5,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.7975,2,0,6,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,1.1631,2,1,7,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,0.9314,2,2,8,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,m,right,1,0.8151,3,0,9,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,m,left,1,0.806,3,1,10,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,m,up,1,1.0733,3,2,11,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,,,,,,,,,,,,,,,,m,,,,,,,,,3,1,7,0,1
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,1.165,0,0,0,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.9868,0,1,1,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,0.8481,0,2,2,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.2136,1,0,3,2,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,right,,,,,,,,,spatial,,,,,,p,right,1,0.7367,1,1,4,1,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,left,,,,,,,,,feature,,,,,,p,left,1,0.8383,1,2,5,0,1,,,,,
6045f1a2c8759873bcbb64f1,2023-04-05_21h44.12.004,supdoc_online,2022.2.5,Win32,60.42296073,up,,,,,,,,,neither,,,,,,p,up,1,1.0318,2,0,6,2,1,,,,,
