"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.05,0.0568,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",0,"s",1,0.366,0,0,0,24,1,24,"same_face","same_face","s","s",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.391,0,1,1,5,1,5,"rand_face","rand_face","d","d",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.4512,0,2,2,4,1,4,"rand_face","rand_face","d","d",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CF0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0009_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",0,"s",1,0.304,0,3,3,28,1,28,"same_face","same_face","s","s",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.3456,0,4,4,7,1,7,"rand_face","rand_face","d","d",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.4925,0,5,5,6,1,6,"rand_face","rand_face","d","d",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,"s",1,0.4007,0,6,6,30,1,30,"same_face","same_face","s","s",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.4673,0,7,7,0,1,0,"rand_face","rand_face","d","d",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,"s",1,0.4854,0,8,8,18,1,18,"same_face","same_face","s","s",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"s",1,0.4129,0,9,9,19,1,19,"same_face","same_face","s","s",2,0,0.05,0.0568,"2021-10-19_14h28.31.488","02_face_task_central","2020.2.4","MacIntel",60,1440,900,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
