"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
NA,NA,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"d",1,0.4073,0,11,11,13,1,13,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3996,0,12,12,20,1,20,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,"d",1,0.4206,0,13,13,9,1,9,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.6921,0,14,14,27,1,27,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.7381,0,15,15,22,1,22,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",0,"d",1,0.3875,0,16,16,7,1,7,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",0,"d",1,0.4878,0,17,17,10,1,10,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"d",1,0.6135,0,18,18,11,1,11,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5458,0,19,19,18,1,18,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.427,0,20,20,24,1,24,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3503,0,21,21,16,1,16,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,"d",1,0.4046,0,22,22,0,1,0,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.6283,0,23,23,17,1,17,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3497,0,24,24,29,1,29,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2954,0,25,25,28,1,28,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3768,0,26,26,31,1,31,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,"d",1,0.3805,0,27,27,15,1,15,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",0,"d",1,0.6106,0,28,28,4,1,4,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,"d",1,0.5266,0,29,29,12,1,12,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.488,0,30,30,30,1,30,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",0,"d",1,0.4303,0,31,31,1,1,1,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4393,NA,NA,NA,NA,NA,56,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",0,0,0,20,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0050_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",0,"d",1,0.4553,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,1,1,3,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",0,"d",1,0.4843,NA,NA,NA,NA,NA,44,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,2,2,8,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CF0040_1110.jpg",0,"d",1,0.503,NA,NA,NA,NA,NA,38,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,3,3,2,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4691,NA,NA,NA,NA,NA,57,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",0,4,4,21,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4048,NA,NA,NA,NA,NA,59,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CF0040_1110.jpg",0,5,5,23,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3978,NA,NA,NA,NA,NA,58,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,6,6,22,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,"d",1,0.4701,NA,NA,NA,NA,NA,49,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,7,7,13,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.433,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,8,8,16,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,"d",1,0.5506,NA,NA,NA,NA,NA,40,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,9,9,4,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4065,NA,NA,NA,NA,NA,65,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,10,10,29,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"d",1,0.5723,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,11,11,7,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"d",1,0.5337,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,12,12,12,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5035,NA,NA,NA,NA,NA,64,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",0,13,13,28,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4013,NA,NA,NA,NA,NA,62,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CM0007_1100.jpg",0,14,14,26,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4169,NA,NA,NA,NA,NA,63,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",0,15,15,27,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3548,NA,NA,NA,NA,NA,53,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CM0047_1100.jpg",0,16,16,17,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3672,NA,NA,NA,NA,NA,60,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,17,17,24,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4946,NA,NA,NA,NA,NA,55,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,18,18,19,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0007_1100.jpg",0,"d",1,0.4034,NA,NA,NA,NA,NA,50,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,19,19,14,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.7573,NA,NA,NA,NA,NA,67,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,20,20,31,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5315,NA,NA,NA,NA,NA,61,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CM0024_3100.jpg",0,21,21,25,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",0,"d",1,0.4196,NA,NA,NA,NA,NA,51,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,22,22,15,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0047_1100.jpg",0,"d",1,0.4937,NA,NA,NA,NA,NA,47,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,23,23,11,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,"d",1,0.5834,NA,NA,NA,NA,NA,37,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,24,24,1,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"d",1,0.441,NA,NA,NA,NA,NA,45,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,25,25,9,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4582,NA,NA,NA,NA,NA,66,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0035_1100.jpg","Stimuli/Faces/CF0035_1100.jpg",0,26,26,30,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"d",1,0.499,NA,NA,NA,NA,NA,41,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,27,27,5,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CM0024_3100.jpg",0,"d",1,0.5102,NA,NA,NA,NA,NA,36,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,28,28,0,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5212,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,29,29,18,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CF0035_1100.jpg",0,"d",1,0.6845,NA,NA,NA,NA,NA,42,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,30,30,6,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"d",1,0.6111,NA,NA,NA,NA,NA,46,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",0,31,31,10,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0009_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",0,"d",1,0.9604,NA,NA,NA,NA,NA,73,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,0,0,1,1
NA,NA,"","",0,"s",1,0.4431,NA,NA,NA,NA,NA,98,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",NA,NA,NA,NA,NA,0,1,1,26,1
NA,NA,"","",0,"s",1,0.6955,NA,NA,NA,NA,NA,96,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CM0039_1100.jpg",NA,NA,NA,NA,NA,0,2,2,24,1
NA,NA,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0039_1100.jpg",0,"d",1,0.4708,NA,NA,NA,NA,NA,81,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,3,3,9,1
NA,NA,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"d",1,0.8837,NA,NA,NA,NA,NA,74,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,4,4,2,1
NA,NA,"","",0,"s",1,0.434,NA,NA,NA,NA,NA,88,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,0,5,5,16,1
NA,NA,"","",0,"s",1,0.4347,NA,NA,NA,NA,NA,97,"same_face","same_face","s","s",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CM0015_1100.jpg",NA,NA,NA,NA,NA,0,6,6,25,1
NA,NA,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0015_1100.jpg",0,"d",1,0.577,NA,NA,NA,NA,NA,72,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,7,7,0,1
NA,NA,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,"d",1,1.226,NA,NA,NA,NA,NA,80,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,8,8,8,1
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"d",1,0.4336,NA,NA,NA,NA,NA,76,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,9,9,4,1
NA,NA,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",0,"d",1,0.4881,NA,NA,NA,NA,NA,82,"rand_face","rand_face","d","d",2,0,0.05,0.05,"2021-12-10_13h33.45.874","02_face_task_central","2020.2.4","Win32",60,1536,864,"","",NA,NA,NA,NA,NA,0,10,10,10,1
