"X.Scale","Y.Scale","image1","image2","corr_acc","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","word_loop_set1.thisRepN","word_loop_set1.thisTrialN","word_loop_set1.thisN","word_loop_set1.thisIndex","word_loop_set1.ran","trialID","imFile","imFile2","corr","diff","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","key_resp_3.keys","key_resp_3.rt","word_loop_set2.thisRepN","word_loop_set2.thisTrialN","word_loop_set2.thisN","word_loop_set2.thisIndex","word_loop_set2.ran","word_loop_set3.thisRepN","word_loop_set3.thisTrialN","word_loop_set3.thisN","word_loop_set3.thisIndex","word_loop_set3.ran"
0.0558,0.055,"Stimuli/Words/word53.jpg","Stimuli/Words/word54.jpg","d",0,"d",1,0.7851,0,0,0,0,1,79,"Stimuli/Words/word38.jpg","Stimuli/Words/word37.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word15.jpg","Stimuli/Words/word16.jpg","d",0,"d",1,0.9582,0,1,1,1,1,11,"Stimuli/Words/word28.jpg","Stimuli/Words/word28.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word17.jpg","Stimuli/Words/word18.jpg","d",0,"d",1,2.0263,0,2,2,2,1,65,"Stimuli/Words/word24.jpg","Stimuli/Words/word23.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word56.jpg","Stimuli/Words/word56.jpg","s",0,"s",1,0.783,0,3,3,3,1,76,"Stimuli/Words/word35.jpg","Stimuli/Words/word36.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word39.jpg","Stimuli/Words/word39.jpg","s",0,"s",1,1.5664,0,4,4,4,1,72,"Stimuli/Words/word31.jpg","Stimuli/Words/word32.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word42.jpg","Stimuli/Words/word41.jpg","d",0,"d",1,1.2374,0,5,5,5,1,3,"Stimuli/Words/word08.jpg","Stimuli/Words/word08.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word28.jpg","Stimuli/Words/word28.jpg","s",0,"s",1,1.0111,0,6,6,6,1,98,"Stimuli/Words/word17.jpg","Stimuli/Words/word18.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word25.jpg","Stimuli/Words/word25.jpg","s",0,"s",1,0.6855,0,7,7,7,1,22,"Stimuli/Words/word39.jpg","Stimuli/Words/word39.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word47.jpg","Stimuli/Words/word48.jpg","d",0,"d",1,2.8087,0,8,8,8,1,27,"Stimuli/Words/word56.jpg","Stimuli/Words/word56.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word12.jpg","Stimuli/Words/word11.jpg","d",0,"d",1,0.9655,0,9,9,9,1,103,"Stimuli/Words/word42.jpg","Stimuli/Words/word41.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word41.jpg","Stimuli/Words/word41.jpg","s",0,"s",1,0.9001,0,10,10,10,1,10,"Stimuli/Words/word27.jpg","Stimuli/Words/word27.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word46.jpg","Stimuli/Words/word46.jpg","s",0,"s",1,1.1942,0,11,11,11,1,36,"Stimuli/Words/word13.jpg","Stimuli/Words/word13.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word04.jpg","Stimuli/Words/word03.jpg","d",0,"d",1,1.1484,0,12,12,12,1,66,"Stimuli/Words/word25.jpg","Stimuli/Words/word26.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word16.jpg","Stimuli/Words/word15.jpg","d",0,"d",1,1.1907,0,13,13,13,1,108,"Stimuli/Words/word47.jpg","Stimuli/Words/word48.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word05.jpg","Stimuli/Words/word05.jpg","s",0,"s",1,0.8236,0,14,14,14,1,97,"Stimuli/Words/word16.jpg","Stimuli/Words/word15.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word31.jpg","Stimuli/Words/word32.jpg","d",0,"d",1,1.022,0,15,15,15,1,31,"Stimuli/Words/word04.jpg","Stimuli/Words/word04.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word13.jpg","Stimuli/Words/word13.jpg","s",0,"s",1,0.8381,0,16,16,16,1,59,"Stimuli/Words/word06.jpg","Stimuli/Words/word05.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word38.jpg","Stimuli/Words/word37.jpg","d",0,"d",1,0.9998,0,17,17,17,1,8,"Stimuli/Words/word25.jpg","Stimuli/Words/word25.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word01.jpg","Stimuli/Words/word01.jpg","s",0,"s",1,0.9324,0,18,18,18,1,96,"Stimuli/Words/word15.jpg","Stimuli/Words/word16.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word43.jpg","Stimuli/Words/word43.jpg","s",0,"s",1,1.0077,0,19,19,19,1,49,"Stimuli/Words/word46.jpg","Stimuli/Words/word46.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word06.jpg","Stimuli/Words/word05.jpg","d",0,"d",1,0.9736,0,20,20,20,1,68,"Stimuli/Words/word27.jpg","Stimuli/Words/word28.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word27.jpg","Stimuli/Words/word27.jpg","s",0,"s",1,1.9144,0,21,21,21,1,4,"Stimuli/Words/word21.jpg","Stimuli/Words/word21.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word50.jpg","Stimuli/Words/word50.jpg","s",0,"s",1,0.4934,0,22,22,22,1,53,"Stimuli/Words/word50.jpg","Stimuli/Words/word50.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word22.jpg","Stimuli/Words/word22.jpg","s",0,"s",1,0.7315,0,23,23,23,1,28,"Stimuli/Words/word01.jpg","Stimuli/Words/word01.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word10.jpg","Stimuli/Words/word09.jpg","d",0,"d",1,0.5175,0,24,24,24,1,44,"Stimuli/Words/word41.jpg","Stimuli/Words/word41.jpg","s","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word08.jpg","Stimuli/Words/word08.jpg","s",0,"s",1,0.5478,0,25,25,25,1,82,"Stimuli/Words/word53.jpg","Stimuli/Words/word54.jpg","d","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word21.jpg","Stimuli/Words/word21.jpg","s",0,"s",1,0.5755,0,26,26,26,1,89,"Stimuli/Words/word04.jpg","Stimuli/Words/word03.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word35.jpg","Stimuli/Words/word36.jpg","d",0,"d",1,1.0622,0,27,27,27,1,91,"Stimuli/Words/word10.jpg","Stimuli/Words/word09.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word04.jpg","Stimuli/Words/word04.jpg","s",0,"s",1,0.9069,0,28,28,28,1,0,"Stimuli/Words/word05.jpg","Stimuli/Words/word05.jpg","s","second",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word24.jpg","Stimuli/Words/word23.jpg","d",0,"d",1,0.7791,0,29,29,29,1,93,"Stimuli/Words/word12.jpg","Stimuli/Words/word11.jpg","d","third",2,0,0.0558,0.055,"2021-12-15_12h04.45.464","01_word_task_central","2020.2.4","MacIntel",60,1440,900,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
