X Scale,Y Scale,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,,,0,d,1,1.8195,,,,,,40,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word13.jpg,d,,,,,,,,,,0,22,22,22,1,,,,,
,,,,0,s,1,0.4402,,,,,,2,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,,,,,,,,,,0,23,23,23,1,,,,,
,,,,0,s,1,0.4384,,,,,,105,Stimuli/Words/word44.jpg,Stimuli/Words/word43.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,,,,,,,,,,0,24,24,24,1,,,,,
,,,,0,d,1,0.6224,,,,,,51,Stimuli/Words/word48.jpg,Stimuli/Words/word48.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word44.jpg,Stimuli/Words/word43.jpg,d,,,,,,,,,,0,25,25,25,1,,,,,
,,,,0,d,1,0.4391,,,,,,30,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,,,,,,,,,,0,26,26,26,1,,,,,
,,,,0,s,1,0.625,,,,,,8,Stimuli/Words/word25.jpg,Stimuli/Words/word25.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,,,,,,,,,,0,27,27,27,1,,,,,
,,,,0,d,1,5.2011,,,,,,113,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word12.jpg,Stimuli/Words/word11.jpg,d,,,,,,,,,,0,28,28,28,1,,,,,
,,,,0,d,1,3.7346,,,,,,121,CatchTrial,CatchTrial,c,CatchTrials,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,d,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,,,0,29,29,29,1,,,,,
,,,,0,d,1,0.9296,,,,,,48,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word09.jpg,Stimuli/Words/word10.jpg,d,,,,,,,,,,0,30,30,30,1,,,,,
,,,,0,s,1,1.4566,,,,,,111,Stimuli/Words/word50.jpg,Stimuli/Words/word49.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word29.jpg,s,,,,,,,,,,0,31,31,31,1,,,,,
,,,,0,d,1,1.5524,,,,,,24,Stimuli/Words/word53.jpg,Stimuli/Words/word53.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,,,,,0,32,32,32,1,,,,,
,,,,0,d,0,1.872,,,,,,43,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,,,,,,,,,,0,33,33,33,1,,,,,
,,,,0,s,1,1.2911,,,,,,14,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word49.jpg,Stimuli/Words/word49.jpg,s,,,,,,,,,,0,34,34,34,1,,,,,
,,,,0,s,1,1.2697,,,,,,58,Stimuli/Words/word05.jpg,Stimuli/Words/word06.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word06.jpg,s,,,,,,,,,,0,35,35,35,1,,,,,
,,,,0,s,1,1.0441,,,,,,20,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word42.jpg,Stimuli/Words/word42.jpg,s,,,,,,,,space,25.9194,,,,,,0,0,0,0,1
,,,,0,d,1,1.0594,,,,,,13,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,d,,,,,,,,,,,,,,,0,1,1,1,1
,,,,0,d,1,1.257,,,,,,70,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,,,,,,,,,,,,,,,0,2,2,2,1
,,,,0,s,1,1.0452,,,,,,81,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,,,,,,,,,,,,,,,0,3,3,3,1
,,,,0,d,1,1.0597,,,,,,49,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,,,,,,,,,,,,,,,0,4,4,4,1
,,,,0,d,1,1.2536,,,,,,125,CatchTrial,CatchTrial,c,CatchTrials,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word25.jpg,Stimuli/Words/word26.jpg,d,,,,,,Stimuli/Words/word25.jpg,Stimuli/Words/word26.jpg,,,,,,,,0,5,5,5,1
,,,,0,d,1,1.72,,,,,,16,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,,,,,,,,,,,,,,,0,6,6,6,1
,,,,0,s,0,1.3415,,,,,,17,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,,,,,,,,,,,,,,,0,7,7,7,1
,,,,0,s,1,1.2192,,,,,,115,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,,,,,,,,,,,,,,,0,8,8,8,1
,,,,0,s,1,1.3501,,,,,,86,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word16.jpg,Stimuli/Words/word16.jpg,s,,,,,,,,,,,,,,,0,9,9,9,1
,,,,0,s,1,2.0082,,,,,,83,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,,,,,,,,,,,,,,,0,10,10,10,1
,,,,0,s,1,1.0894,,,,,,126,CatchTrial,CatchTrial,c,CatchTrials,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word35.jpg,s,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word35.jpg,,,,,,,,0,11,11,11,1
,,,,0,d,1,0.9219,,,,,,88,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,,,,,,,,,,,,,,,0,12,12,12,1
,,,,0,s,0,1.179,,,,,,63,Stimuli/Words/word22.jpg,Stimuli/Words/word21.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word22.jpg,Stimuli/Words/word21.jpg,d,,,,,,,,,,,,,,,0,13,13,13,1
,,,,0,s,1,1.2451,,,,,,102,Stimuli/Words/word41.jpg,Stimuli/Words/word42.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,,,,,,,,,,,,,,,0,14,14,14,1
,,,,0,d,0,1.3903,,,,,,32,Stimuli/Words/word09.jpg,Stimuli/Words/word09.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word01.jpg,s,,,,,,,,,,,,,,,0,15,15,15,1
,,,,0,s,0,1.4057,,,,,,124,CatchTrial,CatchTrial,c,CatchTrials,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,,,,,,,,0,16,16,16,1
,,,,0,s,1,1.2128,,,,,,127,CatchTrial,CatchTrial,c,CatchTrials,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,,,,,,,,0,17,17,17,1
,,,,0,s,1,0.9917,,,,,,39,Stimuli/Words/word16.jpg,Stimuli/Words/word16.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,,,,,,,,,,,,,,,0,18,18,18,1
,,,,0,s,1,0.9857,,,,,,108,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word09.jpg,Stimuli/Words/word09.jpg,s,,,,,,,,,,,,,,,0,19,19,19,1
,,,,0,d,1,1.6687,,,,,,53,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word14.jpg,d,,,,,,,,,,,,,,,0,20,20,20,1
,,,,0,d,1,1.0288,,,,,,4,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,,,,,,,,,,,,,,,0,21,21,21,1
,,,,0,d,1,1.3064,,,,,,45,Stimuli/Words/word42.jpg,Stimuli/Words/word42.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,,,,,,,,,,,,,,,0,22,22,22,1
,,,,0,s,1,1.205,,,,,,94,Stimuli/Words/word13.jpg,Stimuli/Words/word14.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,,,,,,,,,,,,,,,0,23,23,23,1
,,,,0,d,1,1.0538,,,,,,114,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,,,,,,,,,,,,,,,0,24,24,24,1
,,,,0,s,0,1.1143,,,,,,0,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,,,,,,,,,,,,,,,0,25,25,25,1
,,,,0,s,1,0.3616,,,,,,47,Stimuli/Words/word44.jpg,Stimuli/Words/word44.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word44.jpg,Stimuli/Words/word44.jpg,s,,,,,,,,,,,,,,,0,26,26,26,1
,,,,0,d,1,1.1959,,,,,,106,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,d,,,,,,,,,,,,,,,0,27,27,27,1
,,,,0,d,1,0.4686,,,,,,78,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word41.jpg,Stimuli/Words/word42.jpg,d,,,,,,,,,,,,,,,0,28,28,28,1
,,,,0,s,0,0.4971,,,,,,64,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word38.jpg,Stimuli/Words/word37.jpg,d,,,,,,,,,,,,,,,0,29,29,29,1
,,,,0,s,1,0.2017,,,,,,72,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,s,,,,,,,,,,,,,,,0,30,30,30,1
,,,,0,s,1,0.3741,,,,,,41,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,,,,,,,,,,,,,,,0,31,31,31,1
,,,,0,s,1,0.473,,,,,,28,Stimuli/Words/word01.jpg,Stimuli/Words/word01.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,,,,,,,,,,,,,,,0,32,32,32,1
,,,,0,s,1,0.4686,,,,,,79,Stimuli/Words/word38.jpg,Stimuli/Words/word37.jpg,d,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,,,,,,,,,,,,,,,0,33,33,33,1
,,,,0,d,1,0.4367,,,,,,29,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,third,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,,,,,,,,,,,,,,,0,34,34,34,1
,,,,0,s,1,0.3518,,,,,,21,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,second,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,,,,,,,,,,,,,,,0,35,35,35,1
,,,,,,,,,,,,,,,,,,JD,,1,0.05,0.05,2023-05-08_11h03.26.580,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,space,2.9066,,,,,,,,,,
