"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0577,0.0573,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",0,"s",1,3.8444,0,0,0,22,1,22,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.4315,0,1,1,5,1,5,"rand_face","rand_face","d","d",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CF0022_1100.jpg",0,"s",1,1.7313,0,2,2,19,1,19,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"s",1,1.0278,0,3,3,26,1,26,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,"s",1,0.7714,0,4,4,21,1,21,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"d",0,0.8042,0,5,5,27,1,27,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.0596,0,6,6,12,1,12,"rand_face","rand_face","d","d",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CF0022_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",0,1.1647,0,7,7,1,1,1,"rand_face","rand_face","d","d",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0010_1100.jpg",0,"d",0,1.3396,0,8,8,31,1,31,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"s",1,1.211,0,9,9,16,1,16,"same_face","same_face","s","s",2,0,0.0577,0.0573,"2021-11-26_13h50.35.479","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
