"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
NA,NA,"","",0,"d",1,0.407,0,18,18,3,1,3,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",0,"s",1,0.505,0,19,19,23,1,23,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.841,0,20,20,6,1,6,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CM0024_3100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,"s",1,0.684,0,21,21,18,1,18,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0026_1110.jpg",0,"d",0,0.812,0,22,22,30,1,30,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CF0022_1100.jpg",0,"s",1,0.605,0,23,23,19,1,19,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.71,0,24,24,11,1,11,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.383,0,25,25,2,1,2,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.444,0,26,26,10,1,10,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CF0026_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.611,0,27,27,7,1,7,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CF0022_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,"s",1,0.682,0,28,28,29,1,29,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.533,0,29,29,9,1,9,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",0,"s",1,0.576,0,30,30,17,1,17,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.482,0,31,31,12,1,12,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.536,NA,NA,NA,NA,NA,46,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,0,0,10,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,"s",1,0.509,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,1,1,18,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"s",1,0.799,NA,NA,NA,NA,NA,64,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,2,2,28,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.591,NA,NA,NA,NA,NA,40,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,3,3,4,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,"s",1,0.563,NA,NA,NA,NA,NA,61,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,4,4,25,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"s",1,0.388,NA,NA,NA,NA,NA,62,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,5,5,26,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.522,NA,NA,NA,NA,NA,37,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,6,6,1,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,"s",1,0.547,NA,NA,NA,NA,NA,57,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,7,7,21,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.727,NA,NA,NA,NA,NA,47,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CF0058_1100.jpg",0,8,8,11,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",0,0.907,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CM0029_1100.jpg",0,9,9,3,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CF0013_1110.jpg",0,"s",1,0.548,NA,NA,NA,NA,NA,67,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,10,10,31,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CM0029_2200.jpg",0,"s",1,0.552,NA,NA,NA,NA,NA,58,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,11,11,22,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"s",1,0.642,NA,NA,NA,NA,NA,59,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,12,12,23,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.811,NA,NA,NA,NA,NA,41,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CF0013_1110.jpg",0,13,13,5,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.636,NA,NA,NA,NA,NA,50,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CM0029_2200.jpg",0,14,14,14,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"s",1,0.691,NA,NA,NA,NA,NA,56,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,15,15,20,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,"s",1,0.967,NA,NA,NA,NA,NA,65,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,16,16,29,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CM0039_1100.jpg",0,"s",1,0.597,NA,NA,NA,NA,NA,66,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,17,17,30,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.578,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,18,18,7,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.699,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,19,19,12,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.56,NA,NA,NA,NA,NA,36,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,20,20,0,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"s",1,0.609,NA,NA,NA,NA,NA,53,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,21,21,17,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"s",1,0.508,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,22,22,16,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.562,NA,NA,NA,NA,NA,38,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0039_1100.jpg",0,23,23,2,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.695,NA,NA,NA,NA,NA,49,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CM0030_1100.jpg",0,24,24,13,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.536,NA,NA,NA,NA,NA,42,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0035_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",0,25,25,6,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"s",1,0.756,NA,NA,NA,NA,NA,60,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,26,26,24,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.495,NA,NA,NA,NA,NA,51,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CF0023_1100.jpg",0,27,27,15,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CF0046_1100.jpg",0,"s",1,0.492,NA,NA,NA,NA,NA,63,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,28,28,27,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.506,NA,NA,NA,NA,NA,45,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CF0046_1100.jpg",0,29,29,9,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"s",1,0.865,NA,NA,NA,NA,NA,55,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",0,30,30,19,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.477,NA,NA,NA,NA,NA,44,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CF0012_3320.jpg",0,31,31,8,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.414,NA,NA,NA,NA,NA,76,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,0,0,0,4,1
NA,NA,"","",0,"d",1,0.683,NA,NA,NA,NA,NA,81,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",NA,NA,NA,NA,NA,0,1,1,9,1
NA,NA,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"d",0,0.633,NA,NA,NA,NA,NA,90,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,0,2,2,18,1
NA,NA,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"s",1,0.393,NA,NA,NA,NA,NA,103,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,0,3,3,31,1
NA,NA,"","",0,"d",1,0.472,NA,NA,NA,NA,NA,84,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",NA,NA,NA,NA,NA,0,4,4,12,1
NA,NA,"","",0,"d",1,0.858,NA,NA,NA,NA,NA,85,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",NA,NA,NA,NA,NA,0,5,5,13,1
NA,NA,"","",0,"d",1,0.505,NA,NA,NA,NA,NA,80,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",NA,NA,NA,NA,NA,0,6,6,8,1
NA,NA,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",0,"s",1,0.505,NA,NA,NA,NA,NA,89,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,0,7,7,17,1
NA,NA,"","",0,"d",1,0.539,NA,NA,NA,NA,NA,79,"rand_face","rand_face","d","d",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",NA,NA,NA,NA,NA,0,8,8,7,1
NA,NA,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",0,"d",0,0.618,NA,NA,NA,NA,NA,88,"same_face","same_face","s","s",2,0,0.0556,0.0558,"2021-11-03_19h18.36.825","02_face_task_central","2020.2.4","MacIntel",60,1280,800,"","",NA,NA,NA,NA,NA,0,9,9,16,1
