X Scale,Y Scale,catch_pTarget,catch_pProbe,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,,,,,0,s,1,0.552,,,,,,35,Stimuli/Words/word12.jpg,Stimuli/Words/word12.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,s,,,,,,,,,,0,16,16,16,1,,,,,
,,,,,,0,d,1,0.684,,,,,,16,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word50.jpg,Stimuli/Words/word49.jpg,d,,,,,,,,,,0,17,17,17,1,,,,,
,,,,,,0,s,1,0.891,,,,,,67,Stimuli/Words/word26.jpg,Stimuli/Words/word25.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,,,,,,,,,,0,18,18,18,1,,,,,
,,,,,,0,d,1,0.919,,,,,,13,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,,,,,0,19,19,19,1,,,,,
,,,,,,0,s,1,0.701,,,,,,29,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,,,,,,,,,,0,20,20,20,1,,,,,
,,,,,,0,d,1,0.534,,,,,,1,Stimuli/Words/word06.jpg,Stimuli/Words/word06.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word15.jpg,Stimuli/Words/word16.jpg,d,,,,,,,,,,0,21,21,21,1,,,,,
,,,,,,0,s,1,0.611,,,,,,56,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,,,,,,,,,,0,22,22,22,1,,,,,
,,,,,,0,s,0,0.988,,,,,,62,Stimuli/Words/word21.jpg,Stimuli/Words/word22.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,,,,,,,,,,0,23,23,23,1,,,,,
,,,,,,0,s,1,0.653,,,,,,99,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,,,,,,,,,,0,24,24,24,1,,,,,
,,,,,,0,d,1,1.259,,,,,,7,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,,,,,,,,,,0,25,25,25,1,,,,,
,,,,,,0,d,1,0.578,,,,,,15,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,,,,,,,,,,0,26,26,26,1,,,,,
,,,,,,0,d,1,0.806,,,,,,55,Stimuli/Words/word52.jpg,Stimuli/Words/word52.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,,,,,,,,,,0,27,27,27,1,,,,,
,,,,,,0,s,1,0.751,,,,,,21,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,,,,,,,,,,0,28,28,28,1,,,,,
,,,,,,0,s,1,1.588,,,,,,111,Stimuli/Words/word50.jpg,Stimuli/Words/word49.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,,,,,,,,,,0,29,29,29,1,,,,,
,,,,,,0,d,1,1.02,,,,,,122,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,,,0,30,30,30,1,,,,,
,,,,,,0,s,1,0.516,,,,,,4,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word52.jpg,Stimuli/Words/word52.jpg,s,,,,,,,,,,0,31,31,31,1,,,,,
,,,,,,0,s,1,0.954,,,,,,107,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,,,,,,,,,,0,32,32,32,1,,,,,
,,,,,,0,s,1,0.724,,,,,,87,Stimuli/Words/word02.jpg,Stimuli/Words/word01.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,,,,,,,,,,0,33,33,33,1,,,,,
,,,,,,0,s,1,0.592,,,,,,123,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,,,0,34,34,34,1,,,,,
,,,,,,0,s,1,0.446,,,,,,17,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word43.jpg,Stimuli/Words/word43.jpg,s,,,,,,,,,,0,35,35,35,1,,,,,
,,,,,,0,s,1,0.802,,,,,,38,Stimuli/Words/word15.jpg,Stimuli/Words/word15.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,,,,,,,,space,11.634,,,,,,0,0,0,0,1
,,,,,,0,s,1,0.485,,,,,,54,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,,,,,,,,,,,,,,,0,1,1,1,1
,,,,,,0,s,1,0.407,,,,,,124,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word44.jpg,Stimuli/Words/word44.jpg,s,,,,,,Stimuli/Words/word44.jpg,Stimuli/Words/word44.jpg,,,,,,,,0,2,2,2,1
,,,,,,0,s,1,0.422,,,,,,74,Stimuli/Words/word33.jpg,Stimuli/Words/word34.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word25.jpg,Stimuli/Words/word25.jpg,s,,,,,,,,,,,,,,,0,3,3,3,1
,,,,,,0,s,1,0.468,,,,,,69,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,,,,,,,,,,,,,,,0,4,4,4,1
,,,,,,0,s,1,0.453,,,,,,10,Stimuli/Words/word27.jpg,Stimuli/Words/word27.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,,,,,,,,,,,,,,,0,5,5,5,1
,,,,,,0,s,1,0.42,,,,,,30,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,,,,,,,,,,,,,,,0,6,6,6,1
,,,,,,0,s,1,1.353,,,,,,43,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word35.jpg,s,,,,,,,,,,,,,,,0,7,7,7,1
,,,,,,0,d,1,0.566,,,,,,49,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,,,,,,,,,,,,,,,0,8,8,8,1
,,,,,,0,d,1,1.49,,,,,,61,Stimuli/Words/word08.jpg,Stimuli/Words/word07.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,,,,,,,,,,,,,,,0,9,9,9,1
,,,,,,0,s,1,0.503,,,,,,68,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word27.jpg,Stimuli/Words/word27.jpg,s,,,,,,,,,,,,,,,0,10,10,10,1
,,,,,,0,s,1,0.518,,,,,,127,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,,,,,,,,0,11,11,11,1
,,,,,,0,d,1,0.488,,,,,,75,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,,,,,,,,,,,,,,,0,12,12,12,1
,,,,,,0,d,1,0.754,,,,,,20,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,,,,,,,,,,,,,,,0,13,13,13,1
,,,,,,0,d,1,1.295,,,,,,80,Stimuli/Words/word39.jpg,Stimuli/Words/word40.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word13.jpg,d,,,,,,,,,,,,,,,0,14,14,14,1
,,,,,,0,d,1,0.57,,,,,,42,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word36.jpg,d,,,,,,,,,,,,,,,0,15,15,15,1
,,,,,,0,d,1,1.609,,,,,,125,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word03.jpg,d,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word03.jpg,,,,,,,,0,16,16,16,1
,,,,,,0,d,1,0.572,,,,,,76,Stimuli/Words/word35.jpg,Stimuli/Words/word36.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,,,,,,,,,,,,,,,0,17,17,17,1
,,,,,,0,s,1,0.5,,,,,,95,Stimuli/Words/word14.jpg,Stimuli/Words/word13.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,,,,,,,,,,,,,,,0,18,18,18,1
,,,,,,0,s,1,0.718,,,,,,31,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word15.jpg,Stimuli/Words/word15.jpg,s,,,,,,,,,,,,,,,0,19,19,19,1
,,,,,,0,d,1,0.901,,,,,,98,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,,,,,,,,,,,,,,,0,20,20,20,1
,,,,,,0,d,1,0.669,,,,,,64,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,,,,,,,,,,,,,,,0,21,21,21,1
,,,,,,0,d,1,1.069,,,,,,110,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word33.jpg,Stimuli/Words/word34.jpg,d,,,,,,,,,,,,,,,0,22,22,22,1
,,,,,,0,s,1,0.843,,,,,,114,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,,,,,,,,,,,,,,,0,23,23,23,1
,,,,,,0,s,1,0.967,,,,,,100,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,,,,,,,,,,,,,,,0,24,24,24,1
,,,,,,0,d,1,0.819,,,,,,3,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,,,,,,,,,,,,,,,0,25,25,25,1
,,,,,,0,d,1,0.51,,,,,,73,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,,,,,,,,,,,,,,,0,26,26,26,1
,,,,,,0,s,1,0.719,,,,,,18,Stimuli/Words/word35.jpg,Stimuli/Words/word35.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,,,,,,,,,,,,,,,0,27,27,27,1
,,,,,,0,d,1,0.604,,,,,,112,Stimuli/Words/word51.jpg,Stimuli/Words/word52.jpg,d,third,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word52.jpg,d,,,,,,,,,,,,,,,0,28,28,28,1
,,,,,,0,s,1,0.774,,,,,,8,Stimuli/Words/word25.jpg,Stimuli/Words/word25.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,,,,,,,,,,,,,,,0,29,29,29,1
,,,,,,0,s,1,0.567,,,,,,0,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,,,,,,,,,,,,,,,0,30,30,30,1
,,,,,,0,s,0,1.08,,,,,,14,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word08.jpg,Stimuli/Words/word07.jpg,d,,,,,,,,,,,,,,,0,31,31,31,1
,,,,,,0,d,1,0.519,,,,,,126,CatchTrial,CatchTrial,c,CatchTrials,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,d,,,,,,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,,,,,,,,0,32,32,32,1
,,,,,,0,d,1,0.604,,,,,,59,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,,,,,,,,,,,,,,,0,33,33,33,1
,,,,,,0,d,1,1.434,,,,,,85,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,d,,,,,,,,,,,,,,,0,34,34,34,1
,,,,,,0,d,1,0.674,,,,,,2,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,second,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word40.jpg,d,,,,,,,,,,,,,,,0,35,35,35,1
,,,,,,,,,,,,,,,,,,,,FO,,1,0.05,0.05,2023-05-09_15h42.30.425,01_word_task,2020.2.4,MacIntel,60,1920,1080,,,,,,,,,,,,,,,,,,space,9.369,,,,,,,,,,
