"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.061,0.0578,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,"d",1,0.4108,0,0,0,12,1,12,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4083,0,1,1,21,1,21,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3105,0,2,2,17,1,17,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2571,0,3,3,28,1,28,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2681,0,4,4,24,1,24,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0009_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3239,0,5,5,19,1,19,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3435,0,6,6,29,1,29,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.2431,0,7,7,30,1,30,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"d",1,0.5245,0,8,8,14,1,14,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4535,0,9,9,27,1,27,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3305,0,10,10,23,1,23,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"d",1,0.5188,0,11,11,9,1,9,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",0,"d",1,0.4761,0,12,12,6,1,6,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5815,0,13,13,16,1,16,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4428,0,14,14,25,1,25,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0026_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",0,"d",1,0.6345,0,15,15,1,1,1,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"d",1,0.5427,0,16,16,11,1,11,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"d",1,0.4889,0,17,17,4,1,4,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",0,"d",1,0.422,0,18,18,8,1,8,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4504,0,19,19,31,1,31,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"d",1,0.5037,0,20,20,5,1,5,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",0,"d",1,0.595,0,21,21,0,1,0,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5678,0,22,22,18,1,18,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CM0024_3100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0026_1110.jpg",0,"d",1,0.4703,0,23,23,15,1,15,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"d",1,0.4609,0,24,24,7,1,7,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CM0024_3100.jpg",0,"d",1,0.5705,0,25,25,2,1,2,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",0,"d",1,0.5029,0,26,26,10,1,10,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,"d",1,0.3722,0,27,27,3,1,3,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.4723,0,28,28,26,1,26,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5081,0,29,29,22,1,22,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CM0028_1100.jpg",0,"d",1,0.5752,0,30,30,13,1,13,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3693,0,31,31,20,1,20,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.329,NA,NA,NA,NA,NA,65,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,0,0,29,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,"d",1,0.4964,NA,NA,NA,NA,NA,45,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",0,1,1,9,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",0,"d",1,0.4511,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",0,2,2,12,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",0,"d",1,0.5059,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",0,3,3,3,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4876,NA,NA,NA,NA,NA,62,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",0,4,4,26,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4015,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",0,5,5,16,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"d",1,0.5676,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",0,6,6,7,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4345,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.061,0.0578,"2021-11-10_20h30.34.268","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",0,7,7,18,1,NA,NA,NA,NA,NA
