"X.Scale","Y.Scale","image1","image2","corr_acc","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","word_loop_set1.thisRepN","word_loop_set1.thisTrialN","word_loop_set1.thisN","word_loop_set1.thisIndex","word_loop_set1.ran","trialID","imFile","imFile2","corr","diff","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","key_resp_3.keys","key_resp_3.rt","word_loop_set2.thisRepN","word_loop_set2.thisTrialN","word_loop_set2.thisN","word_loop_set2.thisIndex","word_loop_set2.ran","word_loop_set3.thisRepN","word_loop_set3.thisTrialN","word_loop_set3.thisN","word_loop_set3.thisIndex","word_loop_set3.ran"
0.05,0.05,"Stimuli/Words/word41.jpg","Stimuli/Words/word41.jpg","s",0,"s",1,0.2509,0,0,0,0,1,42,"Stimuli/Words/word19.jpg","Stimuli/Words/word19.jpg","s","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word39.jpg","Stimuli/Words/word40.jpg","d",0,"d",1,0.4005,0,1,1,1,1,5,"Stimuli/Words/word22.jpg","Stimuli/Words/word22.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word29.jpg","Stimuli/Words/word29.jpg","s",0,"s",1,0.652,0,2,2,2,1,90,"Stimuli/Words/word09.jpg","Stimuli/Words/word10.jpg","d","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word18.jpg","Stimuli/Words/word17.jpg","d",0,"d",1,0.465,0,3,3,3,1,93,"Stimuli/Words/word12.jpg","Stimuli/Words/word11.jpg","d","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word17.jpg","Stimuli/Words/word18.jpg","d",0,"d",1,0.5019,0,4,4,4,1,92,"Stimuli/Words/word11.jpg","Stimuli/Words/word12.jpg","d","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word22.jpg","Stimuli/Words/word22.jpg","s",0,"s",1,0.5523,0,5,5,5,1,16,"Stimuli/Words/word33.jpg","Stimuli/Words/word33.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word36.jpg","Stimuli/Words/word35.jpg","d",0,"d",1,0.6424,0,6,6,6,1,32,"Stimuli/Words/word09.jpg","Stimuli/Words/word09.jpg","s","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word09.jpg","Stimuli/Words/word10.jpg","d",0,"d",1,0.9011,0,7,7,7,1,80,"Stimuli/Words/word39.jpg","Stimuli/Words/word40.jpg","d","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word19.jpg","Stimuli/Words/word19.jpg","s",0,"d",0,0.4509,0,8,8,8,1,4,"Stimuli/Words/word21.jpg","Stimuli/Words/word21.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word07.jpg","Stimuli/Words/word07.jpg","s",0,"s",1,0.6837,0,9,9,9,1,59,"Stimuli/Words/word06.jpg","Stimuli/Words/word05.jpg","d","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word09.jpg","Stimuli/Words/word09.jpg","s",0,"s",1,0.2087,0,10,10,10,1,22,"Stimuli/Words/word39.jpg","Stimuli/Words/word39.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word22.jpg","Stimuli/Words/word21.jpg","d",0,"d",1,0.5662,0,11,11,11,1,77,"Stimuli/Words/word36.jpg","Stimuli/Words/word35.jpg","d","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word33.jpg","Stimuli/Words/word33.jpg","s",0,"s",1,0.5988,0,12,12,12,1,2,"Stimuli/Words/word07.jpg","Stimuli/Words/word07.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word39.jpg","Stimuli/Words/word39.jpg","s",0,"s",1,0.8501,0,13,13,13,1,12,"Stimuli/Words/word29.jpg","Stimuli/Words/word29.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word23.jpg","Stimuli/Words/word23.jpg","s",0,"s",1,0.6862,0,14,14,14,1,54,"Stimuli/Words/word51.jpg","Stimuli/Words/word51.jpg","s","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word21.jpg","Stimuli/Words/word21.jpg","s",0,"s",1,0.7906,0,15,15,15,1,13,"Stimuli/Words/word30.jpg","Stimuli/Words/word30.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word45.jpg","Stimuli/Words/word46.jpg","d",0,"d",1,1.5589,0,16,16,16,1,36,"Stimuli/Words/word13.jpg","Stimuli/Words/word13.jpg","s","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word31.jpg","Stimuli/Words/word31.jpg","s",0,"s",1,0.9172,0,17,17,17,1,26,"Stimuli/Words/word55.jpg","Stimuli/Words/word55.jpg","s","second",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word53.jpg","Stimuli/Words/word53.jpg","s",0,"s",1,0.5885,0,18,18,18,1,106,"Stimuli/Words/word45.jpg","Stimuli/Words/word46.jpg","d","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word45.jpg","Stimuli/Words/word45.jpg","s",0,"s",1,0.9352,0,19,19,19,1,111,"Stimuli/Words/word50.jpg","Stimuli/Words/word49.jpg","d","third",2,0,0.05,0.05,"2021-10-24_14h24.44.278","01_word_task_central","2020.2.4","Win32",60,1366,768,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
