X Scale,Y Scale,diff_pTarget,diff_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,diff_target,diff_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,catch_target,catch_probe,same_target,same_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,d,0,0.5717,,,,,,67,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CM0030_1100.jpg,0,28,28,31,1,,,,,
,,,,0,s,1,0.7008,,,,,,55,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,0,29,29,19,1,,,,,
,,,,0,d,1,0.803,,,,,,41,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,,,,,,,,0,30,30,5,1,,,,,
,,,,0,s,1,0.6549,,,,,,62,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,0,31,31,26,1,,,,,
,,,,0,s,1,0.9309,,,,,,57,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0029_2200.jpg,0,32,32,21,1,,,,,
,,,,0,s,1,0.4599,,,,,,60,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,0,33,33,24,1,,,,,
,,,,0,d,1,0.9068,,,,,,45,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,,,,,0,34,34,9,1,,,,,
,,,,0,s,1,0.3907,,,,,,59,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,0,35,35,23,1,,,,,
,,,,0,s,0,1.0911,,,,,,82,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0048_1100.jpg,,,,,,,,,,,,,,,0,0,0,10,1
,,,,0,s,1,0.4241,,,,,,102,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,,,,0,1,1,30,1
,,,,0,s,1,0.5624,,,,,,96,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,0,2,2,24,1
,,,,0,d,1,0.782,,,,,,75,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,,,,,,,,0,3,3,3,1
,,,,0,s,1,0.4107,,,,,,100,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,0,4,4,28,1
,,,,0,s,1,0.4678,,,,,,105,catch_target,catch_probe,s,c,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0026_1110.jpg,,,,,,,,0,5,5,33,1
,,,,0,s,1,0.8027,,,,,,101,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,0,6,6,29,1
,,,,0,d,1,0.6746,,,,,,84,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,,,,,,0,7,7,12,1
,,,,0,s,1,0.4973,,,,,,89,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,0,8,8,17,1
,,,,0,d,1,0.5881,,,,,,78,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,,,,,,,,0,9,9,6,1
,,,,0,s,1,0.3664,,,,,,93,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,0,10,10,21,1
,,,,0,d,1,0.7496,,,,,,76,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,,,,,,,,,,0,11,11,4,1
,,,,0,s,1,0.4881,,,,,,92,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,0,12,12,20,1
,,,,0,d,0,0.6867,,,,,,91,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0007_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,0,13,13,19,1
,,,,0,d,1,2.0005,,,,,,107,catch_target,catch_probe,d,c,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,,,,,,,,0,14,14,35,1
,,,,0,s,1,0.484,,,,,,98,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,,,,0,15,15,26,1
,,,,0,d,1,0.8403,,,,,,72,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,,,,,,,,,,0,16,16,0,1
,,,,0,s,1,0.9243,,,,,,94,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,0,17,17,22,1
,,,,0,d,1,0.6885,,,,,,77,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,,,,,,,,,,0,18,18,5,1
,,,,0,d,0,0.8724,,,,,,97,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,0,19,19,25,1
,,,,0,d,1,0.6278,,,,,,79,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,,,,,,,,,,0,20,20,7,1
,,,,0,d,1,1.5067,,,,,,81,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0007_1100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,,,,,,,,,,,,,0,21,21,9,1
,,,,0,s,1,0.2714,,,,,,104,catch_target,catch_probe,s,c,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,0,22,22,32,1
,,,,0,d,1,0.5012,,,,,,83,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,,,,,,,,,,0,23,23,11,1
,,,,0,d,1,0.5934,,,,,,87,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,,,,,,,,0,24,24,15,1
,,,,0,s,1,0.5198,,,,,,88,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,0,25,25,16,1
,,,,0,d,0,1.0762,,,,,,90,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,0,26,26,18,1
,,,,0,d,1,0.6885,,,,,,85,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,,,,,,,,,,0,27,27,13,1
,,,,0,d,1,0.5866,,,,,,73,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,,,,,,,,0,28,28,1,1
,,,,0,d,1,0.5429,,,,,,74,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,,,,,,,,,,0,29,29,2,1
,,,,0,d,1,0.5224,,,,,,106,catch_target,catch_probe,d,c,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,,,0,30,30,34,1
,,,,0,d,0,0.7021,,,,,,95,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,0,31,31,23,1
,,,,0,s,1,0.4033,,,,,,103,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,0,32,32,31,1
,,,,0,d,1,0.4368,,,,,,80,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,,,,,,,,,,0,33,33,8,1
,,,,0,s,1,1.2722,,,,,,99,same_face,same_face,s,s,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,,,,,,0,34,34,27,1
,,,,0,s,0,0.6348,,,,,,86,rand_face,rand_face,d,d,KT,,1,0.05,0.05,2023-04-26_11h03.45.004,02_face_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,,,,,,,,,,,,,,,0,35,35,14,1
