"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0505,0.0567,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",0,"s",1,1.2194,0,0,0,23,1,23,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"s",1,0.8844,0,1,1,30,1,30,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.8669,0,2,2,7,1,7,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CF0023_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.7912,0,3,3,9,1,9,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.2441,0,4,4,8,1,8,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"s",1,0.7563,0,5,5,26,1,26,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"s",1,0.9676,0,6,6,28,1,28,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0010_1100.jpg",0,"s",1,1.3522,0,7,7,27,1,27,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.3856,0,8,8,10,1,10,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.0662,0,9,9,5,1,5,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0010_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.3125,0,10,10,2,1,2,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.9507,0,11,11,3,1,3,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.174,0,12,12,14,1,14,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"s",1,0.6756,0,13,13,18,1,18,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,2.6028,0,14,14,13,1,13,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CF0046_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"s",1,1.2196,0,15,15,19,1,19,"same_face","same_face","s","s",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.9808,0,16,16,11,1,11,"rand_face","rand_face","d","d",2,0,0.0505,0.0567,"2021-11-03_09h11.44.125","02_face_task_central","2020.2.4","Linux x86_64",60,1536,864,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
