"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0591,0.0599,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",0,"d",1,0.9704,0,0,0,9,1,9,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"d",1,0.822,0,1,1,6,1,6,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,1.1017,0,2,2,31,1,31,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.8151,0,3,3,17,1,17,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0015_1100.jpg",0,"d",1,1.0416,0,4,4,1,1,1,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",0,"s",0,1.1273,0,5,5,13,1,13,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CM0010_1100.jpg",0,"d",1,0.9403,0,6,6,8,1,8,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"d",1,1.2449,0,7,7,12,1,12,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0035_1100.jpg",0,"d",1,0.9191,0,8,8,2,1,2,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",0,"d",1,1.2531,0,9,9,4,1,4,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.6397,0,10,10,26,1,26,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CM0015_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.2022,0,11,11,30,1,30,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0005_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.8813,0,12,12,16,1,16,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0010_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.4977,0,13,13,19,1,19,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",0,"d",1,2.375,0,14,14,7,1,7,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,2.3053,0,15,15,24,1,24,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0035_1100.jpg","Stimuli/Faces/CF0035_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.4491,0,16,16,21,1,21,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"d",1,1.0115,0,17,17,3,1,3,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,54.3768,0,18,18,25,1,25,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0009_1100.jpg","Stimuli/Faces/CF0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CM0007_1100.jpg",0,"d",1,1.2064,0,19,19,0,1,0,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.0239,0,20,20,22,1,22,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",0,"d",1,2.4148,0,21,21,11,1,11,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.7989,0,22,22,18,1,18,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CM0007_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0029_2200.jpg",0,"d",1,2.4413,0,23,23,15,1,15,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.8085,0,24,24,29,1,29,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0041_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.1289,0,25,25,20,1,20,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CM0029_2200.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.344,0,26,26,28,1,28,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"d",1,1.1509,0,27,27,14,1,14,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",0,"s",0,4.8966,0,28,28,10,1,10,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"d",1,1.2018,0,29,29,5,1,5,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.9494,0,30,30,27,1,27,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,2.0938,0,31,31,23,1,23,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.3612,NA,NA,NA,NA,NA,53,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,0,0,17,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,"d",1,1.7257,NA,NA,NA,NA,NA,51,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,1,1,15,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,"d",1,1.7301,NA,NA,NA,NA,NA,36,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,2,2,0,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,"s",0,2.5325,NA,NA,NA,NA,NA,49,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,3,3,13,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.9571,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,4,4,16,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"d",1,0.7764,NA,NA,NA,NA,NA,42,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,5,5,6,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.3169,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,6,6,18,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,"d",1,0.8505,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,7,7,7,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.9088,NA,NA,NA,NA,NA,61,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,8,8,25,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.9705,NA,NA,NA,NA,NA,56,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0025_1100.jpg",0,9,9,20,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.8929,NA,NA,NA,NA,NA,63,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,10,10,27,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"s",0,1.0095,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,11,11,3,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,"d",1,1.1767,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,12,12,12,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0046_1100.jpg",0,"d",1,0.9266,NA,NA,NA,NA,NA,38,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,13,13,2,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",0,"s",0,1.1726,NA,NA,NA,NA,NA,46,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,14,14,10,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.6195,NA,NA,NA,NA,NA,62,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,15,15,26,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.4002,NA,NA,NA,NA,NA,59,"same_face","same_face","s","s",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CF0046_1100.jpg",0,16,16,23,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CF0026_1110.jpg",0,"d",1,1.3169,NA,NA,NA,NA,NA,47,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,17,17,11,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CF0013_1110.jpg",0,"d",1,1.1424,NA,NA,NA,NA,NA,45,"rand_face","rand_face","d","d",2,0,0.0591,0.0599,"2021-11-17_17h10.03.629","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",0,18,18,9,1,NA,NA,NA,NA,NA
