X Scale,Y Scale,catch_pTarget,catch_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,diff_pTarget,diff_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,diff_target,diff_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,same_target,same_probe,catch_target,catch_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,d,1,0.5344,,,,,,10,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,0,16,16,10,1,,,,,,,,,,,,,,
,,,,0,d,0,0.39,,,,,,28,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,17,17,28,1,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CM0005_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,0.2218,,,,,,22,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,18,18,22,1,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,0.4131,,,,,,25,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,19,19,25,1,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0026_1110.jpg,,,,,,,,,,,,
,,,,0,d,1,0.6343,,,,,,6,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,0,20,20,6,1,,,,,,,,,,,,,,
,,,,0,d,0,0.4338,,,,,,16,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,21,21,16,1,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,0.751,,,,,,11,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,0,22,22,11,1,,,,,,,,,,,,,,
,,,,0,d,1,0.6657,,,,,,12,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,0,23,23,12,1,,,,,,,,,,,,,,
,,,,0,s,1,0.2375,,,,,,24,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,24,24,24,1,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,0.6152,,,,,,0,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,0,25,25,0,1,,,,,,,,,,,,,,
,,,,0,s,1,0.4023,,,,,,26,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,26,26,26,1,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,0.4877,,,,,,14,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CF0013_1110.jpg,0,27,27,14,1,,,,,,,,,,,,,,
,,,,0,d,0,0.5757,,,,,,19,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,28,28,19,1,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,,,,,,,
,,,,0,d,0,0.5661,,,,,,18,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,29,29,18,1,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CM0047_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,0.4474,,,,,,33,catch_target,catch_probe,s,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,30,30,33,1,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,,,,,,,,
,,,,0,d,1,0.6018,,,,,,8,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CM0047_1100.jpg,0,31,31,8,1,,,,,,,,,,,,,,
,,,,0,d,1,0.6072,,,,,,1,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,0,32,32,1,1,,,,,,,,,,,,,,
,,,,0,d,1,0.4903,,,,,,5,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,0,33,33,5,1,,,,,,,,,,,,,,
,,,,0,d,0,0.5912,,,,,,31,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,34,34,31,1,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,,,,,,,,,,,,
,,,,0,d,0,0.7978,,,,,,30,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,35,35,30,1,Stimuli/Faces/CM0050_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.3023,,,,,,38,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CM0039_1100.jpg,,,,,,,,,,0,0,0,2,1,,,,,
,,,,0,d,1,0.7393,,,,,,40,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,0,1,1,4,1,,,,,
,,,,0,d,1,0.5217,,,,,,46,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,,,,,,,,0,2,2,10,1,,,,,
,,,,0,d,1,0.7056,,,,,,36,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,,,,,,,,0,3,3,0,1,,,,,
,,,,0,s,1,0.385,,,,,,67,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CM0039_1100.jpg,,,0,4,4,31,1,,,,,
,,,,0,d,1,0.6666,,,,,,48,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,,,,,0,5,5,12,1,,,,,
,,,,0,d,1,0.8999,,,,,,45,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,,,,,0,6,6,9,1,,,,,
,,,,0,s,1,0.5175,,,,,,66,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,0,7,7,30,1,,,,,
,,,,0,s,1,0.5111,,,,,,56,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0025_1100.jpg,,,0,8,8,20,1,,,,,
,,,,0,s,1,0.3205,,,,,,68,catch_target,catch_probe,s,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,0,9,9,32,1,,,,,
,,,,0,s,1,0.2502,,,,,,64,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,0,10,10,28,1,,,,,
,,,,0,s,1,0.2655,,,,,,58,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0041_1100.jpg,,,0,11,11,22,1,,,,,
,,,,0,d,1,0.5159,,,,,,41,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CF0040_1110.jpg,,,,,,,,,,0,12,12,5,1,,,,,
,,,,0,d,0,0.4009,,,,,,62,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CF0012_3320.jpg,,,0,13,13,26,1,,,,,
,,,,0,d,1,0.6184,,,,,,37,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,,,,,,,,0,14,14,1,1,,,,,
,,,,0,s,1,0.5036,,,,,,61,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0040_1110.jpg,,,0,15,15,25,1,,,,,
,,,,0,d,1,0.5675,,,,,,44,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,,,,,,,,,,0,16,16,8,1,,,,,
,,,,0,s,0,0.5007,,,,,,49,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,,,,,0,17,17,13,1,,,,,
,,,,0,s,1,0.9736,,,,,,53,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,0,18,18,17,1,,,,,
,,,,0,d,1,0.5936,,,,,,50,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,,,,,,,,0,19,19,14,1,,,,,
,,,,0,d,0,0.7193,,,,,,65,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0007_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,,,0,20,20,29,1,,,,,
,,,,0,d,1,0.4523,,,,,,47,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,,,,,0,21,21,11,1,,,,,
,,,,0,s,0,1.1518,,,,,,51,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,,,,,0,22,22,15,1,,,,,
,,,,0,s,1,0.6818,,,,,,63,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,0,23,23,27,1,,,,,
,,,,0,s,1,0.3676,,,,,,59,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CM0048_1100.jpg,,,0,24,24,23,1,,,,,
,,,,0,s,1,0.3219,,,,,,57,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,0,25,25,21,1,,,,,
,,,,0,d,0,0.6698,,,,,,52,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,0,26,26,16,1,,,,,
,,,,0,d,1,0.7395,,,,,,70,catch_target,catch_probe,d,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,0,27,27,34,1,,,,,
