"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0351,0.0355,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0050_1100.jpg",0,"d",1,0.3923,0,0,0,8,1,8,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"d",1,0.4635,0,1,1,13,1,13,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0005_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,"d",1,0.4758,0,2,2,1,1,1,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"d",1,0.4174,0,3,3,9,1,9,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",0,"d",1,0.388,0,4,4,12,1,12,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CM0029_2200.jpg",0,"d",1,0.3682,0,5,5,5,1,5,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4151,0,6,6,25,1,25,"same_face","same_face","s","s",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0050_1100.jpg","Stimuli/Faces/CF0050_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",0,"d",1,0.373,0,7,7,0,1,0,"rand_face","rand_face","d","d",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4655,0,8,8,30,1,30,"same_face","same_face","s","s",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.3325,0,9,9,19,1,19,"same_face","same_face","s","s",2,0,0.0351,0.0355,"2021-12-16_00h40.44.001","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
