"X.Scale","Y.Scale","image1","image2","corr_acc","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","word_loop_set1.thisRepN","word_loop_set1.thisTrialN","word_loop_set1.thisN","word_loop_set1.thisIndex","word_loop_set1.ran","trialID","imFile","imFile2","corr","diff","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","key_resp_3.keys","key_resp_3.rt","word_loop_set2.thisRepN","word_loop_set2.thisTrialN","word_loop_set2.thisN","word_loop_set2.thisIndex","word_loop_set2.ran","word_loop_set3.thisRepN","word_loop_set3.thisTrialN","word_loop_set3.thisN","word_loop_set3.thisIndex","word_loop_set3.ran"
0.0351,0.0355,"Stimuli/Words/word50.jpg","Stimuli/Words/word49.jpg","d",0,"d",1,0.5523,0,0,0,0,1,26,"Stimuli/Words/word55.jpg","Stimuli/Words/word55.jpg","s","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word13.jpg","Stimuli/Words/word13.jpg","s",0,"s",1,0.7877,0,1,1,1,1,59,"Stimuli/Words/word06.jpg","Stimuli/Words/word05.jpg","d","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word10.jpg","Stimuli/Words/word09.jpg","d",0,"d",1,0.4762,0,2,2,2,1,21,"Stimuli/Words/word38.jpg","Stimuli/Words/word38.jpg","s","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word15.jpg","Stimuli/Words/word15.jpg","s",0,"s",1,0.2923,0,3,3,3,1,78,"Stimuli/Words/word37.jpg","Stimuli/Words/word38.jpg","d","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word27.jpg","Stimuli/Words/word28.jpg","d",0,"d",1,0.368,0,4,4,4,1,109,"Stimuli/Words/word48.jpg","Stimuli/Words/word47.jpg","d","third",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word46.jpg","Stimuli/Words/word45.jpg","d",0,"d",1,0.593,0,5,5,5,1,68,"Stimuli/Words/word27.jpg","Stimuli/Words/word28.jpg","d","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word36.jpg","Stimuli/Words/word36.jpg","s",0,"d",0,0.3272,0,6,6,6,1,19,"Stimuli/Words/word36.jpg","Stimuli/Words/word36.jpg","s","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word52.jpg","Stimuli/Words/word51.jpg","d",0,"d",1,0.8061,0,7,7,7,1,10,"Stimuli/Words/word27.jpg","Stimuli/Words/word27.jpg","s","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word55.jpg","Stimuli/Words/word55.jpg","s",0,"s",1,0.6454,0,8,8,8,1,43,"Stimuli/Words/word20.jpg","Stimuli/Words/word20.jpg","s","third",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word38.jpg","Stimuli/Words/word38.jpg","s",0,"s",1,0.5282,0,9,9,9,1,70,"Stimuli/Words/word29.jpg","Stimuli/Words/word30.jpg","d","second",2,0,0.0351,0.0355,"2021-12-16_00h23.58.055","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
