"X.Scale","Y.Scale","image1","image2","corr_acc","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","word_loop_set1.thisRepN","word_loop_set1.thisTrialN","word_loop_set1.thisN","word_loop_set1.thisIndex","word_loop_set1.ran","trialID","imFile","imFile2","corr","diff","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","key_resp_3.keys","key_resp_3.rt","word_loop_set2.thisRepN","word_loop_set2.thisTrialN","word_loop_set2.thisN","word_loop_set2.thisIndex","word_loop_set2.ran","word_loop_set3.thisRepN","word_loop_set3.thisTrialN","word_loop_set3.thisN","word_loop_set3.thisIndex","word_loop_set3.ran"
0.0336,0.0335,"Stimuli/Words/word34.jpg","Stimuli/Words/word33.jpg","d",0,"d",1,0.3634,0,0,0,0,1,112,"Stimuli/Words/word51.jpg","Stimuli/Words/word52.jpg","d","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word31.jpg","Stimuli/Words/word32.jpg","d",0,"d",1,0.3063,0,1,1,1,1,43,"Stimuli/Words/word20.jpg","Stimuli/Words/word20.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word50.jpg","Stimuli/Words/word50.jpg","s",0,"s",1,0.2733,0,2,2,2,1,34,"Stimuli/Words/word11.jpg","Stimuli/Words/word11.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word47.jpg","Stimuli/Words/word47.jpg","s",0,"s",1,0.276,0,3,3,3,1,40,"Stimuli/Words/word17.jpg","Stimuli/Words/word17.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word36.jpg","Stimuli/Words/word35.jpg","d",0,"d",1,0.2607,0,4,4,4,1,53,"Stimuli/Words/word50.jpg","Stimuli/Words/word50.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word02.jpg","Stimuli/Words/word02.jpg","s",0,"s",1,0.3232,0,5,5,5,1,38,"Stimuli/Words/word15.jpg","Stimuli/Words/word15.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word57.jpg","Stimuli/Words/word57.jpg","s",0,"s",1,0.2439,0,6,6,6,1,24,"Stimuli/Words/word53.jpg","Stimuli/Words/word53.jpg","s","second",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word55.jpg","Stimuli/Words/word55.jpg","s",0,"s",1,0.2718,0,7,7,7,1,56,"Stimuli/Words/word57.jpg","Stimuli/Words/word57.jpg","s","third",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word51.jpg","Stimuli/Words/word52.jpg","d",0,"d",1,0.3053,0,8,8,8,1,20,"Stimuli/Words/word37.jpg","Stimuli/Words/word37.jpg","s","second",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Words/word53.jpg","Stimuli/Words/word53.jpg","s",0,"s",1,0.2784,0,9,9,9,1,15,"Stimuli/Words/word32.jpg","Stimuli/Words/word32.jpg","s","second",2,0,0.0336,0.0335,"2021-11-01_20h30.35.472","01_word_task_central","2020.2.4","Win32",60,1920,1080,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
