"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.058,0.0582,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",0,"s",1,0.922,0,0,0,24,1,24,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.915099999,0,1,1,14,1,14,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.926200001,0,2,2,6,1,6,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.8545,0,3,3,5,1,5,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,"s",1,0.9875,0,4,4,21,1,21,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,"s",1,1.396,0,5,5,19,1,19,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.2012,0,6,6,15,1,15,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0044_1100.jpg","Stimuli/Faces/CM0044_1100.jpg",0,"s",1,0.875,0,7,7,18,1,18,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0026_1110.jpg",0,"s",1,1.169,0,8,8,27,1,27,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"s",1,0.7102,0,9,9,22,1,22,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.7115,0,10,10,3,1,3,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0026_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"s",1,0.728400001,0,11,11,16,1,16,"same_face","same_face","s","s",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,1.2599,0,12,12,8,1,8,"rand_face","rand_face","d","d",2,0,0.058,0.0582,"2021-12-13_16h23.54.074","02_face_task_central","2020.2.4","Win32",60,1280,720,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
