X Scale,Y Scale,diff_pTarget,diff_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,same_target,same_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,diff_target,diff_probe,catch_target,catch_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,s,1,0.7615,0,10,10,10,1,98,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,0.6538,0,11,11,11,1,102,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,c,4.7889,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,0,s,1,1.4306,,,,,,17,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0050_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,0,0,0,17,1,,,,,,,,,,,,,,
,,,,0,d,1,0.6353,,,,,,3,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,1,1,3,1,Stimuli/Faces/CM0025_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.8249,,,,,,15,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,2,2,15,1,Stimuli/Faces/CF0007_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,,,,,,,,,,,,
,,,,0,s,0,2.8135,,,,,,1,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,3,3,1,1,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0029_2200.jpg,,,,,,,,,,,,
,,,,0,d,1,1.0109,,,,,,2,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,4,4,2,1,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,,,,,,,,,,,,
,,,,0,s,0,1.1199,,,,,,6,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,5,5,6,1,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.381,,,,,,8,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,6,6,8,1,Stimuli/Faces/CM0050_1100.jpg,Stimuli/Faces/CF0052_1100.jpg,,,,,,,,,,,,
,,,,0,s,0,1.7154,,,,,,14,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,7,7,14,1,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,1.4259,,,,,,31,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,0,8,8,31,1,,,,,,,,,,,,,,
,,,,0,s,1,2.1913,,,,,,32,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,9,9,32,1,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,,,
,,,,0,d,1,1.1658,,,,,,10,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,10,10,10,1,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,,,,,
,,,,0,d,1,1.4065,,,,,,7,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,11,11,7,1,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,1.5595,,,,,,24,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0029_2200.jpg,0,12,12,24,1,,,,,,,,,,,,,,
,,,,0,s,1,3.7672,,,,,,23,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0011_1100.jpg,0,13,13,23,1,,,,,,,,,,,,,,
,,,,0,s,1,2.0512,,,,,,33,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,14,14,33,1,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,,,,,
,,,,0,s,1,1.1261,,,,,,21,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,0,15,15,21,1,,,,,,,,,,,,,,
,,,,0,s,1,1.1926,,,,,,25,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CF0052_1100.jpg,0,16,16,25,1,,,,,,,,,,,,,,
,,,,0,d,1,1.2804,,,,,,5,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,17,17,5,1,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,1.0554,,,,,,22,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0009_1100.jpg,0,18,18,22,1,,,,,,,,,,,,,,
,,,,0,d,1,1.297,,,,,,11,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,19,19,11,1,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.3111,,,,,,12,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,20,20,12,1,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,,,,,,,
,,,,0,d,1,1.9099,,,,,,34,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,21,21,34,1,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,,,
,,,,0,s,1,1.4022,,,,,,26,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CM0039_3300.jpg,0,22,22,26,1,,,,,,,,,,,,,,
,,,,0,s,1,0.9663,,,,,,27,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,0,23,23,27,1,,,,,,,,,,,,,,
,,,,0,s,1,2.4662,,,,,,29,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0028_1100.jpg,0,24,24,29,1,,,,,,,,,,,,,,
,,,,0,s,1,1.7659,,,,,,18,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0007_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,0,25,25,18,1,,,,,,,,,,,,,,
,,,,0,s,1,2.6404,,,,,,30,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,0,26,26,30,1,,,,,,,,,,,,,,
,,,,0,d,1,0.9696,,,,,,13,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,27,27,13,1,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,,,,,,,,,,,,
,,,,0,d,0,1.271,,,,,,28,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0050_1100.jpg,0,28,28,28,1,,,,,,,,,,,,,,
,,,,0,s,1,1.1319,,,,,,20,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,0,29,29,20,1,,,,,,,,,,,,,,
,,,,0,s,1,2.3574,,,,,,19,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0005_1100.jpg,Stimuli/Faces/CM0005_1100.jpg,0,30,30,19,1,,,,,,,,,,,,,,
,,,,0,d,1,1.2034,,,,,,9,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,31,31,9,1,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,1.1032,,,,,,0,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,32,32,0,1,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0005_1100.jpg,,,,,,,,,,,,
,,,,0,s,1,2.5902,,,,,,16,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,0,33,33,16,1,,,,,,,,,,,,,,
,,,,0,d,1,3.4832,,,,,,35,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,34,34,35,1,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,,,
,,,,0,d,1,1.947,,,,,,4,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,0,35,35,4,1,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,,,,,,,,,,,,
,,,,0,d,1,2.2392,,,,,,47,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,0,0,0,11,1,,,,,
,,,,0,s,1,1.0677,,,,,,67,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,,,0,1,1,31,1,,,,,
,,,,0,d,1,1.0498,,,,,,42,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CF0040_1110.jpg,,,0,2,2,6,1,,,,,
,,,,0,s,1,1.3559,,,,,,69,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0008_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,0,3,3,33,1,,,,,
,,,,0,s,1,1.0428,,,,,,63,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0040_1110.jpg,,,,,,,,,,0,4,4,27,1,,,,,
,,,,0,s,1,1.4657,,,,,,57,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,,,,,,,,0,5,5,21,1,,,,,
,,,,0,d,1,1.4873,,,,,,43,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0009_1100.jpg,,,0,6,6,7,1,,,,,
,,,,0,s,1,2.1923,,,,,,56,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CM0047_1100.jpg,,,,,,,,,,0,7,7,20,1,,,,,
,,,,0,d,1,1.743,,,,,,50,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CM0047_1100.jpg,,,0,8,8,14,1,,,,,
,,,,0,s,1,1.3047,,,,,,53,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,,,,,,,,,,0,9,9,17,1,,,,,
,,,,0,s,1,1.4142,,,,,,64,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,0,10,10,28,1,,,,,
,,,,0,s,1,2.0678,,,,,,59,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,,,,,0,11,11,23,1,,,,,
,,,,0,s,1,2.8951,,,,,,54,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,,,,,,,,0,12,12,18,1,,,,,
,,,,0,d,1,2.1239,,,,,,70,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,0,13,13,34,1,,,,,
,,,,0,d,1,2.3353,,,,,,48,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CM0031_1100.jpg,,,0,14,14,12,1,,,,,
,,,,0,s,1,1.2584,,,,,,60,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,,,,,,,,0,15,15,24,1,,,,,
,,,,0,d,1,1.5524,,,,,,45,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0048_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,0,16,16,9,1,,,,,
,,,,0,s,1,0.9595,,,,,,58,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,,,,,,,,0,17,17,22,1,,,,,
,,,,0,d,1,0.9692,,,,,,46,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CM0046_1100.jpg,,,0,18,18,10,1,,,,,
,,,,0,s,1,1.351,,,,,,62,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0026_1110.jpg,Stimuli/Faces/CF0026_1110.jpg,,,,,,,,,,0,19,19,26,1,,,,,
,,,,0,d,1,2.6429,,,,,,40,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,0,20,20,4,1,,,,,
,,,,0,s,0,1.0437,,,,,,44,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,0,21,21,8,1,,,,,
,,,,0,d,1,2.6943,,,,,,51,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,0,22,22,15,1,,,,,
,,,,0,d,1,1.416,,,,,,71,catch_target,catch_probe,d,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0010_1100.jpg,0,23,23,35,1,,,,,
,,,,0,d,1,1.9636,,,,,,39,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0026_1110.jpg,,,0,24,24,3,1,,,,,
,,,,0,s,1,1.0426,,,,,,68,catch_target,catch_probe,s,c,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,0,25,25,32,1,,,,,
,,,,0,d,1,2.7065,,,,,,38,rand_face,rand_face,d,d,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,0,26,26,2,1,,,,,
,,,,0,d,0,1.2873,,,,,,52,same_face,same_face,s,s,BN,,1,0.05,0.05,2023-07-05_13h38.51.146,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,,,0,27,27,16,1,,,,,
