"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
NA,NA,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"d",1,0.5154,0,10,10,3,1,3,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,1.6359,0,11,11,21,1,21,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"d",1,0.4247,0,12,12,14,1,14,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",0,"d",1,0.4683,0,13,13,12,1,12,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"d",1,0.6025,0,14,14,0,1,0,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0046_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",0,"d",1,0.7255,0,15,15,6,1,6,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.5835,0,16,16,27,1,27,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0023_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",0,"d",1,0.6065,0,17,17,4,1,4,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5424,0,18,18,17,1,17,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.622,0,19,19,31,1,31,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",0,"d",1,0.603,0,20,20,5,1,5,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0013_1110.jpg",0,"d",1,0.5829,0,21,21,13,1,13,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5101,0,22,22,25,1,25,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CF0033_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.5751,0,23,23,20,1,20,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.685,0,24,24,26,1,26,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5886,0,25,25,29,1,29,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CF0013_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CM0009_1100.jpg",0,"d",1,0.7926,0,26,26,11,1,11,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.9922,0,27,27,28,1,28,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CM0009_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.8342,0,28,28,16,1,16,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0016_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.7459,0,29,29,30,1,30,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0008_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0050_1100.jpg","Stimuli/Faces/CF0016_1100.jpg",0,"d",1,0.5668,0,30,30,8,1,8,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0025_1100.jpg","Stimuli/Faces/CM0008_1100.jpg",0,"d",1,0.647,0,31,31,2,1,2,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",0,"d",1,0.8877,NA,NA,NA,NA,NA,36,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,0,0,0,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",0,"s",0,1.6009,NA,NA,NA,NA,NA,46,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,1,1,10,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.2059,NA,NA,NA,NA,NA,55,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",0,2,2,19,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,"s",0,0.793,NA,NA,NA,NA,NA,51,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,3,3,15,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",0,"d",1,0.5203,NA,NA,NA,NA,NA,47,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,4,4,11,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0007_1100.jpg",0,"d",1,0.4416,NA,NA,NA,NA,NA,50,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,5,5,14,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0010_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,"d",1,0.755,NA,NA,NA,NA,NA,40,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,6,6,4,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,"d",1,0.4659,NA,NA,NA,NA,NA,41,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,7,7,5,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,1.6777,NA,NA,NA,NA,NA,52,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0046_1100.jpg","Stimuli/Faces/CM0046_1100.jpg",0,8,8,16,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,1.2845,NA,NA,NA,NA,NA,58,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0045_1100.jpg","Stimuli/Faces/CM0045_1100.jpg",0,9,9,22,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.8077,NA,NA,NA,NA,NA,59,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0021_1100.jpg",0,10,10,23,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5842,NA,NA,NA,NA,NA,63,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CM0007_1100.jpg",0,11,11,27,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CM0047_1100.jpg",0,"d",1,0.4186,NA,NA,NA,NA,NA,42,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,12,12,6,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",0,"d",1,0.6742,NA,NA,NA,NA,NA,44,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,13,13,8,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.6904,NA,NA,NA,NA,NA,54,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CM0048_1100.jpg",0,14,14,18,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.629,NA,NA,NA,NA,NA,65,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0029_1100.jpg","Stimuli/Faces/CM0029_1100.jpg",0,15,15,29,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4618,NA,NA,NA,NA,NA,64,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CM0047_1100.jpg",0,16,16,28,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5184,NA,NA,NA,NA,NA,66,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",0,17,17,30,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4408,NA,NA,NA,NA,NA,61,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,18,18,25,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",0,"d",1,0.4533,NA,NA,NA,NA,NA,48,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,19,19,12,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5225,NA,NA,NA,NA,NA,53,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,20,20,17,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0013_1110.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"d",1,0.7062,NA,NA,NA,NA,NA,49,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,21,21,13,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.4051,NA,NA,NA,NA,NA,62,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,22,22,26,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0047_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,"d",1,0.4922,NA,NA,NA,NA,NA,38,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,23,23,2,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.9192,NA,NA,NA,NA,NA,60,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,24,24,24,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0011_1100.jpg",0,"d",1,0.6039,NA,NA,NA,NA,NA,37,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,25,25,1,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4793,NA,NA,NA,NA,NA,67,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0035_1100.jpg","Stimuli/Faces/CF0035_1100.jpg",0,26,26,31,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0015_1100.jpg","Stimuli/Faces/CF0035_1100.jpg",0,"d",1,1.2548,NA,NA,NA,NA,NA,39,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,27,27,3,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0021_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",0,"d",1,1.1367,NA,NA,NA,NA,NA,45,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,28,28,9,1,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0033_1100.jpg","Stimuli/Faces/CM0024_3100.jpg",0,"d",1,0.7882,NA,NA,NA,NA,NA,43,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",0,29,29,7,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.6223,NA,NA,NA,NA,NA,57,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0007_1100.jpg","Stimuli/Faces/CF0007_1100.jpg",0,30,30,21,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4998,NA,NA,NA,NA,NA,56,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0024_3100.jpg","Stimuli/Faces/CM0024_3100.jpg",0,31,31,20,1,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.4523,NA,NA,NA,NA,NA,98,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",NA,NA,NA,NA,NA,0,0,0,26,1
NA,NA,"","",0,"s",1,0.5112,NA,NA,NA,NA,NA,97,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0030_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",NA,NA,NA,NA,NA,0,1,1,25,1
NA,NA,"","",0,"s",1,0.4301,NA,NA,NA,NA,NA,93,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0055_1100.jpg","Stimuli/Faces/CF0055_1100.jpg",NA,NA,NA,NA,NA,0,2,2,21,1
NA,NA,"","",0,"s",1,0.685,NA,NA,NA,NA,NA,103,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",NA,NA,NA,NA,NA,0,3,3,31,1
NA,NA,"","",0,"s",1,0.4689,NA,NA,NA,NA,NA,94,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CM0029_2200.jpg",NA,NA,NA,NA,NA,0,4,4,22,1
NA,NA,"","",0,"s",1,0.6745,NA,NA,NA,NA,NA,99,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0040_1110.jpg","Stimuli/Faces/CF0040_1110.jpg",NA,NA,NA,NA,NA,0,5,5,27,1
NA,NA,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CM0050_1100.jpg",0,"d",1,0.5505,NA,NA,NA,NA,NA,78,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,0,6,6,6,1
NA,NA,"","",0,"s",1,0.6696,NA,NA,NA,NA,NA,96,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,0,7,7,24,1
NA,NA,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0030_1100.jpg",0,"d",1,0.5075,NA,NA,NA,NA,NA,80,"rand_face","rand_face","d","d",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"","",NA,NA,NA,NA,NA,0,8,8,8,1
NA,NA,"","",0,"s",1,1.7557,NA,NA,NA,NA,NA,91,"same_face","same_face","s","s",2,0,0.037,0.0382,"2021-12-21_16h51.30.389","02_face_task_central","2020.2.4","MacIntel",60,1920,1080,"Stimuli/Faces/CF0022_1100.jpg","Stimuli/Faces/CF0022_1100.jpg",NA,NA,NA,NA,NA,0,9,9,19,1
