"X.Scale","Y.Scale","same_target","same_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","diff_target","diff_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0513,0.0523,"Stimuli/Faces/CF0058_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",0,"s",1,0.6472,0,0,0,30,1,30,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0034_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",0,"s",1,0.4251,0,1,1,24,1,24,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.6241,0,2,2,12,1,12,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0009_1100.jpg","Stimuli/Faces/CF0058_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"s",1,0.5063,0,3,3,23,1,23,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.612,0,4,4,9,1,9,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0034_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.5536,0,5,5,7,1,7,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0048_1100.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",0,0.6347,0,6,6,8,1,8,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0011_1100.jpg","Stimuli/Faces/CM0039_3300.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0039_3300.jpg","Stimuli/Faces/CM0039_3300.jpg",0,"s",1,1.0007,0,7,7,22,1,22,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0040_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",0,"s",1,1.2821,0,8,8,26,1,26,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",0,"s",1,1.284,0,9,9,31,1,31,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0026_1110.jpg",0,"s",1,0.569,0,10,10,25,1,25,"same_face","same_face","s","s",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.6182,0,11,11,0,1,0,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CF0032_1100.jpg","Stimuli/Faces/CM0040_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.6656,0,12,12,6,1,6,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0041_1100.jpg","Stimuli/Faces/CF0032_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",1,0.5855,0,13,13,10,1,10,"rand_face","rand_face","d","d",2,0,0.0513,0.0523,"2021-11-22_12h11.02.225","02_face_task_central","2020.2.4","Win32",60,1366,768,"Stimuli/Faces/CM0007_1100.jpg","Stimuli/Faces/CF0026_1110.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
