"X.Scale","Y.Scale","diff_target","diff_probe","xPosition","FW_resp.keys","FW_resp.corr","FW_resp.rt","face_loop_set1.thisRepN","face_loop_set1.thisTrialN","face_loop_set1.thisN","face_loop_set1.thisIndex","face_loop_set1.ran","targetID","imFile","imFile2","corr","trial_type","position","screen","x_scale","y_scale","date","expName","psychopyVersion","OS","frameRate","xResolution","yResolution","same_target","same_probe","face_loop_set2.thisRepN","face_loop_set2.thisTrialN","face_loop_set2.thisN","face_loop_set2.thisIndex","face_loop_set2.ran","face_loop_set3.thisRepN","face_loop_set3.thisTrialN","face_loop_set3.thisN","face_loop_set3.thisIndex","face_loop_set3.ran"
0.0378,0.0379,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",0,"d",1,0.3962,0,0,0,12,1,12,"rand_face","rand_face","d","d",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.3837,0,1,1,21,1,21,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0020_1100.jpg","Stimuli/Faces/CF0020_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"d",0,0.5112,0,2,2,17,1,17,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0012_3320.jpg","Stimuli/Faces/CF0012_3320.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CF0026_1110.jpg","Stimuli/Faces/CF0012_3320.jpg",0,"d",1,0.5335,0,3,3,15,1,15,"rand_face","rand_face","d","d",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0031_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",0,"d",1,0.55,0,4,4,10,1,10,"rand_face","rand_face","d","d",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.3617,0,5,5,27,1,27,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0028_1100.jpg","Stimuli/Faces/CM0028_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0029_2200.jpg","Stimuli/Faces/CF0010_1100.jpg",0,"d",1,0.4373,0,6,6,9,1,9,"rand_face","rand_face","d","d",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4613,0,7,7,23,1,23,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0010_1100.jpg","Stimuli/Faces/CF0010_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,1.0745,0,8,8,24,1,24,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0008_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.6632,0,9,9,16,1,16,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0031_1100.jpg","Stimuli/Faces/CF0031_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.4003,0,10,10,25,1,25,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0057_1100.jpg","Stimuli/Faces/CF0057_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Stimuli/Faces/CM0050_1100.jpg","Stimuli/Faces/CF0008_1100.jpg",0,"d",1,0.48,0,11,11,0,1,0,"rand_face","rand_face","d","d",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.5086,0,12,12,29,1,29,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CF0052_1100.jpg","Stimuli/Faces/CF0052_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"","",0,"s",1,0.6798,0,13,13,20,1,20,"same_face","same_face","s","s",2,0,0.0378,0.0379,"2021-12-22_11h04.47.611","02_face_task_central","2020.2.4","Win32",60,1920,1080,"Stimuli/Faces/CM0039_1100.jpg","Stimuli/Faces/CM0039_1100.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
