X Scale,Y Scale,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,0,d,1,0.9703,0,10,10,10,1,15,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,0,s,1,0.7633,0,11,11,11,1,120,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,c,6.1122,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,1.3933,,,,,,99,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,0,0,0,0,1,,,,,,,,,,,,,,
,,,,0,s,1,5.285,,,,,,42,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,0,1,1,1,1,,,,,,,,,,,,,,
,,,,0,d,1,0.714,,,,,,28,Stimuli/Words/word01.jpg,Stimuli/Words/word01.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,0,2,2,2,1,,,,,,,,,,,,,,
,,,,0,d,1,0.7682,,,,,,104,Stimuli/Words/word43.jpg,Stimuli/Words/word44.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,0,3,3,3,1,,,,,,,,,,,,,,
,,,,0,d,1,1.0738,,,,,,45,Stimuli/Words/word42.jpg,Stimuli/Words/word42.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,0,4,4,4,1,,,,,,,,,,,,,,
,,,,0,s,1,0.7074,,,,,,56,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word42.jpg,Stimuli/Words/word42.jpg,s,0,5,5,5,1,,,,,,,,,,,,,,
,,,,0,s,1,0.9759,,,,,,69,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,0,6,6,6,1,,,,,,,,,,,,,,
,,,,0,s,1,1.0147,,,,,,81,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,0,7,7,7,1,,,,,,,,,,,,,,
,,,,0,s,1,1.1342,,,,,,4,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,0,8,8,8,1,,,,,,,,,,,,,,
,,,,0,s,0,1.4701,,,,,,92,Stimuli/Words/word11.jpg,Stimuli/Words/word12.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,0,9,9,9,1,,,,,,,,,,,,,,
,,,,0,s,0,3.161,,,,,,3,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word14.jpg,d,0,10,10,10,1,,,,,,,,,,,,,,
,,,,0,s,1,0.6928,,,,,,54,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,0,11,11,11,1,,,,,,,,,,,,,,
,,,,0,s,1,0.9165,,,,,,14,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,0,12,12,12,1,,,,,,,,,,,,,,
,,,,0,s,0,0.619,,,,,,11,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,0,13,13,13,1,,,,,,,,,,,,,,
,,,,0,s,1,1.029,,,,,,6,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,0,14,14,14,1,,,,,,,,,,,,,,
,,,,0,d,1,1.023,,,,,,116,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,d,0,15,15,15,1,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,,,,,,,,,,,,
,,,,0,d,0,0.79,,,,,,31,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,0,16,16,16,1,,,,,,,,,,,,,,
,,,,0,s,1,1.6175,,,,,,98,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,0,17,17,17,1,,,,,,,,,,,,,,
,,,,0,s,1,1.2786,,,,,,117,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word14.jpg,s,0,18,18,18,1,Stimuli/Words/word14.jpg,Stimuli/Words/word14.jpg,,,,,,,,,,,,
,,,,0,d,1,1.0395,,,,,,33,Stimuli/Words/word10.jpg,Stimuli/Words/word10.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,d,0,19,19,19,1,,,,,,,,,,,,,,
,,,,0,s,1,1.4231,,,,,,29,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word29.jpg,s,0,20,20,20,1,,,,,,,,,,,,,,
,,,,0,s,1,0.8402,,,,,,0,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word10.jpg,s,0,21,21,21,1,,,,,,,,,,,,,,
,,,,0,d,1,0.898,,,,,,68,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word12.jpg,d,0,22,22,22,1,,,,,,,,,,,,,,
,,,,0,s,1,0.9584,,,,,,83,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word01.jpg,s,0,23,23,23,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5777,,,,,,36,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word52.jpg,Stimuli/Words/word52.jpg,s,0,24,24,24,1,,,,,,,,,,,,,,
,,,,0,s,1,0.7551,,,,,,43,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,s,0,25,25,25,1,,,,,,,,,,,,,,
,,,,0,d,1,0.9954,,,,,,94,Stimuli/Words/word13.jpg,Stimuli/Words/word14.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,0,26,26,26,1,,,,,,,,,,,,,,
,,,,0,s,1,1.4533,,,,,,101,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,0,27,27,27,1,,,,,,,,,,,,,,
,,,,0,d,1,1.8654,,,,,,78,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word43.jpg,Stimuli/Words/word44.jpg,d,0,28,28,28,1,,,,,,,,,,,,,,
,,,,0,d,1,0.967,,,,,,119,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,0,29,29,29,1,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,,,,,,,,,,,,
,,,,0,d,1,2.9969,,,,,,55,Stimuli/Words/word52.jpg,Stimuli/Words/word52.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word44.jpg,Stimuli/Words/word43.jpg,d,0,30,30,30,1,,,,,,,,,,,,,,
,,,,0,s,1,1.6583,,,,,,91,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,0,31,31,31,1,,,,,,,,,,,,,,
,,,,0,s,1,1.1819,,,,,,22,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,0,32,32,32,1,,,,,,,,,,,,,,
,,,,0,d,1,1.2686,,,,,,118,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word26.jpg,Stimuli/Words/word25.jpg,d,0,33,33,33,1,Stimuli/Words/word26.jpg,Stimuli/Words/word25.jpg,,,,,,,,,,,,
,,,,0,s,1,0.7211,,,,,,105,Stimuli/Words/word44.jpg,Stimuli/Words/word43.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,0,34,34,34,1,,,,,,,,,,,,,,
,,,,0,d,1,3.7295,,,,,,12,Stimuli/Words/word29.jpg,Stimuli/Words/word29.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,0,35,35,35,1,,,,,,,,,,,,,,
,,,,0,d,1,1.1194,,,,,,85,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word52.jpg,d,,,,,,,,space,23.9644,0,0,0,0,1,,,,,
,,,,0,d,1,0.9886,,,,,,103,Stimuli/Words/word42.jpg,Stimuli/Words/word41.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word23.jpg,d,,,,,,,,,,0,1,1,1,1,,,,,
,,,,0,d,1,1.2381,,,,,,80,Stimuli/Words/word39.jpg,Stimuli/Words/word40.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word06.jpg,d,,,,,,,,,,0,2,2,2,1,,,,,
,,,,0,s,1,1.4646,,,,,,90,Stimuli/Words/word09.jpg,Stimuli/Words/word10.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,,,,,,,,,,0,3,3,3,1,,,,,
,,,,0,d,1,1.6789,,,,,,123,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,,,0,4,4,4,1,,,,,
,,,,0,d,1,1.1633,,,,,,40,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,,,,,,,,,,0,5,5,5,1,,,,,
,,,,0,d,1,1.3976,,,,,,19,Stimuli/Words/word36.jpg,Stimuli/Words/word36.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,,,,,,,,,,0,6,6,6,1,,,,,
,,,,0,s,1,1.2349,,,,,,115,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word53.jpg,Stimuli/Words/word53.jpg,s,,,,,,,,,,0,7,7,7,1,,,,,
,,,,0,s,1,1.9172,,,,,,13,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word26.jpg,Stimuli/Words/word26.jpg,s,,,,,,,,,,0,8,8,8,1,,,,,
,,,,0,d,1,1.1344,,,,,,53,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,,,,,,,,,,0,9,9,9,1,,,,,
,,,,0,d,1,1.0318,,,,,,65,Stimuli/Words/word24.jpg,Stimuli/Words/word23.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,,,,,0,10,10,10,1,,,,,
,,,,0,s,1,1.9127,,,,,,2,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word36.jpg,Stimuli/Words/word36.jpg,s,,,,,,,,,,0,11,11,11,1,,,,,
,,,,0,s,1,2.0934,,,,,,63,Stimuli/Words/word22.jpg,Stimuli/Words/word21.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,,,,,,,,,,0,12,12,12,1,,,,,
,,,,0,d,1,1.2929,,,,,,73,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word55.jpg,Stimuli/Words/word56.jpg,d,,,,,,,,,,0,13,13,13,1,,,,,
,,,,0,d,1,1.8577,,,,,,32,Stimuli/Words/word09.jpg,Stimuli/Words/word09.jpg,s,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,,,,,,,,,,0,14,14,14,1,,,,,
,,,,0,s,1,3.7293,,,,,,121,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,,,0,15,15,15,1,,,,,
,,,,0,s,0,2.2622,,,,,,109,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word42.jpg,Stimuli/Words/word41.jpg,d,,,,,,,,,,0,16,16,16,1,,,,,
,,,,0,d,1,0.9676,,,,,,71,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word09.jpg,Stimuli/Words/word10.jpg,d,,,,,,,,,,0,17,17,17,1,,,,,
,,,,0,d,1,3.5275,,,,,,75,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,second,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,,,,,,,,,,0,18,18,18,1,,,,,
,,,,0,d,1,1.0503,,,,,,122,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,,,0,19,19,19,1,,,,,
,,,,0,d,0,1.4402,,,,,,107,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,third,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word35.jpg,s,,,,,,,,,,0,20,20,20,1,,,,,
,,,,0,s,1,1.2507,,,,,,120,CatchTrial,CatchTrial,c,CatchTrials,BN,,1,0.05,0.05,2023-06-28_16h48.01.838,01_word_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,,,0,21,21,21,1,,,,,
