word,face,tool,space
0.2272362683459625,0.23985793106515357,0.12748550972519118,0.33596547367109786
0.24355583639975864,0.24387167516582547,0.27154343380026313,0.34689851491460616
0.15229042406707344,0.20934036197936018,0.2549996228730671,0.43099585935342954
0.2810432084647112,0.20544039458699678,0.0762234884652459,0.4358403961059755
0.28912595669287505,0.2437559808627012,0.11700423892555614,0.4740011275798339
0.2512350022482724,0.2432037992692525,0.08792603516861988,0.40185501284712477
0.31907078674753625,0.2725051571746673,0.2621799191542476,0.394597499650842
0.29208526723374245,0.24905786173441533,0.2339670659923792,0.3870239066329718
0.24399669524426854,0.2365797929860286,0.0806461014411103,0.368548254926785
0.1687184597302603,0.18277120619968218,0.08207565319654443,0.47017244187750196
0.18833682842597113,0.19858704266354482,0.1188501000617405,0.4121169770726364
0.2865172246736349,0.18186099813099588,0.2300768042661397,0.4040248194821422
0.25837178509394637,0.28029067780692235,0.19967518806649404,0.4146686362286274
0.2707641417877574,0.235357210675799,0.17012448525007362,0.43333512282471576
0.28757285912830566,0.2557889639065417,0.14895181979779948,0.42482132204067996
0.17884513830514165,0.2449648586384991,0.2189988824661343,0.3450963952870621
0.24247128064607804,0.24513639958634056,0.15118757404507588,0.3364736506450888
0.19599956533046453,0.23426128462351442,0.18582111773187096,0.36566578696675267
0.15403114703164106,0.2572139959721693,0.1355506827995665,0.3651392325985724
0.20801538918353363,0.2638846849013591,0.0724400730194543,0.4420404654815685
0.21378109500826012,0.25288221348933865,0.13358017901547972,0.42513324782302486
0.22747113055095203,0.20886020263671734,0.09517406922988325,0.38846139861379303
0.21200786573291366,0.2410036523869738,0.23986381755888733,0.3726734411832273
0.2751860295652498,0.21452697636786272,0.18032680745565619,0.3783350745660739
0.2930443373121835,0.2572308623702998,0.25813506596874053,0.3974315916072704
0.2933237509568088,0.24776623708643178,0.19347456748666533,0.4074190210595911
0.2268842894780716,0.23968953376534435,0.06558060656888863,0.48216136998023484
0.27328436787064053,0.2700996489892198,0.15534792747150905,0.410599547047869
0.2970261902784515,0.18232773003835456,0.14077332072288187,0.33720467247240954
0.23879983383127465,0.23867511871446095,0.14344348769657247,0.3445429141170261
0.21660388487115328,0.14870669293050298,0.13970148473971683,0.49664896679760817
0.252556970566521,0.23512064379788955,0.22771339195550805,0.3747901794089176
0.19683816921244035,0.25459598139041273,0.09006990126349708,0.3807392192826372
0.2861075364806098,0.2025142834577892,0.14378547306448528,0.3459622629519956
0.18484307588035198,0.2142216755863716,0.08811179540341683,0.38557769815879944
0.18471859999657494,0.22774867576074892,0.16467547692245915,0.4923194775160808
0.24114585968498348,0.2601430741665556,0.25156155740761765,0.36694988622452723
0.26169882641790887,0.28673788343188955,0.2084910262246515,0.4306527904327495
0.1379165445704801,0.2194013398103465,0.2572102192480308,0.3117155127476642
0.3117522980429029,0.21424377526478827,0.23139683367571678,0.35598308541578194
0.33432443827338887,0.25616691582446577,0.259837330463999,0.4298814529298685
0.28604762676556234,0.2426963979300103,0.08803680571836595,0.48551925328547574
0.24369633381878786,0.2505365118544295,0.24060230204623217,0.320553786537358
0.16188811776545015,0.2618891792508736,0.14720894097488224,0.43843791375055063
0.2681873910021704,0.19641745100609567,0.13108655471263606,0.40222897855829925
0.20240834287953374,0.21322475802171206,0.14916428422872102,0.4044608536925055
0.27673648838682574,0.2368467193542279,0.12263553895714682,0.44755573777684343
0.21713174770842675,0.20933212238605142,0.22717765691882408,0.4032335269791707
0.24553471204545843,0.17151961382602274,0.2621799191542476,0.43828026007027987
0.341231067089012,0.18991024527826944,0.12900642447100152,0.4096813046899713
0.23647736547253909,0.249022724250456,0.07373030325073737,0.4399235079325637
0.2342361220484487,0.22657584003613768,0.1968086599105177,0.35638087265004903
0.32902948261950127,0.2641226702400675,0.2555722634924595,0.4573389564745608
0.2112751433896464,0.18894388283354807,0.21049235155419252,0.47091019950286583
0.2670498271397753,0.2641226702400675,0.23257238924262513,0.34986766001805886
0.2734405784676652,0.23618914343780073,0.20273507508359886,0.47758629784630946
0.272174136422832,0.1840601155761621,0.11907990166031157,0.40222805480966056
0.23285348815012052,0.23342746304277606,0.062138308432613344,0.37347378595036484
0.31895348119245004,0.2663415293703627,0.25801805557136,0.3807004048485021
0.2927212688135358,0.2523155391779506,0.28874900465923903,0.42296960589551413
0.17316348806260337,0.2712089268755501,0.2185440291509067,0.42202023287323964
0.17407086704738206,0.2683147761808774,0.20755407016286975,0.3752853700410166
0.1675280224378711,0.26594820426606547,0.25567676490716396,0.37347378595036484
0.2811929351393834,0.27443863977849925,0.19329510027120106,0.44271678026223094
0.33258330028503796,0.24404831205894345,0.26813694242456176,0.4346776968585784
0.2548600864164356,0.2649662828506138,0.27414166598499934,0.36175394148429224
0.24399669524426856,0.2025510747418178,0.1802106359203967,0.435687403245367
0.20707288130120366,0.17750749921034897,0.198682220103905,0.4846145390530066
0.19346510927587945,0.18359916130146034,0.12020888183623125,0.36294652426272916
0.29601858312922774,0.2552085993349713,0.1621940083095029,0.4022167833571822
0.2162340896614125,0.24558019449156154,0.14532644460898983,0.37033765594264734
0.26204460285422676,0.22907465960339005,0.293406156170098,0.4078700798507069
0.31815680423346643,0.21457446107608297,0.25365814468851555,0.46020071453810807
0.12872721949268134,0.16712294780573678,0.2078393297043795,0.33464628991584905
0.25921603459467135,0.21555622990370668,0.14123221492869642,0.38226037464783574
0.26146382464135176,0.25819537155113254,0.292607377882797,0.4519052090742327
0.23850680776275113,0.25044913672619856,0.16929717148786183,0.4200202695235813
0.24540418575104161,0.2028977872670366,0.22737509539687087,0.33568149709820916
0.2874739734582565,0.24655586582165717,0.19900153371820117,0.2559556671347377
0.2994456924906097,0.28522519901590426,0.14470264418566836,0.45023048177258207
0.28909411236385957,0.2568604679212695,0.15406390418997143,0.46971791231413096
0.16869357442539062,0.26813586417872676,0.20608311342464822,0.3020553706121481
0.2822532857769026,0.26787341180298085,0.18669971271316196,0.45511876952755037
0.12153105219849628,0.20631057379913353,0.14659961860935952,0.382478178266481
0.25710989895500747,0.20839995367724834,0.18526155555035206,0.2761314906135576
0.3354879365430024,0.1644154735234725,0.08725740243469238,0.3266757999181885
0.290028518778713,0.19789423873190884,0.08184309649200898,0.4162650918193645
0.33471629779344936,0.27592138481098183,0.19487577903793216,0.4562734568956931
0.27554990952424496,0.19981174794507778,0.18826223720588195,0.3841747224621071
0.2176459412503314,0.2662635329330463,0.23328830079053192,0.4007039195694347
0.25185284974144845,0.2287470124030295,0.21813028417733624,0.44024723067262417
0.22765125643700285,0.1998212481011492,0.26965709261749493,0.4622315576081958
0.2796833221265604,0.2536808118148217,0.21564468077623292,0.44153601847914403
0.3111566191224654,0.16624526493731645,0.2093533280504551,0.3657318743916772
0.2048561038847608,0.26020588331421113,0.2723661724362153,0.4022866325821859
0.16508495369285944,0.16389339658183058,0.2609070664505299,0.4094422330768978
0.26332850862033924,0.21096468455986395,0.21454190399583867,0.405099126100944
0.173376620723644,0.24917398282985465,0.15148433861766117,0.47822386861097643
0.32995751848556737,0.1938839936960507,0.11598369973742793,0.4111260360985244
0.3370198119454994,0.2269295196779704,0.08845895170690796,0.35010489775264775
0.22446172266249442,0.2048626219014466,0.07263299290054978,0.35678604166306116
0.2520095635980655,0.24066341387985718,0.17348425498745934,0.37148589396057186
0.3545259588618764,0.25803454891242705,0.21184738303497563,0.4544433196365748
0.30155502354718944,0.23917757467658052,0.28583607425727814,0.4556083628453029
0.1779930544117687,0.24606316516020446,0.19953069719908173,0.42869240991739177
0.32661812401466045,0.2608372575366502,0.1483651128056795,0.36244050227009145
0.11926297407607382,0.2670815979047001,0.24083177988378696,0.44047261628218437
0.33647021892031426,0.15117255510024158,0.07950584811630224,0.357742553174004
0.29895264364161417,0.2526013409132564,0.1540063845700112,0.30913195925940407
0.30928228984244277,0.25520300433366844,0.15883143135172956,0.4305903007361701
0.3046141442517519,0.2615085756994008,0.1810258559589491,0.31623060400027825
0.2562253298989915,0.20872080568905876,0.18228436766297862,0.3700284377334824
0.3037163782049121,0.18838298644347073,0.1746235545966146,0.46336964671623415
0.22332759149286968,0.2263992844066261,0.18932110684737286,0.3837753010803599
0.15466865999292456,0.17994348132801513,0.23866932048856365,0.4444224971727886
0.24907793759957542,0.2726243679866677,0.17123668289010588,0.3666328191748204
0.2906653609608449,0.2705397496099083,0.1308533962341423,0.4335994348743884
0.3074906599857544,0.2162468439762261,0.24193410721636,0.3881274366165801
0.22917801893364576,0.26116710710302304,0.252041728753879,0.5008638312743445
0.18664175963223142,0.1793501784664997,0.21888672723620517,0.44599685591520316
0.3286837130626823,0.23088142012302465,0.14663594087533338,0.4032378596744981
0.3569442740592978,0.24354817615556634,0.2490945144882005,0.4888504650583235
0.3437224983546824,0.21178552659981928,0.18862128452607843,0.46271383230655805
0.29814450884055405,0.26237737956257706,0.2538940741913321,0.3315120690836199
0.2845236643971265,0.25012219017539633,0.2029343582238859,0.46409339631781527
0.20172102441639023,0.2535197325313615,0.1752843470206837,0.3955393046537845
0.3216595740358665,0.2705397496099083,0.23124200603648498,0.3847039673675484
0.29866353855792943,0.28543522125376575,0.2702232475882753,0.3880095259066546
0.2925219090664154,0.18790359787439462,0.12436071156073264,0.3562135883748927
0.3227423006345439,0.2784909010080337,0.13944764349064348,0.3685571397453848
0.241595977987684,0.1461547707429423,0.21815434012029378,0.34371182376445264
0.3320798901374728,0.21624684397622607,0.16977808457693805,0.3178600158883591
0.23654689055191502,0.29253088949265904,0.1148543642776038,0.4285567647273671
0.14665051939465246,0.16309068145986616,0.2463127938298662,0.4811583986386748
0.32248388844449527,0.2444721579770463,0.23887623943994268,0.49570195298354414
0.2738415280761704,0.20579484331623538,0.19854560572437155,0.4650599647554965
0.28251502718649035,0.20095094745525136,0.1610623956221718,0.4417545776838848
0.23089376147571217,0.21456601933020958,0.18131138927135873,0.40928162591016115
0.26496228757045426,0.2835595370195624,0.1291929879800715,0.35239455889972676
0.24526766554538226,0.24497058073734995,0.26749887215232476,0.43159090380497434
0.282881126479297,0.20260694761647885,0.25821211500744773,0.3843814641511696
0.33820570096460556,0.27302582093696703,0.28251124644929393,0.4427892971005795
0.2991258093525048,0.2842014939957014,0.22104542451898276,0.38519511316021293
0.2687660127275371,0.1115286860248059,0.2173543078034128,0.3138047291015598
0.22507367762830321,0.22389051284078398,0.26592947434478104,0.38882877920308506
0.32333596170420514,0.2592761949397381,0.23751153765762942,0.3518802021064756
0.2474518753085208,0.1957522859989063,0.18695417771800132,0.3021375891689533
0.24484551496733653,0.2726420509326923,0.19196250106150947,0.4297380176165573
0.31414778956167816,0.23341431707965382,0.21955445933585324,0.4685813187675085
0.21812980726671455,0.2565876857979208,0.17329743682092652,0.3816879178515769
0.3041924459387158,0.2614622698950109,0.17671584052813658,0.36665541106793176
0.21528518072320973,0.2527099016843983,0.1000724855820343,0.4531390811525541
0.3177133619300665,0.1906864380792183,0.1794563931500811,0.4434665087064336
0.31896653790662116,0.245002474511997,0.21283734163392454,0.37413200029325283
0.23419226727364156,0.27635116421755335,0.1813125928804581,0.4555340056478774
0.21452652524014004,0.24914917026410843,0.21634775883807505,0.4452170530621424
0.25921923001158725,0.25027579343420514,0.1838499501765518,0.34732386733226017
0.21326008319530687,0.24516868660964813,0.21955383376740278,0.35955588922286175
0.20555836424955687,0.24508487621924085,0.28979137336074523,0.4426419394758679
0.28777040065018955,0.21406080138135583,0.20505614614963774,0.4860413562781678
0.2905568170064154,0.22674362815046406,0.0036107483447097,0.41586212954495444
0.26444081971693895,0.2243169021618961,0.24468522509246676,0.3820607401065168
0.13395460049371774,0.14084646800782596,0.12110674067760527,0.3701604628249521
0.20396623570093594,0.28382969083226006,0.11027114511841629,0.38388179864057287
0.16869920691739773,0.21464916536650488,0.2509394014213059,0.37384268663827425
0.1708451096538446,0.26827480393474046,0.18345938232574116,0.3371594076842991
0.29060704837573187,0.18927675295753915,0.20917622684428083,0.4441502648122904
0.3468905350219206,0.18707177841341271,0.20149163425283112,0.4666004523166869
0.2495134939342779,0.27298695037450155,0.24553180958221354,0.3893563186895578
0.2707641417877574,0.2627012411250475,0.09584801945333023,0.47557496395097776
0.250362370971512,0.21904078033090424,0.17608725598675817,0.4473486378148565
0.2596861075113801,0.24317116979723785,0.25389407419133214,0.4301534118241531
0.27153982606840293,0.18457896893193143,0.19089546381514394,0.47945233304629675
0.29153813179153604,0.2206012667441881,0.21373018217437179,0.4099640486161559
0.27684126872671333,0.2591002807566283,0.0829896931105897,0.43132907111945085
0.2780166203166966,0.25875411799809617,0.06810773583742735,0.49792034962085385
0.22030007714969535,0.22091678990580815,0.15088710355145862,0.3900288930355465
0.16008704539416319,0.25495214301516234,0.22487383465318309,0.445072279163134
0.29143158382799167,0.2115777218926844,0.19505180649543,0.4499945139506774
0.25080431037475337,0.20310102777759223,0.021354514054083902,0.4604428333454687
0.21377066367156292,0.22142423525353588,0.19640480485150522,0.3106004507358767
0.2927479101202504,0.19760724953382133,0.16997773808973676,0.405215799417548
0.2032806646020907,0.2598526605651291,0.2013566085979567,0.3548873585672387
0.2543457449884555,0.25599710423481375,0.27854042438260007,0.4149228253469126
0.2840927994888625,0.21818928089469047,0.26144988531918434,0.47344734303012037
0.28347838643950896,0.24508970072812514,0.20990347940584816,0.43088077653030893
0.33992192420973694,0.26910255433214963,0.11177884582578322,0.42156580195998505
0.3235943938782182,0.22902775076092882,0.19468379753667397,0.4719281261492528
0.29217497397366793,0.21403142510116663,0.17999521349065228,0.4324293658967205
0.17021372396904455,0.2648565303004372,0.26216126342428386,0.4471726960491511
0.29672038107141396,0.2060169573690215,0.2911486086425618,0.3966970249331745
0.2929411968408147,0.22831679968905194,0.1314839322924222,0.4033055036180442
0.2113655909956115,0.22331414416139156,0.1862884820637032,0.33170117504912805
0.3291446631396548,0.1625979807984134,0.1985216827997897,0.4042169124526643
0.33207586773580133,0.27546181091039273,0.060298875383311246,0.43962695676302743
0.30658261022182404,0.22915445763339332,0.2261854823266185,0.42604881415233753
0.3158855429820535,0.25329362118928295,0.27724450574323356,0.4107510809227791
0.290036483293085,0.23838739707812598,0.1883480718257975,0.44913992211745923
0.2666536105149697,0.21578524670712482,0.1370431995196609,0.41153018901698235
0.267373729842877,0.2378636838366578,0.21144065279777668,0.34901800213455875
0.2981461749633344,0.2557889639065417,0.17917885269927328,0.38168913544997607
0.24715477796391894,0.23626091001329402,0.12773556487854068,0.4654407182779088
0.314141042744108,0.2173919689076653,0.2371770221413157,0.45860844049761096
0.3289104710321963,0.22758747883499794,0.18011634430324455,0.39305634837978604
0.32056902775381174,0.19991037996938857,0.20487153000703914,0.486143036852168
0.2411417884983313,0.27611317887884484,0.16306891017760466,0.4419513364950904
0.24678218259702905,0.2519085369816205,0.21848396377912382,0.45381006636933946
0.1815179739857215,0.28898073991689055,0.19791236043426702,0.4467378971940703
0.23745494031584538,0.26540655337418206,0.2323633818743704,0.4689541410224485
0.22594130709064478,0.27235469184856853,0.18640599681288755,0.43794268211545717
0.28695679890953996,0.2592397049687385,0.25834454755609054,0.4036968725191563
0.32187945815559244,0.1964102979002617,0.27050197485099475,0.5225064047210614
0.2916657539863903,0.2632906617504181,0.1582208667126726,0.3933523229248224
0.2512898395119901,0.26630808140931883,0.20007212097847724,0.47213677148308475
0.26008414477205166,0.268781531026693,0.23404541611424434,0.42217347342580264
0.17889561649760666,0.167452018221256,0.2585118297208909,0.4883873100452265
0.18756139910871056,0.23757204425507478,0.13915902975479283,0.395215577523237
0.2275093503427979,0.20670401911332123,0.24118581636801448,0.3182107286405342
0.2507202629050197,0.26181787582178934,0.26113755045274145,0.3161136185587932
0.2751239005163908,0.23871952977650898,0.20747592121093697,0.49484246147877986
0.28004171784459947,0.23180878665814814,0.19495676314313987,0.37031837618117286
0.23188858387047964,0.2618184750714752,0.23863895492475717,0.3965540016704391
0.2904291948115612,0.19090988975361506,0.12132352846519501,0.3943669427669333
0.26888334285570004,0.24256277483266084,0.2039869253724551,0.4268892670639044
0.2967794183111337,0.18161117024837115,0.26931402880266286,0.33777611918269457
0.17918532085916108,0.24721333128763742,0.19369929443378936,0.4634739813916462
0.21194311829920698,0.2548058393245129,0.20765607665134767,0.483909785199628
0.2932329432470032,0.16013736714054586,0.21892732441038532,0.3899324278647192
0.29699432881753085,0.2562027035909532,0.15752383809670079,0.4641777822380227
0.14440510915474164,0.2598820368453183,0.17383198350713286,0.3622035566179896
0.28901661565216075,0.1467517053176663,0.1842500577844031,0.36947790946345377
0.22335216931430873,0.274635881245871,0.12495914500952965,0.43509656999112634
0.14805464156557602,0.2621599436678529,0.2911817151979522,0.32703087438862966
0.33454120006194343,0.23845817125509136,0.2178740483511632,0.4054562351332571
0.2004745358387619,0.27211997399105037,0.19804477088315908,0.43224276791029587
0.2613741179014263,0.2634584498647444,0.14369741848830517,0.2899192032256351
0.2336102555490675,0.26653033375722107,0.17976768638490465,0.4660521073689057
0.24921064989219666,0.27144971950163616,0.21935383802318295,0.2972940007263811
0.1679203818987051,0.1004836358236317,0.2079729888761605,0.468853012457752
0.2657629117640459,0.2760726168760569,0.12487403098031563,0.41421902450053605
0.2681699812946965,0.26869246256498847,0.24706705633981546,0.47914517970794973
0.17823003541231341,0.23629280378794104,0.22738984597197345,0.44796494636471207
0.2961662272853883,0.26321497966583907,0.2053945232537409,0.4049145988624995
0.29963324190174145,0.17184185789144407,0.19711165826668892,0.385077269014024
0.18407251930617805,0.2710590915602152,0.26149991781474036,0.3860472261636133
0.2631113325901667,0.24918077801840474,0.15298210509315183,0.4059762750667651
0.21474243086574757,0.28337556433117966,0.22544808499201544,0.4140790067460657
0.30385108647002124,0.2502140544030607,0.2769170292018761,0.34570490159939465
0.2793868949346273,0.22514747717866773,0.09006990126349708,0.34132566314649215
0.22984073389857024,0.22845730719811996,0.11005602650304559,0.4758434884293036
0.2823451874439196,0.22023166064911448,0.09662293130203364,0.4717798847808273
0.29058731237820673,0.23866201319586627,0.2239255334095989,0.34759514298516647
0.3255091870346856,0.2026875116070921,0.13802576159171234,0.41005978767160944
0.25128983951199013,0.1879412880326414,0.12729225690472395,0.29786384046246256
0.31215407061925793,0.24425871671792027,0.10412295470209834,0.27405776191650777
0.22954022067216615,0.1138601559292664,0.15345067588361036,0.461854474504891
0.2941853764959739,0.17202704923795348,0.2675229216654289,0.47982911449568627
0.2528711635130136,0.26462686351464176,0.24861201962224633,0.3880820427450032
0.14665051939465246,0.260286554183894,0.25916041625103187,0.4310797486900662
0.24220946933446563,0.2644442059089719,0.25530269212820417,0.41159492848862056
0.2568621720811233,0.2880948174551615,0.18651447146606115,0.3493865601866088
0.2786627010070935,0.26301933653871606,0.2519503618676732,0.38599331185405766
0.30566550603499637,0.2704984624031087,0.19180647226625905,0.4718816471945546
0.2795430384594477,0.15711994748164515,0.1735886991995864,0.41293547169862377
0.31161837886853655,0.1446472233945197,0.07485950527625655,0.4603892242060034
0.28999667444969757,0.20556312727003423,0.1855895076823691,0.34515882193123276
0.22014210446987173,0.22900986243841662,0.2513863458794543,0.4744155539082995
0.20326953724650643,0.21213294256706947,0.25457443757459086,0.3752243753822193
0.3376658926358963,0.2517297178844698,0.16842247918063463,0.44481281208686385
0.30627054438539447,0.18123290894520483,0.16129007441288595,0.4331804977924838
0.2756506512250766,0.2560278541408685,0.13035831074183524,0.48449826925652006
0.1935353297074838,0.20598758108883233,0.12572584789938646,0.3924455456331692
0.2582343189109746,0.22241279970629074,0.18481885302761786,0.2203111611405285
0.20117009154452659,0.22024930655712938,0.27518337919242786,0.4624942321832121
0.31460873963865066,0.26330684389350345,0.2670595635052684,0.49584785477012394
0.3167745958423024,0.22983046588289324,0.1888956480137086,0.46107359888273464
0.14996092628368615,0.2832039310927841,0.24138172572386882,0.4581706173486414
0.32056902775381174,0.2585433853315236,0.28367045160185916,0.3889256353104248
0.25921923001158725,0.28295200796383974,0.21487973953246184,0.45749910345589817
0.28023309228782356,0.2638846849013591,0.19336762175596756,0.4691311712180888
0.22183765226266194,0.22242714659670054,0.1747348947660394,0.35181035288147194
0.25045898841435255,0.2632271037045795,0.2541084753427272,0.47836647239200264
0.20024262300404846,0.2947655063843513,0.117807715655531,0.46172299714694287
0.26572878603945776,0.2548962462562626,0.2274825362585048,0.35110856572970617
0.2444286750596696,0.2575418482509743,0.26043069703755767,0.4613657304480021
0.22508820001866095,0.2514564821768445,0.13159929268353132,0.38641527048454405
0.2967136342538438,0.2632906617504181,0.2020748245225512,0.39053933218230025
0.28608439725529994,0.22056129141804953,0.2381948409757959,0.4769847836480575
0.32837204514152535,0.25067269518374335,0.1703772409803853,0.48067428358123554
0.31850878310135733,0.2590990174399054,0.17254878909014104,0.3269083877200224
0.24572550253334285,0.20640543663458044,0.27515586992471824,0.428913680979418
0.24060588294376817,0.22246273082486467,0.15279466933572017,0.34961892323433175
0.24256144820235653,0.283317015938731,0.12737598576456158,0.3227962556129583
0.16621772151625636,0.23249838539156176,0.19416892562274843,0.41252753342740744
0.2956715778746657,0.2212126593865017,0.18621849531165713,0.4167705419171689
0.31068498901709574,0.20177623571398587,0.003406502943810275,0.43533473751612817
0.18077401350824862,0.26159731981700063,0.1679605729514099,0.453029182631786
0.27787376395607427,0.20933154776378804,0.1865865042704131,0.3477669843953437
0.33253079753963743,0.21139837411018284,0.24352424375292997,0.38876777436708243
0.2549752600570902,0.2477241555131508,0.22568811049878484,0.41820069137246924
0.271539826068403,0.19070330160401056,0.10656914600970363,0.44508570954878646
0.3113128297194901,0.2302000397933198,0.17908130046057258,0.41889637448400346
0.17245645002194393,0.24789360182829634,0.09709889534626776,0.35019349779625897
0.3085881087053063,0.2617577030623852,0.24395162923712682,0.4221869067757434
0.21474733490457132,0.21803573272061944,0.15437997495970557,0.46128657519240224
0.22600042717344954,0.2107781563706777,0.2013167583987645,0.37350484112349747
0.2507933609462643,0.23999860477668894,0.24463278779075343,0.383247494033933
0.25813970813222537,0.2800741499312738,0.21505846431968925,0.4432131367939103
0.31371116444292196,0.22814941002310846,0.21762166195332017,0.3749991067209628
0.23927350962894844,0.20792634051340697,0.20124189294698566,0.46005235487734686
0.2636361504970382,0.2952582070458041,0.2055964980465113,0.31639482978584466
0.21761922679045848,0.21991174229552335,0.14680117969576978,0.4386153524262991
0.2716026604530794,0.236162285578795,0.16940151538557988,0.29664343018149053
0.13176000089870876,0.1968030838150934,0.11542859938329997,0.3755849778522572
0.21520287250531975,0.26772353978726143,0.23997998909414675,0.4611688010475924
0.29762659816568293,0.21484004672010465,0.28164894462349027,0.4526628447507468
0.3192359057667731,0.2593873858021381,0.12098468400876727,0.46453005054994234
0.29603517778397426,0.2458780158294575,0.18571945722947752,0.3235899562628448
0.23361025554906753,0.2741801564045419,0.14603487445052377,0.3981652885471509
0.1923021010892015,0.21871853626548293,0.19849970271367012,0.43996052728708834
0.1548968555885121,0.23972457738679384,0.20962301863449959,0.4380942960934593
0.3019875709158378,0.22787339208667506,0.17794485091497586,0.4735430612623728
0.28105077584878835,0.2641670813021155,0.18980854771866973,0.4711361684142805
0.30647836138090895,0.24727581923511266,0.22197438477076376,0.3950423848714094
0.2758932713105571,0.09943599853505805,0.16621722866801913,0.4896330166447931
0.23624528851081808,0.17467474175864847,0.2121427517620744,0.41321482408792176
0.14724533339958545,0.2795172844931689,0.21812270904813263,0.3760549782464721
0.1690944256905,0.2085123000862803,0.12706834828679692,0.3964207183355217
0.18969687862091478,0.2775240098779615,0.1834179595726134,0.4736832014030187
0.20769119969679498,0.2435606934429673,0.19450789993959908,0.31169617758442
0.32951226135746603,0.22843891585557846,0.18765291484035923,0.4102652770744056
0.18511758465141034,0.22273504377171205,0.21016660363916484,0.47764080572594403
0.34528694863122317,0.23667442618379414,0.27724551664859937,0.3883130716684815
0.30242345990843933,0.27631989319502237,0.20699651215657422,0.3082638758026967
0.31139162089902256,0.16267716528936604,0.2415067217321632,0.4758812536644493
0.3051226503842083,0.20988542362682097,0.2628695391610986,0.465575635614241
0.2994297614250762,0.280672416906786,0.17606019072434909,0.4483136608806927
0.31110621735250604,0.27964339661290255,0.1656714187790836,0.42479323523927137
0.28426245223927205,0.29110544192551213,0.1519221156545854,0.37379751308091236
0.27158589526301413,0.26567089364093965,0.10280799244178222,0.27761816775863907
