word_posterior,word_anterior,face_posterior,face_anterior,tool_posterior,tool_anterior,space_posterior,space_anterior
3.1314111610726605,9.408693608472491,7.993845424193796,7.316741877814234,9.755012701442539,9.279149774944571,8.003259634200122,9.514633035742056
3.5415545709837684,9.325041959650731,7.476835061808895,6.1049232117411965,9.375535537098521,7.287214625762727,8.326650691145623,10.754018876083691
4.184273894420789,9.785830490727426,8.81953013058648,6.6168602713426035,8.577314659581802,7.746775081161179,6.881921083304148,8.454389471667115
3.811631838988138,10.101893620468374,8.173878082026842,7.310604791629694,9.205498937910875,7.854560696770864,7.689349042645679,8.708079625286235
3.4950575066318565,9.538819114956475,7.516524820315551,6.176620958877111,8.700680753083635,8.159180375992992,7.115146360091093,8.91938675841408
3.4774140913892606,10.49368820748372,7.283375751382045,6.101193940266137,9.579819112795548,10.064350079812794,7.4406634282618525,8.881744817500454
3.730608796692558,9.159446784660355,8.396025189506695,7.417150346538206,9.371099391911502,8.638903268698966,8.062040784494153,8.2200430584267
3.3114849749031503,10.051564430186648,7.955023449268726,6.534997743309415,9.104008633931937,9.720793401812493,6.714226443025854,8.29712239841983
3.4184900606853255,9.577862578524478,8.434995762062517,6.429631511450962,9.576540120568453,8.8721641030067,6.853142509281123,9.061214553826415
3.2670635888783033,9.698886392024713,7.070057966866758,7.4919812359187326,9.707789754021618,8.416099353767724,7.165175929001405,8.24980123760067
3.4600427324525693,10.106593266253892,7.330095771847915,6.247073311172363,9.386914436317788,10.690504368239285,6.5925426815445185,8.635616024005913
3.3008509945170394,9.041331076702908,7.28176602572397,5.756109469236944,9.577337542287935,8.206157800228635,6.273201517323194,8.297679702146644
3.1862571072777954,9.124306990390838,7.523669879378279,5.244538517158072,8.675226509841858,7.891998411787145,7.115699803258794,9.992667187029678
3.4291476680651,9.70998609059768,8.11037092712197,6.138326547336534,8.731812973106226,8.986913612335872,6.198834053202415,9.132230393515874
4.070979083761139,9.479074307193377,7.780037841581666,5.843604337923536,9.837139230353834,8.975282127595644,6.685043404756161,9.563947800712498
3.6472789454179084,10.059639737977554,7.745560202756071,6.311115935041169,9.954728144976071,9.410016605339237,6.38983806743844,10.139006754116084
3.567458006710421,9.776167112715127,7.207725434035969,6.247073311172363,8.67691383768923,8.088232443446408,6.607295437844362,9.928425324100562
3.3114849749031503,9.876013254743478,7.6622157886482,7.4464324210508135,8.519650386177942,9.671188723780949,7.3022096247753225,9.45469402556575
3.50904260475464,9.78465503727174,9.011811780929719,7.026528602489421,8.751982616404414,10.203516107495933,6.338404140529917,8.488812190458876
3.865122235873442,9.105325977991045,7.120128605830793,6.339797875643454,9.23881025966689,9.120382908644897,6.242492902209038,9.994188915761475
3.2906396554395956,8.960516163045673,7.431853942358405,6.384502292756244,8.519100836651797,8.088314793995202,6.477329684031902,9.029071902847628
3.536008258664815,9.662038074267882,7.370870739203173,6.320941148099612,10.305148778431107,8.416099353767724,6.496772724694679,9.411787318988692
3.6739060537567276,8.714401945964557,8.54916068285111,6.154796700874408,9.547970275356219,7.906569578512846,6.406801667538748,9.513067605848578
3.443429439366157,9.603453463530432,7.513750466836962,6.252352995827542,9.809521498099398,7.381578508837786,7.391494445100605,8.346560159306431
3.706187412874767,9.673707458416295,7.597684693090355,7.209997156875458,8.762290649565768,7.938528208587359,7.105347878654756,11.659988364630273
3.4846088544859617,9.364724323128776,8.608458130207225,6.453233892210877,8.63012944439616,8.926929966339907,7.642434060933269,9.321333424397634
3.7195303983863757,9.01961065229958,9.20428577944785,7.533985361304484,10.133943588213972,8.91399770217295,8.189193340087048,8.682224674312215
3.4049625103768806,9.915725744918255,8.072922288445977,5.892405864980985,9.357639614391449,7.6458991218078936,6.899075091293279,11.702871204137791
3.612053001513768,9.058712070014739,7.467837174142417,6.300654265678611,9.02344878030273,8.176180524531919,8.021985616168081,9.02451720812095
3.9287341914799505,9.051062456111355,7.238052315765527,5.814094618418302,9.202246783586832,8.046880386040264,7.193155173563527,8.991448259137274
3.9532146803666977,9.84150716022663,7.235871626083336,6.582752806935927,9.443071488873786,7.806457628996963,6.375750859736891,9.467296531186406
3.1211340905590994,9.277418671855456,7.844077451619191,6.513830248779243,9.282159025640427,7.895751677822139,6.852304647991226,11.459679973194326
3.5731356974524475,9.910847525169508,7.162867605653736,6.985563565684856,9.154706495563651,8.4030263518843,7.04232724188957,8.806492202391409
3.905711780049085,9.830277509240412,7.980941554948944,6.94665526256311,8.916248174066098,8.36126144621646,7.201166576779082,8.677492108104449
3.402884712856782,8.901994267131112,7.953562385888106,5.406493847393797,9.7073093841952,8.990998991999733,7.351750041177651,10.973383855204691
3.2322613522501875,9.48519278719547,7.322366553304022,5.419264548426947,9.233460816821298,9.080442008141963,6.398267802336714,9.428675759651183
3.4291476680650996,9.106121739479775,7.411913004888118,5.70058404104957,8.90874340390814,7.682019277097694,6.802155206443182,12.047873042140269
4.0964583601849425,10.60402131949637,7.612261444782799,5.756950911837383,8.690998519246735,7.605556816796575,6.572560234125194,8.231969800172559
3.5974108093612474,10.353433900796347,7.381826903838886,7.5010684135724395,8.682609660052554,8.163712789742927,8.64480304069531,8.291467641460153
3.2937107731803663,8.965253704571989,7.036021508053523,6.4825039142327325,8.855149023089886,8.170803296318166,7.132477409032081,10.312196376791483
3.2604467665763046,9.715644361412474,8.009003953274817,6.233868727449618,9.221868010118229,7.9460469471572015,7.402432551459707,9.269809525126051
3.113745252347573,10.311180374997324,7.217999615476513,6.202497839273164,8.645614752325091,7.8696187601801855,6.678115498077101,9.175515449006403
3.460764365858952,10.051564430186646,8.927468365827107,5.624522530991656,8.90252762104377,8.827205728636478,6.381273313521793,8.838377909781137
3.759626069491194,9.39065115091322,6.817900027156348,7.329163261081602,8.628208213450883,8.955080713430515,6.101027217830122,8.037037758827651
3.613520235738637,9.247167107892723,6.990582354254987,6.228447424058147,8.59759554014752,8.262264615783328,7.419634259492076,9.712525735308684
3.7237094927275085,8.939728562574825,7.175941088311346,6.524616281264404,9.710061453347079,9.173462239738765,6.350704858247772,8.395008402297771
3.3143048221143996,9.256154418995902,7.6622157886482,5.364206134758564,8.774006355635592,8.929036989023379,7.5769085332468435,10.437571138645922
3.4060726822834226,8.798002645544852,7.935413704325982,5.6310623187821,10.198670655271366,8.16852475999447,7.036681798773042,9.543024293881034
3.4584623942972423,9.86253943132387,7.415822312637063,5.568883454722333,8.731812973106226,7.398745453983781,7.242855591543252,8.429560706929971
3.2906396554395956,10.838358814570936,8.031826573156717,6.360666886938758,9.45508474594555,8.335147336454789,8.096915802860485,8.151007914678857
3.3904174570130934,9.488316510947957,8.33658995097418,5.427407154264093,9.788826935258456,8.182268374878056,7.361796326647928,8.019571929415727
4.25493542944612,9.017916415376177,7.919141439605637,6.698432826371663,9.159107032971924,8.4025860851354,6.5604915273367705,9.213132400190249
3.4352440787474907,9.267577279620392,7.342744103416944,6.206306030174366,9.347416607407304,7.803097748835309,7.63102159783417,10.848166012884088
3.2322613522501875,9.015086209468375,7.6537390032784165,6.274111983255855,9.218213525148025,7.323418789475216,7.429989902232205,8.72375558699967
3.5166088026848232,9.318741815873675,7.851019446708513,5.779802972376643,9.763168419875853,7.561944859738872,6.923166019414401,9.563991664727022
3.2604467665763046,8.776542138567745,7.019475531327705,9.557962244939983,9.251140027189727,8.413039478188248,5.868541808761474,9.992490478085667
3.119254941643522,9.730658870293206,7.37421532765557,6.024644761355677,10.43937709785906,7.174990522222897,7.428551545161784,8.77408227608313
3.3478211927307813,8.895304210872766,8.03739316794942,6.278016125500626,10.05199732269887,10.139740874744279,7.510976918611732,11.640159657366386
3.7279023888597083,9.746188003451504,7.150231964315399,6.1189853751660035,9.084063208853628,7.7640786286451275,6.8759548216405495,10.431035804792268
3.384664975470569,8.827703239669075,7.313613480490394,6.241476648907698,8.845667876103319,8.029539654925859,9.035266227554441,7.748185402606576
3.3713379510965993,9.277418671855454,9.424340837605534,5.8614339791407986,8.964326678977347,7.88912426810905,9.537470320081605,8.94057931486771
3.347821192730781,9.303972975531462,8.212490493328652,6.5368163614455925,9.584524935918257,7.671297232382419,6.250626273053308,9.748542217287625
4.482279491598007,8.97355027216705,8.078930037956644,6.791982706670839,9.568207515120053,7.401759540965696,7.003611043944257,10.28565848722005
3.215990905602032,9.007645495770264,7.852322517945272,6.3373859763097835,9.585019846717321,9.665272331994847,6.4075784274115195,8.677236929265126
4.1254513116587574,9.716048726795847,7.936254781847785,6.621214812583253,8.723954274186793,8.10418648297035,7.193155173563527,8.8616072210275
3.7111376944480616,8.863532891496474,8.660398918796895,5.409755654919055,9.674750067534342,8.08441577674141,6.565360784346037,8.34138940645551
3.1211340905590994,9.861993192999002,7.543962766456259,6.042362076514562,9.399265201905644,7.94234897745962,7.29509763395167,8.281431391057893
3.899867974125735,9.90376639655449,8.021006450695378,5.364206134758564,8.944933409430785,7.557366855143537,7.05105462088461,8.702920799013413
3.210799386690293,8.595387892434793,7.086415666150209,6.4442118322136075,8.698436475058333,7.435282881996452,6.598384055836349,9.41401655558341
3.5360082586648147,8.69156361542617,7.645954056150976,5.753150604300032,9.008602873077393,8.598698351786421,6.398642405505194,10.000431384344042
3.8985971396946946,8.85755451784232,8.320880639623027,6.719916192535428,8.436257066815816,8.167577449410949,6.59838405583635,9.134463845600258
3.934601410178665,9.73118748009212,8.259862230458113,6.419359257731513,9.667259264511983,7.691061658719896,7.630110768056765,9.945370733359571
3.303572008093149,8.905331344451353,7.0271040274361365,6.275506810414038,9.62708113565671,8.701751567647712,6.348610322044575,9.136624704641942
3.7111376944480616,9.807841837307956,7.244336673415909,5.643609677046493,8.931747107289382,8.183788691631618,6.424521407474301,7.838940232023212
3.587163482074149,9.019610652299578,7.388744793678972,6.1731584138949795,9.009437428295646,7.976281359439989,7.094519857363737,9.20146498749672
3.3695100714907005,10.15619078531467,7.38188334870875,6.223462692009251,9.499268390349156,7.565891904096289,6.617080816802767,8.558378067204798
4.0964583601849425,9.207222436328609,8.407785745971072,5.852650265523717,9.634626660668882,8.65480793292949,7.092892969473198,8.766174049459567
3.9437090309047758,9.596800609120363,7.188984888617238,5.443642200208555,9.195257609928673,7.9859789498755855,7.807605942408741,11.166051758225688
3.466441547970246,8.935956975865222,8.14424765033619,6.100594673520925,9.419913877586534,7.5557587175082155,6.6503297063536095,8.200666864724509
3.254086798623149,8.923725097893353,7.44071581399165,5.60919435130355,9.791958419064459,7.373751544241592,6.208376669067283,9.072115454257402
3.4508160475058762,9.746188003451504,7.325502379271761,6.310528701857015,9.205742695611328,8.867023445150638,6.676120506470778,8.257739829545867
3.590743700162002,8.953990396858673,7.7926999943511275,6.101914714116379,10.45557063192704,9.08727172175688,6.159226053347799,9.37605665231467
3.8095555954696723,8.812116645993505,8.648413870564982,5.777501904077971,8.37227376830154,8.087132025784188,6.908854238030057,10.157105776659101
3.0368412245370657,8.946049303063276,8.64221326284079,5.998769939901533,9.814146991706647,7.549282887303339,7.441521744547576,8.65874922503196
3.223290472578603,8.960069454572885,7.184970392305302,5.357166183071684,9.646068316033247,8.265193401130842,6.386121845962893,9.444819814475878
3.4530501748867923,9.010918447233154,8.169834202091835,6.081880077908956,9.369667771602495,8.819572285281605,6.757440340096334,8.277091151010103
3.1730434438597714,9.22035856744424,8.1602060086909,6.434233130366403,8.5876749457661,8.405977388156833,7.285547288363415,9.451990072380243
3.435244078747491,11.336236382309739,8.33466985352341,6.5437518917479505,8.865697922174103,7.918521785338537,7.436511890593103,7.924265186745005
3.2334344672760422,10.006066376739518,7.240432753007636,6.752783168839997,8.886840591922049,10.183657788009516,8.046144439697224,9.465132792877892
3.2322613522501875,10.949670415951456,7.513568856529965,7.373538775213601,8.797696904647557,7.614967189713317,6.742395989914255,10.134329657389483
3.511172801068531,8.78925610950049,7.506637253884533,7.091592704224192,9.80432040065881,8.37515174740145,7.967695120003054,9.370854033644783
3.0657496590147537,8.950821275152116,7.492564838894062,6.361639224701804,10.366890123326549,8.644602607936145,6.716241666674943,7.530593707532317
3.3478211927307813,9.559268248765346,7.246080090946156,6.3154569075660305,9.837139230353834,8.00356828913105,7.503340136201932,8.796327545872442
3.513531327073662,9.007223747094882,8.900331592118246,5.9667805554729165,9.762344894750782,7.499404583587089,7.927932334389696,9.527231088641921
3.5415545709837684,9.653350673842741,7.610251700020445,6.496225587406942,9.051861865290052,8.308475049165525,6.33797113706967,8.623812428956521
3.4369641402953572,9.122520877509384,8.597856466206236,6.550314068328614,9.417382778434625,7.699216727810832,6.605841452167258,9.55617729838662
3.335676936985866,9.321374520221598,7.676309907763116,6.805022430318293,9.299869718426086,8.08340066073752,6.661055864717808,8.401071408162473
3.0556679655075105,9.974345849481509,8.608309081769136,7.048547698063787,8.930890209254168,8.008178506828692,8.303207144721652,8.968330595683915
3.9941668839491635,9.137856250889707,7.997528326982016,7.518687017531258,10.22221130437572,8.278706973154515,6.495007122498388,8.710352285405314
3.347821192730781,8.885734187381818,7.891002088193626,6.378475494933188,9.308264071545846,8.840843896359235,6.84706750076261,8.325040938826897
4.819588624094514,10.86228240710491,8.268297994277766,5.458931332361706,8.906081457741957,8.548687675093493,7.719260234627312,7.964787458559081
3.7519389528251827,9.453053284688144,7.7603999187600134,6.603139742055944,9.606040223597093,7.631720213593136,6.301452072333931,9.500043099404435
3.8765558922709524,9.1892939283017,7.243973416190517,6.618042499400241,9.550529915897208,8.05579819725187,6.779995944340534,8.264673856780613
3.1086825704959034,9.211869373880283,7.440535100101612,6.704631267114923,9.14463154496632,7.349601633091033,7.699476118867531,8.917323676932504
3.466959011228363,9.565291638514312,8.037393167949421,6.264672240149473,8.944381586979787,8.220014373933632,7.073171743637941,8.82503035443339
3.807639247034336,9.669670321281655,7.8974955324888345,6.66448017520171,9.226163777894985,8.107382075358254,6.553882853943236,8.83729408627666
3.966302802813913,9.2595722451038,8.442354199411312,7.1549978331675925,9.377952107254869,7.324019642573595,7.296488042218648,8.49834343251576
3.391517611082203,9.046499438867025,7.180300300541444,5.746419205161468,8.855676423042315,8.25250117367389,6.983789639452373,8.473508350228013
3.592753139934701,10.48339685449981,6.824587493947631,5.316106642808849,8.945352606073067,7.994680213081493,7.238772318674428,9.269953895347053
3.8998913366808425,8.582402583647987,8.091626479829491,6.894185135691899,9.533545860163922,7.526512735356106,7.8215999398581495,8.813657275976777
3.827628075939958,9.900152981367151,8.911524992340498,6.655593532184222,9.25641454752419,9.567121404763448,8.178225143169218,8.467701993639476
3.2604467665763046,9.122429577502794,6.9089948931263745,5.471124603404933,8.940508884877875,8.91828466991863,8.223483779773353,8.102000637594958
3.8132845683054137,8.582402583647987,8.069624949280325,5.335185039176141,9.211916038093225,8.920236463330417,7.577254178872623,9.883461102864098
3.054128120242183,9.110259638143066,7.0857362395540875,6.422120294373614,8.70854108071391,9.676295188038056,9.105492850919125,8.697161793097537
3.6873210259737683,9.464228271095536,8.89960230939029,7.03391970831478,9.516138763062143,9.96581519302445,8.829371856308756,9.946431486069148
3.2232904725786025,8.714209764283552,8.577717519986056,7.560634251021626,9.270500232204308,8.524483006704413,6.608910669375647,8.258407170216794
3.9122768608889196,9.569782300961517,8.044194886467185,6.390161905592604,8.348765662939096,7.910171501484331,7.172485214323008,9.341979518720917
3.48766754368263,9.048281079965761,7.952350089581598,5.5795961411881665,9.636255067700962,9.949705714217233,6.361867639123084,8.592842310691646
3.855237856149614,9.7903620153782,7.161081479665495,6.641723344228298,9.231289237113556,9.595909058489774,8.575202741161641,8.336358519015075
3.2604467665763046,9.118648825646645,8.1602060086909,6.959933193536465,9.135743903821208,8.149949149854164,7.151220134397036,9.933278731070468
3.6552315252311804,9.25378022960324,8.015022781654917,6.398093433468144,9.64842349412654,8.681251087655387,7.1920499564607905,8.479480588126401
3.054128120242183,8.812116645993505,8.040586637265388,5.995447094434639,9.766288471642977,8.236605916424885,8.26803455503317,9.319199043846195
3.479872088595467,8.863532891496476,7.9780539424099635,6.648801579320558,9.860822284651427,7.716355091112918,7.31914590729181,8.68615277533892
3.994648408289736,9.792546378718898,6.9796745135750715,6.844119790835238,9.041655088217908,8.982093292850593,7.2529693766789975,9.20992919278783
3.4346369322705455,9.944998340170478,8.130078698589205,5.483547738416384,9.747876530648206,7.928070374182588,7.448007019708385,9.13032614808174
3.2262787820757284,8.505308599138875,7.092960253125289,6.531797927219378,9.548342359409048,7.686079985619037,7.719607946534066,9.043541612335346
4.313481305394484,9.782370956879069,8.599327385744777,7.521820938370212,8.94438158697979,9.562293708494863,6.095696838073905,8.298277931172366
4.327294960909569,8.753900425335047,7.803578911515862,5.403054263916886,8.596623537075788,7.278259063134539,6.753309096968742,8.846826604215279
3.173043443859771,9.932953054648635,7.367767439048971,6.1524172153479935,9.032758060806941,7.19148266426739,6.195636546771652,11.31928210704858
3.892563349886275,9.739185090067433,7.283375751382045,9.258541667084934,9.022384203932091,7.99181472692349,6.649852503169359,8.312596834302216
3.0657496590147537,9.333542073742397,8.626223471085302,5.427436433038498,9.304953632619537,9.078637127768642,6.487318455364742,9.621642539747423
3.332830011978294,9.560866559305085,7.463100292465186,7.860274239494414,8.707576310586301,7.399639122134498,6.058236575731817,8.33829013407285
3.4049625103768806,8.9838530420267,7.372392395403906,6.229086558163422,8.959843495286062,7.678520297900372,5.945765962494035,8.15020073612245
3.4508160475058762,9.329725699125696,8.018112147006832,6.759560822648905,9.035281348580117,9.386813029085666,6.688819003197951,8.41575430872373
3.4299241799377524,10.955978474283484,10.016035406308983,6.408517456663226,9.648784223125405,8.624548806724516,6.354846913761576,7.838189677456366
3.1114125670187254,9.185278456400749,7.738656848227557,5.622553066581315,8.910531080392806,8.386899559526821,8.570751576323419,8.546523229480806
3.297977978321267,11.185805571527013,7.392472855533528,6.198390860629635,8.777995694114892,8.224986964118841,6.227067908295483,9.83158980366468
3.388239709846496,9.074895701477134,7.705760012160989,6.985563565684856,9.050903520177233,8.815978890963732,7.635556769933056,8.439750347873282
3.599118734236014,9.26014217480878,7.052095271898985,6.396314315713129,9.871400793483879,8.85030638160711,6.523536355545108,8.985507989718275
3.7236684806458658,9.58034430742564,7.198413949234944,6.1698319655916745,9.80802012623759,7.926164750265819,7.782095984671569,9.32168432919885
3.5531177495727904,10.005908330989284,8.557336063968336,6.0170131713786335,9.335159975777845,8.877258789471,7.464397506370909,8.020691210651066
3.4279870166010147,11.40746358059718,7.3582317694157275,7.209997156875458,8.652308900242074,9.493037230548996,10.142493646590667,9.796560003645824
3.759626069491194,10.009665146787656,9.256691333362763,7.10204559609886,8.939865960715712,8.582532545472109,7.008562435224429,9.2746755303843
4.4356837711788835,9.000342144752965,8.619225988681197,5.68272977838066,8.342195051522056,7.310856549563979,7.26086699645582,9.050102568252345
3.8132845683054137,8.56885135269776,7.414649422313431,5.335185039176141,9.074828418061786,7.738872623573611,7.198042142979935,8.4942953611822
3.332830011978294,10.356142495658538,7.957593245724706,6.050987017899973,8.16018188638604,8.156328381407178,6.8706038258251745,7.851144719746989
3.8765558922709524,8.929199824417367,8.859349325030175,6.45238864959698,8.748651318346138,9.461256860345971,8.818431372055274,8.904139255186172
3.2322613522501875,11.21469846958628,7.826391659428811,7.2633844693363985,8.782587298297642,8.710086455422196,8.188880450920935,8.649373849409713
3.730608796692558,10.432423705027833,7.312964002612794,5.54918734672542,8.835192972065137,8.964376213706075,7.220223532615108,8.261550436255659
3.682209571180123,9.50770198101969,7.5749313365158555,6.564398881168424,9.535995992013,8.625344178375872,8.267340641077451,8.108454288383113
3.8366311421780654,9.022843657645414,7.257620453251401,6.431175224271422,9.778316395911585,7.553568920741644,7.707941546112716,9.192676705143553
3.3713379510965993,10.190501423222523,8.410385145775955,7.624687683699448,10.861597095185108,7.951849102084076,7.416159914655844,8.619020143927306
3.384664975470569,9.506801052047448,8.368913736112273,6.2676949496935075,8.953473814298201,8.08990480224438,7.178837023799336,7.934714846847778
3.567458006710421,8.711301632415829,6.816086837723496,5.704440509147338,10.538701222145923,7.3309617074494104,6.71054349040087,11.166858498812939
3.7599469351153787,9.396075258779867,7.740967222104065,7.428516007923335,10.171606778494672,8.890728272630021,7.14726759026721,10.554148195768967
3.4602995672100945,8.929199824417369,7.846845171293284,6.899689905972356,9.994918586888817,9.101274513430647,7.48658941930364,8.501134923908683
3.1498093469854513,9.474179892156505,7.920919035182597,6.119759813036552,9.446368675127559,9.624922637815331,6.8269245865302395,8.314461389779567
3.113745252347573,8.582405753664895,7.574308836291298,6.377948168098342,8.742158313808455,8.712076144695319,6.39789186619327,8.701219181396876
3.613520235738637,9.494542996596355,7.807363926016383,7.297032369981755,9.952976176844384,8.358530128358883,7.457756539806416,8.467819448895062
3.795730639209408,9.786864811742035,8.025544149446814,6.315139766643772,9.742008585098494,8.927688761193245,7.757914014076083,9.200135682242344
3.730608796692558,9.714579515242395,8.147656711711944,6.330980997710954,9.085582723669969,7.310856549563979,7.424633946722147,9.81497806266887
3.892563349886275,9.71456716545095,7.040826712879442,5.573230079792068,9.913991920957445,7.438123366932842,7.20673293456354,9.24713784890344
3.8391863139406803,9.701639972391233,9.106990180951254,6.134182873829433,9.40207672177477,8.518184206280464,5.952570546692102,8.000013048953067
3.238241814591725,9.083498391690789,7.92387825428002,7.157539472792929,9.967050057404553,8.75246841621368,6.855996411022604,8.539057743990915
3.163282377170765,9.394556198663707,7.69737947241455,6.120307903930785,9.391821059156674,8.478326210648083,6.410850593219011,9.443655469350954
3.816122504112176,9.015086209468375,7.646093043112742,6.177906431893843,9.296856194800071,7.207579469625145,6.455942466627729,9.617020555943856
3.688680972073749,8.887048691691497,8.023316110373417,7.677445033514667,8.945778852222272,8.520200295794055,7.07415305241417,10.71174214331981
3.660118583087156,9.434230500503476,8.185197765402012,6.434295106263238,8.557744337893373,7.549934879642939,7.114128925256692,9.397345121556008
3.135337122503404,9.083498391690789,7.886861863751027,6.424794063688369,9.388245131718826,7.425573674172707,6.517220084692881,9.130326148081743
3.4508160475058767,9.419771014993813,7.620867746637321,6.3511639611726345,8.715765266341903,8.65517684240077,8.182160874180127,9.193736513908823
3.707863189726214,9.738570275405056,8.210933601365152,6.133340771276089,8.41396267723928,8.776890847703193,6.9866931916710655,11.962891214636983
3.3695100714907,9.672701965461982,7.99916261988967,7.491981235918731,9.549133659221415,7.679792101874668,9.780647320314179,9.682462958134069
3.359415550552633,8.506742203833689,9.553442490675755,5.932241873290261,11.224403845715283,7.122633124752856,5.7937345155096285,8.306741424198643
3.4279896824809626,8.582402583647987,7.455353277380791,7.117084394190919,9.31794026480996,7.847490100642422,7.504003115367251,7.979065698296565
3.589483736005087,9.444528652383086,6.907697491346144,6.153713066352676,8.744386048836938,7.524465471978299,6.695569366034548,9.837075556933808
3.2455371281662653,9.27637810298741,7.132527860584725,6.190817421835298,9.47994792590487,7.73440486573795,7.247656177245611,9.248492529894426
3.0657496590147537,10.01348844900516,8.32273622687287,7.308084295319966,9.29162216832314,9.698009188794662,7.927132556067534,8.845231719319026
3.2717505149149066,10.87671286505645,6.9298136160431705,6.470455915672328,9.030919946329849,7.606683857992403,6.674570233919571,8.166094534955162
3.9532146803666977,9.061086213495756,7.039048808773485,6.210115397635176,10.281105094602175,7.984382086160984,5.80532854545716,8.683602670784305
3.3695100714907,8.94467447477194,7.2253484988938075,6.313815412165209,10.974402718396506,8.501567458812637,6.001882508275492,8.841257207204253
3.267063588878303,11.558318479308674,7.525419837001831,5.522451476871222,9.982789995349153,8.819860311884316,7.739393819718889,9.89280305600354
3.557637959934475,10.555146558006737,8.32088063962303,6.177906431893842,8.990139801097136,8.901063822309752,6.16308256741341,10.106930749057021
3.1187022393145325,9.049745003050887,6.9725887812063725,6.526562754582561,9.985449752007657,8.61217486744897,7.942248488373235,9.279641845563077
3.4174086562194312,10.375294492800347,6.755034475480813,6.719916192535428,9.296205290861794,8.868675821448004,6.28064166664095,9.991686246578368
3.467340385933859,9.143947612805334,7.996271192008233,6.884410233551718,10.439377097859062,9.31904209130003,6.9340183000522515,10.973537452416178
3.2315556060403368,9.881230607826994,7.091200805161216,6.643485686885828,9.369509114521659,8.089789098880521,6.566147712201268,8.497559388038106
3.6873210259737674,9.778671033966749,7.024914419727052,6.495813502975217,8.884326875021749,7.857945079788424,6.662935885927185,9.293537855315204
3.2455371281662653,9.494188689551311,7.378054197698889,6.202497839273164,9.000783368807152,7.468747586990203,7.090615127397459,9.140977262581892
