word_left_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex,face_left_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,tool_left_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,space_left_hemi,space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex
,,0.8333333333333333,,,0.7999999999999999,,,0.9041666666666667,,,0.7625,,0.75625,,,0.778125,,,0.990625,,,0.971875,
,,0.6791666666666666,,,0.7791666666666666,,,0.7958333333333333,,,0.6124999999999999,,0.746875,,,0.690625,,,0.990625,,,0.971875,
,,0.7791666666666667,,,0.7541666666666667,,,0.6416666666666665,,,0.8624999999999998,,0.70625,,,0.73125,,,0.990625,,,0.984375,
,,0.7708333333333333,,,0.7791666666666667,,,0.7708333333333333,,,0.8708333333333332,,0.8343750000000001,,,0.73125,,,0.9781249999999999,,,0.984375,
,,0.7833333333333333,,,0.825,,,0.9208333333333333,,,0.8999999999999999,,0.78125,,,0.690625,,,1.0,,,0.990625,
,,0.7666666666666666,,,0.6916666666666667,,,0.9458333333333334,,,0.7499999999999998,,0.790625,,,0.84375,,,0.990625,,,0.971875,
,,0.7833333333333333,,,0.7875,,,0.7333333333333333,,,0.4499999999999999,,0.7406249999999999,,,0.790625,,,0.91875,,,0.95625,
,,0.8416666666666667,,,0.7958333333333332,,,0.9416666666666667,,,0.8833333333333332,,0.7406250000000001,,,0.74375,,,0.98125,,,0.940625,
,,0.9125000000000001,,,0.7791666666666666,,,0.7666666666666667,,,0.6625,,0.78125,,,0.7375,,,0.9875,,,0.9625,
,,0.7416666666666666,,,0.7375,,,0.9041666666666666,,,0.7499999999999999,,0.746875,,,0.7,,,1.0,,,0.9875,
,,0.9374999999999999,,,0.8416666666666667,,,0.7416666666666666,,,0.6124999999999999,,0.709375,,,0.7625000000000001,,,0.990625,,,0.971875,
,,0.8875,,,0.8125,,,0.7583333333333333,,,0.8833333333333332,,0.73125,,,0.728125,,,0.975,,,0.984375,
,,0.7708333333333333,,,0.825,,,0.8499999999999999,,,0.6541666666666666,,0.83125,,,0.78125,,,0.959375,,,0.990625,
,,0.8791666666666667,,,0.7,,,0.8791666666666667,,,0.5541666666666666,,0.775,,,0.66875,,,0.95,,,0.946875,
,,0.9208333333333333,,,0.5291666666666666,,,0.6833333333333333,,,0.9208333333333334,,0.840625,,,0.715625,,,0.990625,,,0.9812500000000001,
,,0.8375,,,0.8041666666666666,,,0.8083333333333333,,,0.7291666666666666,,0.728125,,,0.721875,,,1.0,,,0.99375,
,,0.9333333333333332,,,0.7166666666666667,,,0.8041666666666667,,,0.7541666666666667,,0.7875000000000001,,,0.66875,,,1.0,,,0.9625,
,,0.8374999999999999,,,0.7666666666666666,,,0.7708333333333333,,,0.8041666666666666,,0.6937500000000001,,,0.765625,,,0.990625,,,1.0,
,,0.8333333333333333,,,0.46666666666666656,,,0.6958333333333333,,,0.9624999999999999,,0.746875,,,0.778125,,,0.990625,,,1.0,
,,0.725,,,0.7583333333333333,,,0.8666666666666667,,,0.6749999999999999,,0.740625,,,0.75,,,1.0,,,0.990625,
,,0.8499999999999999,,,0.9166666666666666,,,0.6375,,,0.7208333333333332,,0.784375,,,0.69375,,,0.990625,,,0.95625,
,,0.5999999999999999,,,0.7916666666666666,,,0.6458333333333333,,,0.6499999999999999,,0.73125,,,0.7906249999999999,,,0.978125,,,0.96875,
,,0.7249999999999999,,,0.7208333333333333,,,0.9291666666666667,,,0.8583333333333333,,0.690625,,,0.715625,,,0.99375,,,1.0,
,,0.8958333333333333,,,0.7208333333333332,,,0.9291666666666667,,,0.8916666666666666,,0.7374999999999999,,,0.734375,,,1.0,,,0.946875,
,,0.6916666666666667,,,0.7374999999999999,,,0.85,,,0.5999999999999999,,0.784375,,,0.7875000000000001,,,0.9875,,,0.940625,
,,0.725,,,0.5791666666666666,,,0.7916666666666666,,,0.8624999999999999,,0.7749999999999999,,,0.765625,,,1.0,,,0.99375,
,,0.9416666666666667,,,0.7958333333333334,,,0.9291666666666666,,,0.8958333333333333,,0.765625,,,0.778125,,,0.9750000000000001,,,0.971875,
,,0.975,,,0.7041666666666666,,,0.6291666666666667,,,0.7916666666666665,,0.79375,,,0.721875,,,0.98125,,,0.971875,
,,0.8875,,,0.8166666666666667,,,0.7375,,,0.6499999999999999,,0.65625,,,0.6906249999999999,,,1.0,,,0.95,
,,0.7958333333333333,,,0.7291666666666666,,,0.8666666666666667,,,0.8541666666666666,,0.703125,,,0.703125,,,1.0,,,1.0,
,,0.8166666666666667,,,0.6541666666666666,,,0.9458333333333333,,,0.8708333333333333,,0.765625,,,0.671875,,,0.99375,,,0.99375,
,,0.7916666666666667,,,0.7041666666666667,,,0.825,,,0.9874999999999998,,0.771875,,,0.74375,,,0.990625,,,1.0,
,,0.7874999999999999,,,0.6583333333333332,,,0.7875,,,0.6375,,0.7281249999999999,,,0.78125,,,0.990625,,,0.9625,
