tsnr
148.353896875
134.4460053125
149.93997687499999
139.773615625
143.467014375
135.1525625
145.37294125
146.33924125
149.62141375000002
150.89716125
140.1250515625
137.516383125
134.625750375
138.401258125
153.470349375
142.38250349999998
131.853546875
144.4377490625
151.59575875000002
141.520221
149.36625
145.72755875000001
141.349920625
139.98349625000003
136.13031999999998
149.6453825
140.406521875
123.8230059375
148.97658375
144.0027185
154.895391875
151.24982375000002
136.17917281249998
144.607809375
141.59652375000002
158.09137125
139.915639375
153.408993125
147.015205
127.22753437499999
157.90815625
147.22564875
142.531324125
139.717663125
144.52302875
142.903885
138.123935375
151.78453125000001
127.51672468749999
147.17778625
154.959031875
146.11132
153.557719375
149.03724375
148.58695
143.590126625
141.8905025
135.6543284375
141.30471599999998
148.495211875
142.61762625
126.8149440625
151.88819
133.07555874999997
140.6133971875
143.431561625
148.93544375
149.492828125
156.03927687499998
154.4583825
148.30923437500002
149.19878375
147.588063125
152.330696875
135.10541312499998
150.735473125
135.5269609375
141.85700187499998
144.771164375
130.3199009375
147.890259375
148.261290625
130.715955
149.19321625
152.8893925
149.77871375
147.3600196875
148.99963187499998
139.537537875
134.92957343749998
134.4019296875
148.604905
149.221496875
131.32595375
123.1981315625
148.276835
142.31304625
128.40856031250001
147.23302999999999
150.71294
148.66491000000002
135.673399375
146.1857953125
138.1248390625
141.606725375
142.0491259375
151.162555625
149.56222
155.41529875
142.373045625
110.893455625
160.23025875
145.656039375
135.00279375
146.23867625000003
146.80405875
149.08511062500003
126.5292303125
126.53158562499999
141.03359875
139.4138171875
121.205139375
150.4803225
139.471579375
142.396765625
144.1336146875
140.111540625
163.11325937499998
139.01949468749999
147.06532562499999
141.83243625
146.542128125
142.89730125
148.70561874999999
147.982769375
128.57730256250002
153.76584375
128.0125156875
152.734200625
144.34953406250003
142.363265
152.46216875
148.39003250000002
145.32377225
144.5168221875
150.85796000000002
138.295322875
147.27842375
147.92045912499998
131.94994624999998
145.7464875
143.691016875
146.9535409375
139.1985978125
152.614356875
140.89767125
155.741359375
145.64303
143.44721249999998
145.867880625
143.21925125
145.4342325
135.46290162499997
154.58075499999998
144.2143984375
142.437648125
148.495808125
148.898915625
136.48936725
146.29490875
136.164225625
145.082465625
128.2199263125
148.08171225
122.40077975
148.17642875
150.01293875
155.222773125
141.3134865625
145.472873125
147.36841375
146.45318625000002
138.9285353125
140.711084125
152.6645075
144.688468125
143.1261878125
144.702874375
133.6272731875
148.60505750000002
147.5402075
137.2103471875
140.217576875
141.42226343750002
143.50054125
149.62141375000002
143.425301875
146.425015
142.88603156250002
137.943315625
145.919616875
148.174215625
142.177675625
140.963905625
150.29504875
128.517985
137.54284287500002
147.516890625
155.349175
153.1279225
138.93053125
137.8843540625
137.681129125
151.35495
145.42789000000002
127.32691349999999
127.21768875000001
151.957958125
126.32640975
146.37712625
153.014765
141.73382475
150.08365874999998
135.046685
141.3358025
146.98793750000002
157.9751725
139.30846499999998
142.0048525
125.405901875
146.50493875
154.18514125
147.071294375
153.41353125
134.49736562500001
148.154860625
134.8427809375
131.96833225
132.10051093750002
149.38078125
133.508755
141.19728875
145.80536
139.4055409375
137.4871934375
144.801892875
144.79222249999998
155.71802812500002
144.825348125
141.907867875
149.48605125
144.735621875
156.627735625
152.57544000000001
144.554533125
148.22602125
158.67127625
141.393364375
148.4574275
147.688714375
148.76282437499998
149.93997687499999
143.8709625
149.999889375
158.6777625
145.83209125
127.8290985
141.927674375
147.10248124999998
147.471430625
151.745828125
153.11324000000002
141.257566625
127.88743062500001
144.26007437500002
150.80379375
155.532715625
147.68492125
149.989800625
143.387851875
127.09964343749999
145.806631875
144.244840625
152.842965
139.94221625
152.534270625
147.04123125
156.51897125
134.774476625
143.3044975
137.698376875
149.39020875
145.86535099999998
135.945135625
153.713399375
137.506565
147.704390625
154.115448125
149.18034875
139.896251
148.134494375
149.01129125
148.727803125
128.42362974999998
145.95398062499999
143.16094687499998
146.262875
142.15357875
148.12332125
147.23303
152.367758125
142.60329625
143.7690585
140.9109225
132.33419031250003
151.4490275
143.897566875
154.16003937500003
120.631462875
140.828535
128.60823937499998
130.6874134375
141.494051625
143.4472125
157.57993625
135.577657875
153.05067875
151.02022187499998
134.90043624999998
121.205139375
140.7317003125
149.908368125
133.0421340625
146.28673187500002
140.526480375
136.683546625
144.983525375
149.45016475
140.217576875
140.04497725000002
139.12219468749998
143.134476
135.07556325
141.6494575
130.3199009375
149.53893499999998
150.267544375
153.33085625
147.23071437500002
133.9338571875
157.02628125
153.2465675
147.73999437499998
136.73271812500002
133.93705125
151.524976875
135.159120375
163.71091875
136.49147718749998
149.00614000000002
150.93883937500001
157.56010125
139.4197844375
147.82088750000003
140.677854125
158.246706875
133.9438203125
127.01186
151.18618
142.2486165625
145.59391937499998
148.32081375
155.0031675
144.54152374999998
133.4848225
156.598010625
147.36838
142.806461875
146.2884146875
145.84863537500001
145.4546803125
141.46777225
