tsnr
93.624943875
87.48526325
97.61354887499999
72.11221649999999
92.1666285
78.967915
77.004486375
92.687669
86.29287175
96.27722299999999
96.949582375
78.68428925
86.088275
93.12530862499999
89.581295125
90.323809375
95.39166225
94.90253799999999
95.78617075
94.303461875
88.9754575
79.941671
97.08860325
81.69672349999999
91.37819999999999
99.44903175
88.25603749999999
94.81553062500001
98.602893625
79.62468774999999
99.549300625
93.687054375
91.50430374999999
92.68140375
101.91794424999999
73.66366175
100.759358125
85.237912
93.71280187499998
78.92346125
82.863667375
100.23498475
88.23098049999999
82.26166975
96.28143062500001
92.530987875
102.34526112500001
92.16056375
87.476968625
81.95229499999999
95.758033
87.57785125
93.71717299999999
85.93460425
80.98945549999999
98.3806555
91.736995625
96.71030675
93.93371775
93.14943312499999
97.67038687499999
100.614442
78.775766
93.56635
99.831509125
92.42810124999998
98.783288875
89.54107425
89.38465749999999
81.77649762499999
99.77173887499998
99.29858362499999
92.490726875
93.66463399999999
93.400685
98.523240625
94.180909375
90.821482
99.57383762500001
77.87585225000001
96.990352
91.581050625
97.59408887499998
74.350332375
85.18538112499999
86.76726675
94.46911424999999
97.793341125
95.74426187499999
96.851738625
94.269652
92.54340962500001
84.578806875
90.433254875
94.90202887500001
97.445480125
103.65736999999999
94.34161674999999
94.66341
79.7761005
91.802575
88.96029362499999
88.74708125000001
94.8501545
94.569374125
98.341314875
97.84546624999999
87.66854487500001
95.53918875
79.379296625
87.8526505
86.73265137499999
85.1605905
78.32218612499999
75.7437025
95.91934125
97.534536375
96.26710499999999
89.013715625
82.63602999999999
78.6842755
86.63069999999999
78.41717299999999
92.27874375
95.31177575000001
89.318533125
77.20096425
93.68415124999999
82.63373100000001
98.622353625
89.551316875
106.86012574999998
80.06639975
77.01574099999999
85.249326375
86.185483125
93.881236
95.158781375
88.26560437500001
84.41710375
102.83566625
93.3323945
79.621283
87.12188425
101.16026612499999
79.80080925
95.81601675
82.844207375
94.6395655
95.143413375
86.24677299999999
85.5108625
87.40747375
84.73274812499999
92.319970875
71.837261125
95.316902875
94.75304875
104.77530562499999
94.831203625
70.38179425
73.42970625
92.304807
93.02504875
75.4070785
84.72527625
95.31812875
86.92686
72.388191875
100.41335062499999
92.114408
96.496422
96.486927375
84.016736
84.14415725
98.524338125
83.52816175000001
75.50599749999999
101.069058125
82.856016875
88.0944935
88.666460375
97.20689674999998
74.93944975
79.01720725
96.42035025
87.72027062500001
91.8606675
95.25686887500001
95.64639075
89.738483125
83.1954705
97.822099
77.223278
98.075170125
93.5806825
91.4537125
101.40851175
86.04956974999999
96.577553625
83.9885425
99.67406349999999
82.83922774999999
100.729350625
88.92932875
80.526625
96.06935175000001
93.75701425
82.36184499999999
91.79657
97.19311424999998
92.82053862500001
84.01673600000001
95.981966875
85.409757
95.70526687499999
88.05103600000001
73.838696
101.069058125
93.63349799999999
105.82900175
82.38599300000001
95.1434275
84.33991325
98.336746875
83.76666175
110.18886475
68.81341175
102.231733875
89.957423875
89.32274874999999
