space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex
243.78476870285968,61.63028816870276,379.32679677390394,119.00134981483279,116.31721938318448,107.63001314679934,91.24844565520726,52.53662840782051,64.50167595547954,59.8992778276048,76.58576362577533,142.77895527707958,109.97766086628855,118.9256855626431,75.77948755755826,38.33579669867052
384.9966582883357,93.3549412966627,428.1470084808548,175.65190737817332,108.81162526083344,157.1159236464741,83.80248072379374,74.35391230097947,37.98189125919275,144.30272029833267,18.021451203572703,224.1071191053591,108.15299559285471,142.3860330147062,76.25084512164199,51.48349785520639
449.6831396437552,53.135706239403035,389.6125881050798,48.56550025846216,152.40129899230953,103.46239089333808,171.29642202268073,62.80095538309027,30.79090243855367,70.74045545411788,66.8409306929714,87.48315672154264,80.85338477093289,116.52845670012346,88.63396528770967,100.6604519304408
139.58545585302153,115.1291666225469,776.0998207061053,97.48495161390107,139.95253032907155,89.9720620932506,217.6762841099948,17.00548605918894,45.295108369779186,119.98963375223899,90.36497548056377,182.57881588716523,126.87594363061109,104.62584337369229,84.76824400483812,83.84112426707647
94.29758074390662,50.843178221501276,587.7225356297145,79.62303652878668,278.98517543498116,48.30347562678618,131.54987496878752,69.30055100021767,38.06747045970499,81.94765236873712,19.875923017810408,119.62814161733225,27.901218312366186,95.48366338345443,54.52629323479798,141.86288592591558
604.9012711475613,53.2763982450688,548.9365323369823,337.2618054632647,236.86952699979798,106.3832612766831,102.86123266151233,46.11984128020763,53.459518798989556,104.39028742548281,40.65806979756399,250.36251430963546,85.78684864095673,116.52845670012346,69.34026841721135,104.0670452969609
295.5437774633899,67.20082290334152,243.37880472446597,101.56157925122267,110.12841619567709,33.51808982432055,116.12832543206784,71.59430034945899,11.761672556733583,111.87376935815121,78.77799426198102,149.9318456103857,103.77356714215728,156.43009345770182,151.64325149942673,158.16397683248877
622.075851160001,97.3387741446939,693.3649261931757,350.58881068083383,233.46226430476162,146.47500368675412,227.91974765772764,68.71623980358484,35.639069338955196,127.92567094982178,67.318362628441,224.81584259645004,102.11177788870326,190.26286943144984,52.38149057695424,91.16396446389356
287.8541236390814,144.22195265087944,325.00321031491956,129.70494869095708,159.1172020250522,82.47502792679543,200.56744183875054,33.78899636557728,51.92818969981385,114.37037843124574,36.93636530871544,237.42514580398995,81.2519524202079,122.03561849786756,90.77533746855828,74.30385084048413
480.68204120354466,224.32521457008107,847.4648088579925,60.60695108229901,164.11682052274352,68.45278740743626,60.33656667489011,93.0992846383934,20.979563975581456,56.755049542524056,22.45254669508049,152.56340543377047,64.94814994995097,168.76409194581586,152.98267556294255,45.061440831107426
585.5107969158878,134.83772039605148,447.90613916413685,227.7248361032378,154.80290750477104,94.01074802691377,224.31168315413908,47.58965042967506,51.1629742264452,53.58856147137626,33.15229607895685,269.97993244129475,73.2720394172317,74.10165387528004,35.99357427632991,86.68543979747902
251.1172766865272,199.98015821257613,524.3837967129755,124.93761191762418,175.070737464552,73.88586600638547,101.56016143403656,88.65117339298455,68.65715482827817,248.8105706052041,39.30250686409827,265.9807543272363,113.34205379875155,153.77479331690034,104.31369999103742,40.233054807408806
220.6486254195931,309.106313303112,376.2506292083958,195.64332365065752,146.8472884627691,108.69477614952437,76.1330215077079,67.48089618470067,54.586021261298335,64.26444744156782,77.6514535092161,348.6995510202658,87.70353247626869,160.82094828266028,85.41519359513045,121.97417691256533
206.1022032078923,121.3357189843383,588.9412369958482,78.28623848052364,127.75835526477991,29.01589148551603,88.56258700863873,28.208121747821785,53.94694347723639,101.32532221454056,58.96728357847492,189.24312701117094,127.64877231284805,181.91835041989478,88.15294293828345,82.7863851068227
398.911055818623,59.09522595020666,501.4460150735779,196.51171018008887,167.15643049476057,24.559167718241007,50.822054420789584,51.29221152460308,24.842087342636454,224.71832565806912,70.10330909125815,117.47225516711433,111.60788991080328,152.54455256896665,111.25822212240581,100.34826049446157
442.14261713930296,108.07328238981957,491.92943617227115,151.16374753264137,173.06552481269335,1.5664424474701844,144.14836594468323,44.62346756761823,19.46495446898733,98.72467845321432,72.72979524671729,109.8195730079446,102.22784439664346,233.89098577479004,31.242504573476314,93.32301312449835
370.9234199724793,53.266624771221,165.5336355247473,146.01899249037177,246.84073799379595,88.87936024189622,151.1965974707823,63.848202786588445,43.81446402371188,125.99747844193638,12.449813431506222,183.23258247712823,98.52183008028211,207.1978429741898,51.14707355770914,20.109108387952688
193.08131390761872,212.41802922949273,320.28366928893684,117.35037717936669,364.10057755810027,60.254171416880055,117.64651505641348,81.0670695926805,48.84130565630263,134.4287910410898,70.38372338382274,195.61396445226302,38.821097551733004,324.63074384818003,142.7856523474542,126.18093322178248
369.23062575818835,140.1308573000132,877.4854247622516,38.51908668034537,117.09709123111628,104.35786142189846,322.9993670357891,119.93681538936042,39.90044896413717,89.86674430240345,97.0058437949348,193.52858513794212,102.85350375352232,259.08744263590734,81.66195518899015,81.55721870728964
201.7805901962543,83.28980378192749,323.43041595944453,179.43675962449854,161.2825071564246,66.45122255111175,130.6274189083812,55.88480867355222,49.47663635129811,105.39690874647927,90.55185335680713,139.37053290280886,124.02863400763547,144.7652665147152,117.00017420691898,62.520203023964456
624.8103671791491,65.51778272386474,667.8857623485792,95.84849156823944,210.4661313218261,80.93910906670432,104.2819433461203,74.61734849182783,40.827546826415386,114.6624443722441,68.02310949397872,233.13687971724676,107.65784666264057,101.89005004310852,82.99114307835819,54.80520333815245
310.0998296439189,29.424390286981875,439.55233638523384,58.18253127878597,180.92636654220644,75.08547724379139,202.7976379011251,87.29361913385034,46.231674628309094,187.45329339066154,40.87797802464483,178.2404847661306,66.41985315055622,108.71580468170458,71.59329676721045,89.6231123750199
277.6737348598928,136.19349190186279,492.29421388606306,60.173942418000436,246.66563699419487,112.96250620206072,182.53049353234184,24.739565394665007,67.53175377745205,55.57914772818215,72.664670864097,229.19134332903326,58.078134127648504,130.73675207190252,53.56395657924257,123.39224877136621
789.3388349368184,115.1767549689565,233.71423777315616,95.23011371287701,273.52510845806154,106.12585314033333,87.67260326995898,126.75236026859486,44.4164071704394,87.51224301432883,18.75962599126492,240.92667351688877,63.30784552170097,107.00999771887282,58.02656657715218,132.94555574693996
503.44451156393507,105.52445849792458,443.70267430867466,56.59082607456449,137.08066224670276,103.93539021882262,75.77383770817642,72.44968332793576,25.487357589762873,87.18675376244892,80.26229036157073,189.84527981615628,101.01413527363329,176.02045921018745,77.68963478853854,45.31490598845132
518.0059323412278,108.22781250318093,610.419661334235,266.33718744244993,213.94670281079922,61.13996091950852,142.40349150595245,48.0402154264529,42.96860000896091,79.17469075262859,54.60781058176965,307.10416771632777,155.72399496027705,88.5425755717921,111.04362166544763,62.35303210127758
160.57570912550034,58.459382773916666,460.3559742262421,178.38994486412065,103.92264985082127,132.19977795636805,157.08794008597908,35.51382229196793,60.599919913294165,38.16372041909352,100.05933875747466,169.92098197938935,91.11496401740578,96.7986659878393,186.8442267828246,24.06835227592965
192.3791114193108,52.099236316109696,212.9172568923546,123.37595745921868,172.19849189795136,113.47665986462184,230.97117807985973,74.55479968034196,40.20413261677748,94.19171153327625,88.46740923872852,131.5091476088978,44.06476178068053,154.34178397296347,79.22923606054601,79.0605413334983
408.2044506782663,48.495758188153815,692.5013662244086,36.12272438953327,213.4532411813945,72.84522432262986,104.51891853479151,47.38323809252759,22.51971117567498,176.0324707573665,85.44816581080056,138.83145497406844,38.963053927183346,212.29005141208935,155.74033672387105,80.02055601164983
87.94939612626528,52.801738743412216,785.2920099957039,207.2089989565922,120.45164053587825,124.84732562738225,164.24426064816925,42.936609133259175,21.25864029341481,66.01815429675062,75.59251957189765,242.89077811259705,108.24410031237908,113.26289625426762,57.180844542239264,62.093725552110726
157.53469243478472,153.32856557890386,367.5921310652654,225.07251682884774,60.33483597277224,33.57881532614152,227.09547480623377,67.67871837278062,35.8821696413397,50.25659433096312,73.56640351198786,254.82891717921726,129.45431752211843,170.20454246826375,76.21042133615774,54.822917068501496
435.47023649169427,128.85028330120133,201.81512415861067,135.332956793831,216.13813899002216,98.86304711349061,88.17219571496433,86.73589146320029,24.729291811118966,42.680670712184984,57.80264904398345,176.1163820402799,89.87039954000866,100.49374591375994,66.09862521025809,91.25299992322124
178.32478623419394,76.74759913272837,311.6578570901003,77.7405805579927,63.15614009988788,102.9725118671775,193.8004052389557,81.18301128871789,21.499481241727366,100.5095023597767,73.03788133843018,237.75446711325722,148.39135643457462,190.8179769287041,89.29311623735981,158.67019876278286
254.08477136725048,80.68907150500213,517.405193619407,139.41044728523082,228.60881769672355,50.03404273081277,18.501267896856763,74.21186648909354,47.537800934169496,127.16797391462163,60.423170129492505,193.91439950438547,184.07899015266247,182.3224999153166,203.08335424460122,138.36096346393506
429.62199553348614,107.9759991847665,196.70112306854168,220.66869796517523,156.72610414225693,91.94190752436195,104.33940627897726,27.52705222785341,39.843235759606976,59.672495263654696,80.21419039786824,134.32351627710042,128.3284946216983,150.46294362993348,112.91199140192548,63.53262339335086
260.0974819290461,80.09594474525292,529.1841011729201,20.12820420970452,182.66439819003006,66.56007216742545,113.11543272959035,12.964347315084112,43.87907239491882,123.33325213466938,30.014911246055952,161.39146894306035,60.74833888451,222.89607328171678,149.62265325291827,108.46187563407548
274.8055208291992,128.39002972855553,931.9757689453678,142.39962925893903,104.31478732052506,42.751906085266775,206.5801546763483,70.25074348288913,44.483237380291975,89.06217710301004,64.71045098853223,245.68173650827026,64.9513110023916,155.73058045502435,68.79820328124238,100.2973863096163
754.79279138544,52.16519581032008,598.5021318141265,226.47292703047438,175.5259711290979,117.36701048549185,47.3262051832381,91.24287718187719,30.462432085393097,189.40104242107634,103.38602614321242,308.2714330964734,114.68267150597448,169.14507387579636,111.29879359449657,114.08447402644047
211.53981036785004,161.03930267848514,786.9402719597153,152.98603391266863,166.1839721301276,127.86028166209815,199.14836231260847,67.49684403448478,38.268959771894174,77.37885664366962,34.77850633396103,108.31484863695142,96.83724783778672,140.8461726164905,114.46748016626125,133.9364149090288
388.2938842248001,224.24077261155028,776.9917289514574,92.16657801315128,113.7085736749179,108.21973102218365,93.94111380493813,51.27628551992045,26.401012688403103,131.4161743018595,98.3283556449861,169.68220282628087,103.22896074576708,353.43985634615217,50.2980712083956,61.62949543307036
631.2441663077308,93.46469009247308,915.8366218576149,122.92103799619255,135.04836288250962,62.390077777344594,83.98437423402152,44.08127169931619,27.364714070328127,118.34210007304671,35.22048329075044,134.87031201378988,110.17990825166598,144.1125115924903,95.600505010982,78.27878789279556
224.2702394937361,59.65313663225312,436.0465507114372,130.07515531646524,150.71698679733555,85.94884254121757,123.06802276707357,98.6281389411088,40.46250504919949,81.72127616680987,37.66693732543291,276.7097627632287,105.38915737335141,180.2316593759631,112.790461232835,103.78940271941039
242.53523637016664,101.93606651669062,742.0252757537255,133.18414474406822,219.08251566583561,111.12115711902072,112.54359836326398,33.28457016217312,32.84582440891628,30.41479869573952,49.60193081626495,245.57048206799575,84.50764383132535,118.02570236935662,54.11057116610381,46.161907457867414
348.4723540621469,98.53813514596106,646.3365082525058,163.700265183202,150.56021470911662,117.86163000308349,109.47752103102039,16.42354960482701,21.25349538297699,91.34824961415677,58.2540829006452,247.0795819884013,89.48189724755821,111.0447826661179,97.40765651781612,97.922476579799
287.81458627345046,189.60793359650432,1218.611651612907,229.3383371125089,338.653772094258,79.96881485874825,38.355154598351795,31.890859365215697,17.101491204869102,121.07492918688769,190.62492579720845,197.06284107929815,79.47738227122014,111.77450282784508,84.47517322801122,123.51285554270873
171.85717731769302,153.48256198081845,467.34911581041285,163.56020548537367,58.99637747228827,21.374462086753226,220.90124208182345,47.05092987600207,30.58622256031494,80.7108432636685,41.924568176085444,105.615620959241,81.69867888296378,241.78078143127777,124.2168746223868,101.62163999160887
541.8247888507638,25.367041611664135,1396.6437728482274,106.02113781886362,196.5702022422379,66.5865609539514,108.93237120771272,67.53828202139229,33.7309166136588,166.91210445857266,66.10920656415509,282.7562292407126,66.44533381495022,113.45891438836149,62.939330529162774,60.72891290147232
496.38794181388454,177.82961864688843,426.8756680393459,92.4876042634494,256.4339834293464,70.52246879704636,148.17644553414695,14.161016741642992,23.12478558001973,189.83670001654676,20.84889415253518,91.9077244721032,98.73726052751599,144.2075031170041,51.45692163167204,51.500490164868694
190.41186770685954,150.65331470147282,361.6844199550608,89.14012277487633,38.06192080447443,56.589661691472855,179.75509003409178,38.32034118707329,61.25170274665944,124.89191883635254,62.7578749687361,152.71495888729152,69.65533025288397,105.71842091398383,124.98478564785268,45.83328954062236
366.5555810528331,134.51089459324362,375.2471585181232,150.85539814737714,113.01392312071282,96.77652849156671,57.49874093104397,41.27114150261447,10.786500886082212,143.38553306750663,66.7111740573049,173.57904834857484,44.3678424104738,122.27392267954235,103.92134414442947,153.14788860630574
140.76641913693183,71.25494737796066,385.39265495732445,61.439698582302185,148.29581259368257,92.3419531375919,157.23359263362732,69.94430731792964,48.35676777830227,235.17635647717623,62.208835071198905,147.4735505520265,100.3199068488917,225.9056936548666,72.7419024087388,76.1167139787461
188.16143493905182,100.28609356377109,709.0109651176042,113.68110651125004,113.48056513208033,100.37960521396914,24.21150263782785,86.04238691861448,49.97217104487581,113.47348768155005,66.20392017328221,206.62428827265194,124.28517061485687,137.57294475647038,127.22126922156603,110.35047245806635
219.93481475516325,17.410189157276566,469.5521039589702,116.0462853047343,102.36251538798359,80.29428837164429,134.51494520066825,89.15480970060072,43.81382272625253,54.631218846456,42.06003303131041,152.4753010203078,156.2041002849476,157.67131907561497,69.45168587953538,96.30636649592915
530.4790644411416,70.9553636423135,280.75903314095996,110.31085381397261,201.9085043590481,85.03770603640135,43.3544375683071,73.16523430347388,44.36088345028202,78.18868993139743,91.33726891029767,221.27050626004328,132.43428172857244,226.81436630928886,88.4170607668658,119.45999252300821
427.96459805282245,121.49735064101408,476.72523746921615,198.1980839720377,114.0953411606258,65.961577631302,76.38586422919268,77.83398640916825,26.646329384261776,133.26664453961024,27.659268505465025,92.4728002981138,129.55219892934136,112.63444026029924,147.1447793767052,25.681835496224835
150.44934273586898,48.91049217777744,745.5212965412437,221.85870143924936,93.08066540414993,129.7250458454912,140.50569129248018,52.56993713586189,23.96776961598804,152.66238487506845,30.125303101688626,196.18440164852652,109.51028948120187,247.29472399896096,136.21971227954535,26.43293648746003
273.1713898404206,139.16402706482336,851.5131965639049,29.152151770597875,181.13333504959976,76.39351096302018,198.5099798406448,156.90169679653334,79.97774629440366,54.55036431940897,67.52170367985565,163.87981397735555,118.79305762906202,96.04016686771807,118.65804283228734,38.762032711821725
585.4013680202512,111.96809923831897,722.0288847965205,172.85915446023424,133.46692574133053,124.129522011062,253.0137025823823,42.97535639321078,33.34369425375623,126.37901349112863,63.62048469926804,127.33486295195486,144.118635999191,155.07235187822118,65.15793918340032,113.23161835730896
464.2398054439609,34.069497539415785,249.6803531313564,123.87389071998108,164.28213422422823,45.76833912046515,195.3592279806936,58.16315185443313,48.94900697755259,209.49458502415527,20.457519862032143,148.74723553358666,120.39799806376351,128.28850249277644,61.58353780361861,95.70619463138854
445.01843341623555,55.66190492560516,600.5148992938973,108.99916648062666,368.5027795317651,157.7422015407427,117.18061949066754,107.70044262349003,51.08589120729662,97.02883698824418,155.82089978380236,200.25404262966646,94.74247032145288,122.408900713223,128.70349771824712,58.99079282028768
343.3178740355555,178.71753775180852,238.82395209249924,167.45254636832726,125.15561867270515,135.40329486167605,109.85379570837102,70.10679498873684,22.46216028135016,201.0657624286259,84.52271185845159,286.9466716391236,120.31135752425241,163.98983654979318,115.88584946375632,138.75267935186076
424.7658140962907,68.0186069548535,566.7705983148505,307.98381332080436,180.61180657951996,108.13132569056529,84.86905621240095,27.83511906802886,50.96662943473686,65.4573030466936,34.29487642436003,98.23965855541893,69.71780836400258,328.7928435482445,131.60918895129942,110.76474108326234
170.5969499971001,107.0930973788423,484.5789571795774,156.95457053845163,128.60749785006962,78.24687763166266,141.0629401560013,58.193270641396126,20.16674883599174,113.06922476286084,27.361443119603138,159.74089561419115,80.26064772376765,261.22153059994935,79.23711338128842,89.14207992254426
452.4536467226028,94.32989880035288,485.5436538782276,191.86428107813566,107.08758874810228,108.60412330879808,85.40589940800007,90.49385861082989,50.04044402875835,116.41476584367489,69.90814658705037,110.06288800538738,148.05209129742082,142.4588706512513,98.23758297457351,76.82611263089967
348.71044422853817,135.25757631911142,584.3723876967719,100.0341729547986,64.43154450515398,120.82464608368787,143.31987655847814,47.275385819349445,33.382858866923904,78.874089521396,60.48456229940019,148.2618698213517,78.647828477405,114.00889739601521,66.86897107709308,78.48494618160359
213.14933655101302,78.1595049387506,460.12467356706327,129.5140914620867,62.14844593042502,100.61918561445795,112.25220587035997,44.945194375850754,39.333302124461916,73.25879320845264,101.39015289851355,131.28368457281923,106.30046339941416,183.74602239819183,55.67690817054674,64.88290608178924
370.95905310123044,39.51427153227601,365.6662431748872,134.21770852965327,73.7774003663281,54.67645915527896,119.44316069138827,31.830826763044975,54.52860817131068,83.56636846429116,113.89786081494374,314.93280614243747,127.89102079339999,158.36676538868477,87.02242524286726,55.07296223203697
266.1710044221617,67.66348883438224,484.4627954615522,75.99564121017293,266.56436707556173,54.51350707108158,70.50817068838037,60.28258387041043,21.37771981841231,89.7407303673852,69.40199164916973,262.6238469328891,34.9969878362958,108.7905437579527,102.65600751976481,86.78494470346384
313.67640890317296,101.96394607482706,361.08072699035785,168.32257744472184,238.5592215476215,87.88867035537007,187.87961774334974,33.29248011782908,33.37378485680889,92.6898554999251,36.38807003187403,250.18011831140748,93.16813205141695,317.2270168179836,112.80524326966311,56.741989515063594
599.8612991557742,69.9903554634138,431.08843800443475,130.99960182258226,201.341602342096,48.44541687003768,157.67962028965854,127.01184087135215,38.713335107901614,84.76843893292228,19.73937982834635,77.36008486571379,144.63351476831468,216.78001028403162,56.165163382294104,106.84863767086247
274.44588210926696,145.42275010761006,600.2378869263441,174.02701312827122,82.17461932145257,68.96168912678274,57.22050621810773,50.65972361106404,43.60645803719231,68.44127916723504,182.80159158909572,191.66289976035338,126.95324723106106,183.86879567820958,56.98346141368452,38.48142531540734
242.00281078458607,51.89851450700682,889.52822331537,92.20898078212953,168.57821820034337,113.40465312601509,114.93463524206422,112.57969214232975,37.312354171371396,143.68318080164343,22.109708459068827,215.72513621537246,78.77947752293753,52.88401082664811,60.96636874074689,76.57994517990751
493.228547547635,235.99534776032152,641.8889336707509,112.79593613746296,229.65185140378296,83.05131002080017,29.78393622810313,87.40908336952658,16.061536365820754,91.34824961415677,20.36475915235866,177.6672999294815,60.4626530619676,198.90604159950902,55.336687361935525,21.634058200604198
115.2563406553441,238.5041671027398,266.9147446932099,65.84507423865419,75.10785815754573,162.75864045183312,212.77878849064214,53.11518786531773,30.451658078768645,91.66285682759117,101.3434735852262,104.23065007678039,84.78970131768557,230.67058221653392,58.6894316771146,112.27267914697151
278.681721897423,25.76280629219596,630.9401517115582,126.56991710255153,242.369306301763,96.36564177969247,187.83079151695094,18.33846918372263,61.001545901477826,140.9928778325994,43.39279435205022,122.24812262653715,99.70132726091755,153.245808234242,85.69788242866935,84.35960581339364
338.0991212494537,285.95104677816806,849.9567864822909,101.3122414130345,75.76436228517883,25.21299439544532,118.24252336098309,24.141348543274162,27.542435326519424,47.21475454880739,93.16092541425073,120.66297727924136,171.98743481083545,229.47874402417875,32.76451688350748,44.4732057801979
302.27019859633504,87.22488616306575,789.1558999611565,188.15601475803038,72.75410592870155,66.5893512237299,112.52075537689245,64.94865785956864,45.78363317594027,191.9330627207051,25.9485788013112,158.76656076743143,80.55514530472983,218.86731420690683,66.60603438752463,114.22041957538903
771.4103365780339,129.89006086245416,410.28839677936116,226.06329404000945,266.47172859654995,60.39215242936174,34.13374632007213,46.62503964205646,48.70478454807555,200.9882126763417,62.38804062747005,296.5538103747908,73.37376247786949,130.40971071402268,120.50181892735861,49.22812904849869
204.15410951438662,149.79073399843375,443.64399311028814,113.91593664554361,178.95235348089636,161.70737518854745,239.75807347728707,68.544506007557,61.361776429435835,124.62723533391153,103.24322135606317,245.53877338907836,47.684643127107826,153.068512444233,64.65315754885427,80.57455922146063
135.28522745511515,145.4857587267327,512.4485126526092,82.22198193646537,223.2377152792932,118.34281923282327,210.74383703578218,38.31137673005214,52.57254368573624,203.73915237327867,94.75953278478025,194.89008971447407,117.9791425243382,152.37705221123588,77.99296163690738,38.27200405534998
429.4112925417694,42.13223495879612,346.70470021524426,69.45521877561228,180.8637365766907,50.734062084966105,50.57257402914512,44.420623607623675,32.66377155306404,95.04226926795778,35.307697186192,128.2173558565707,61.05894748994276,128.8975027273418,50.942245163850686,55.348374878750455
432.7915586107604,141.27600652610005,265.8243300113994,66.1571960319539,119.03283811196752,57.435447326958744,69.6502768188958,84.21920499770883,17.209337207456745,106.47925624525058,25.396022733603417,204.4507893704336,89.48189724755821,128.76797719969505,123.87224968027459,69.70007798781847
376.683750743316,118.24916458204922,794.6769239656646,96.49017654009373,108.78353073903124,30.243660027043894,140.81029922606038,61.65069444712963,50.52412942884345,105.36022750731911,32.550734779607076,177.03138884437215,79.56170572041117,135.34615575182005,94.77762756135049,67.05667921654944
510.838204905555,72.37348334670352,515.0889087478711,132.54215102334217,259.9986930277166,54.36450241287687,93.07983541134456,67.60287285494948,38.43235014241296,43.51821355023384,36.50378876597736,163.7246135693211,126.97046618237574,152.5909094435524,112.23544849613104,77.71939962332547
117.68809584710246,65.95802096075789,324.0044320544962,234.49076213684967,148.54042681680622,188.79891041954178,88.67428399299018,83.12931884890084,54.88306453001368,266.03628148851135,66.56071825156978,149.67848133983992,84.2254812637976,213.07533546478595,105.52389304718437,148.92697457859487
221.96070661027093,52.251711448085274,452.07813875150975,226.31533718959815,98.77959387732281,65.1217628436825,140.52813266937147,109.92340871111443,54.812253345610245,118.12118738086592,30.726053564154167,244.36596122079914,80.8757154932748,138.38975980685774,72.76696405099038,49.039980682538804
249.79019294894476,106.58228950641444,450.9119562468402,241.93326927937875,88.43578436383228,39.87361185791779,153.96790909692334,66.93014563238944,52.580757779176494,29.25175962335804,94.01411807343658,190.32043457818006,163.59122899137546,128.81965846305292,32.54446097868184,129.36811077698792
435.92812914405556,173.26708447965518,575.0758375028856,70.71434668435325,162.4249619848709,30.373037547226744,98.526347492864,69.3487630809217,39.24705801166057,64.25187254160878,19.581549057365812,228.04570434337379,73.55585975661066,202.60662312811797,62.83055254336719,36.380288190785606
585.4013680202511,215.8290705444195,328.8412641376236,155.04766182098325,115.75888637362159,93.04514549611548,161.62417112783214,61.294671901075525,49.48677514878547,142.819536181303,57.2670809303035,138.54815793679225,58.44021833783934,134.95547547608692,116.45606741850769,98.11195236418814
243.83225725119354,69.22574045228274,759.4120332641855,49.65023077139563,231.34709463649747,80.49417620189541,124.65294126335645,81.28336465013258,25.220069987958617,54.72473517887666,59.26671654672015,206.04930318508192,140.67019585583384,233.65756694746474,152.74285796770363,34.72160067423714
323.3432887693816,117.85988184589475,658.4239993284356,210.14524254740599,192.83622458855294,50.8925475576739,191.3726203363829,27.907697886662405,47.10448563587842,117.33864865893904,75.90206684840112,218.26450695722522,94.2214426935952,207.31375918203537,51.42097312356861,42.025313565874356
264.4121486857449,36.7287127484144,775.6429833391658,213.4845930667319,87.41666795889579,69.99756917759868,56.770344849620045,89.2823433030878,17.277496367289707,226.888242973588,19.47156021478348,136.65262700178505,63.50905511670085,121.12759952126453,35.02861093727365,75.50059809940328
