space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex
9288.25,653.5,9148.569095134735,1083.75,3477.25,724.0,2180.75,643.5,684.25,945.25,1060.0,1884.0,1560.25,760.75,1568.1313557624817,458.568763256073
5612.75,276.5,6862.0,516.2125291824341,2995.75,698.0,3982.0,851.75,778.75,1380.25,664.106264591217,1379.7312626838684,1072.25,813.75,1167.75,598.0
4348.5,1360.5,7340.75,600.75,4353.25,1085.75,2914.5,239.75,1172.5,470.5,1071.25,1718.5,893.5,983.25,934.5,1004.5
10919.5,1057.5,4172.0,844.0,5064.75,960.25,1587.25,1285.25,657.25,764.5,330.5,1911.75,1169.0,839.75,935.5,1124.0
8237.25,979.0,6799.75,499.4625291824341,2623.25,894.75,1492.0,692.0,404.5,760.5,1239.0,1568.0,1708.0,1223.0,1428.25,393.25
7350.25,1042.0,8704.0,2482.462529182434,3727.75,576.5,2780.75,472.25,686.0,731.75,1046.5,2314.0,2571.0,610.5,1862.5,542.75
2857.75,542.0,6601.5,1451.25,2049.0,1122.25,2955.25,332.5,968.0,341.5,1409.25,1164.75,1567.75,812.0,2844.8813557624817,211.25
3729.75,490.25,4148.25,1109.25,3351.5,916.0,4072.0,636.5,683.75,767.75,1424.0,976.5,688.75,1144.75,1512.0,701.068763256073
6473.75,431.0,9898.0,363.25,4154.0,677.0,2009.75,467.5,364.75,1484.75,1536.75,1187.0,599.5,1603.75,2044.5,595.75
1730.25,564.25,11608.569095134735,2040.462529182434,2523.0,1121.5,3139.25,403.5,436.25,625.5,1192.25,1824.5,2109.25,900.0,984.25,476.818763256073
2941.75,1599.75,5342.5,2161.5,1117.75,297.5,4410.0,683.25,530.0,397.0,1083.75,1994.25,2215.0,1346.0,1280.0,462.75
6473.0,1086.5,3905.75,1171.6750583648682,3732.75,839.0,1878.75,880.0,498.5,407.75,872.25,1300.0,1524.75,788.0,1201.25,820.0
2993.0,752.5,4732.0,772.2125291824341,1305.25,942.5,3831.0,774.5,406.5,778.0,1091.0,1781.25,2531.25,1422.5,1620.0,1041.5
4513.0,741.0,8857.0,1180.25,3749.0,474.5,381.5,634.25,904.5,964.75,923.0,1513.75,3399.0,1382.25,2506.75,1122.318763256073
6589.25,1061.0,3694.0,2110.25,2871.25,797.25,1940.5,277.25,779.5,543.25,1237.25,967.5,2118.0,1061.75,2022.75,495.75
4893.0,768.25,7700.5,201.75,3332.25,576.0,2025.25,123.0,615.5,994.75,486.25,1265.4812626838684,1082.25,1622.75,2171.25,737.568763256073
4169.25,1085.75,12929.75,1191.5,2130.5,406.75,4046.0,728.0,797.75,790.75,977.0,1920.25,1045.0,1176.5,1230.0,758.318763256073
10543.75,564.75,9261.25,2143.962529182434,3217.75,1030.0,945.0,909.25,504.25,1541.0,1491.25,2296.25,1972.25,1255.0,1989.25,836.75
3985.5,1386.5,10851.25,1279.5,2913.0,1118.75,3245.0,606.5,693.0,673.75,664.0,879.2312626838684,1651.5,1044.5,1923.0,924.0
5899.0,1851.0,11481.0,940.25,2227.5,882.5,1776.25,538.25,502.5,1143.75,1433.5,1333.25,1490.5,2346.0,818.75,457.25
9940.5,889.0,12920.75,1070.25,2609.5,516.5,1576.0,426.5,529.25,914.5,629.0,1100.0,1651.5,1037.0,1815.3813557624817,539.25
3818.75,547.75,6926.25,1359.25,2697.5,808.75,2277.75,998.25,740.5,626.0,707.0,2088.25,1683.0,1288.5,1507.5,752.25
3753.0,1004.75,10166.5,1263.25,3635.0,981.0,2052.25,342.25,560.0,288.75,943.5,1956.75,1340.5,885.0,884.0,349.5
5223.5,932.5,9303.75,1545.75,2561.75,1039.5,1666.5,169.75,381.25,764.0,1085.25,1823.5,1573.75,845.0,1557.75,679.25
5435.75,1942.5,16027.5,2165.25,5422.5,748.75,743.5,312.75,300.75,1016.25,2445.25,1410.25,1295.0,758.0,1562.3813557624817,1059.25
2850.5,1452.25,6912.0,1693.5,1119.5,222.5,4003.75,461.0,560.5,639.5,764.0,866.25,1193.5,1768.5,2316.0,724.5
7542.75,252.75,17809.5,933.75,3308.75,577.25,1951.0,598.5,587.25,1384.5,1148.25,2235.25,1125.25,786.25,1102.75,467.5
8850.25,1569.0,8195.5,1019.5,4387.0,580.75,2778.25,155.0,328.0,1565.0,355.5,732.2312626838684,1607.0,1078.25,935.5,460.0
3982.5,1492.25,7018.0,877.0,745.5,508.75,3250.0,376.0,1068.5,1024.75,1187.0,1278.75,1271.25,822.0,2403.3813557624817,388.25
6694.5,1234.0,5870.5,1372.0,2143.25,894.0,1054.5,406.75,207.75,1207.25,1005.5,1366.0,670.5,934.0,1926.25,1055.0
2673.5,679.25,6178.75,637.75,2500.75,831.5,2827.25,622.75,878.5,1815.75,938.75,1257.0,1778.0,1725.5,1179.25,653.0
3708.25,963.75,9669.75,1100.25,2029.5,934.0,473.25,872.75,917.0,930.0,1035.75,1507.0,1979.0,1017.5,2305.75,874.5
4037.75,160.75,7475.25,1053.25,1970.75,700.0,2458.75,789.5,741.5,485.0,781.75,1197.75,2533.25,1103.5,1256.0,697.25
7636.0,705.75,4926.75,1181.25,4122.5,766.5,866.0,663.0,764.5,703.75,1284.0,1636.75,2126.0,1665.75,1519.0,816.25
6310.0,1117.0,7335.75,1745.5,2118.75,591.0,1326.5,677.25,481.5,931.5,443.75,727.2312626838684,1924.0,831.25,2125.6313557624817,239.0
2952.25,536.0,10881.25,2034.75,1746.0,1204.75,2631.75,554.75,445.5,1218.0,582.75,1661.5,1805.75,1770.25,1807.75,214.818763256073
4736.0,1325.25,12051.0,260.25,3321.75,766.25,3663.75,1509.75,1358.75,505.25,1010.0,1404.25,2246.25,847.75,2020.25,283.0
8844.5,1052.75,11211.819095134735,1721.5,2741.5,1095.5,4830.0,414.25,581.0,1022.25,917.75,1093.0,2602.25,1232.75,1142.75,947.25
7777.25,313.5,3958.0,1091.462529182434,2752.25,391.0,3191.75,513.75,861.75,1742.5,398.25,1085.75,2103.0,1015.75,1151.0,670.25
7673.0,513.5,9008.25,1164.25,6052.75,1347.5,2440.5,972.0,866.75,841.75,2013.5,1657.5,1716.75,944.0,1726.25,471.25
5297.75,1577.0,4328.5,1556.25,2222.0,1327.0,2104.5,625.75,401.75,1664.0,1410.5,2278.75,2078.25,1327.0,2019.6313557624817,891.75
7186.75,626.75,10249.75,2821.5,3416.5,1044.0,1667.75,294.25,897.0,551.25,606.356264591217,710.75,1045.75,2176.75,2634.75,765.5
3218.5,1041.75,7502.75,1458.25,2680.0,712.75,2805.0,608.25,399.25,1040.5,500.5,1177.0,1202.5,1897.75,1527.0,740.0
7329.75,908.5,7824.75,1705.212529182434,1983.5,992.0,1549.5,906.25,880.0,870.5,1036.75,782.0,2504.5,1115.0,1765.75,641.25
6383.5,1398.0,8427.5,903.0,1194.5,1041.25,2959.75,479.5,662.0,624.5,938.75,1115.25,1356.25,949.0,1175.0,556.5
3571.0,745.0,7379.0,1266.5,1212.25,893.0,2293.75,465.25,679.75,619.25,1493.0,985.25,1736.75,1559.25,1082.0,548.75
6253.25,385.0,6002.5,1133.6750583648682,1451.5,510.0,2148.75,307.5,883.25,643.25,1472.0,2170.5,1987.25,1092.5,1546.75,483.5
4416.75,633.5,9464.75,789.0,4913.25,523.5,1312.5,543.75,360.25,782.25,830.5,1907.25,577.0,733.0,1789.5,666.0
5868.0,980.0,5274.819095134735,1543.25,4600.0,753.75,3532.0,320.25,637.25,826.5,683.25,1846.75,1491.5,2315.5,2193.3813557624817,489.568763256073
8314.25,724.75,8038.75,1181.0,3437.75,433.75,3317.75,1279.5,732.0,733.0,355.75,595.75,2453.5,1636.5,958.5,740.25
5568.25,1414.0,8618.5,1753.5,1600.75,641.5,1130.25,524.5,765.0,607.5,2497.0,1448.75,2165.25,1334.5,1011.75,268.75
4507.75,453.75,12932.25,850.7125291824341,3162.25,1036.0,2113.0,1038.0,664.5,1165.5,407.75,1695.25,1390.5,378.0,975.5,550.5
7989.25,2194.25,9242.0,1058.712529182434,4116.5,671.75,588.0,852.0,294.0,764.0,421.75,1448.25,830.75,1535.0,972.5,176.5
2192.5,2185.0,4494.5,673.0,1637.5,1468.75,3512.5,463.0,554.25,838.75,1480.5,839.5,1476.25,1559.75,1074.75,945.5
4982.25,312.75,9544.5,1281.25,4693.25,957.75,3137.5,166.0,1050.75,1157.25,719.25,985.2312626838684,1699.5,1139.0,1680.5,570.75
6212.5,2485.5,11818.569095134735,926.25,1376.25,229.5,1849.25,231.5,434.25,425.5,1320.5,909.75,2843.0,1584.0,604.25,353.75
5271.5,773.75,11372.5,1747.25,1571.0,579.75,2017.75,652.75,803.0,1645.25,457.25,1287.9812626838684,1365.5,1576.0,1242.25,966.5
11246.25,1229.75,5952.5,2213.0,4778.0,555.25,655.0,453.0,862.0,1481.5,966.75,2236.5,1118.5,918.5,2254.8813557624817,401.5
4133.0,1253.0,7809.0,967.5,3020.5,1389.75,4195.25,626.25,1053.0,1123.25,1448.5,1793.75,734.5,1081.25,1062.5,596.818763256073
2687.0,1472.75,8264.5,720.75,4143.5,951.75,3985.5,397.5,1053.5,1527.5,1376.0,1623.5,1864.75,1089.75,1506.0,336.318763256073
7549.25,462.75,6655.5,652.75,3496.25,539.0,928.75,441.25,589.25,798.75,576.356264591217,1110.5,1130.75,1005.5,862.0,377.0
7169.75,1203.5,4333.25,598.5,2339.0,495.0,1398.0,825.75,329.0,933.0,444.25,1482.0,1573.75,971.5,2268.1313557624817,603.568763256073
6160.0,1153.5,11066.0,859.0,2100.75,289.25,2671.25,546.5,842.5,905.5,584.5,1295.75,1288.25,1016.75,1121.25,556.0
7281.5,745.0,8025.75,1419.0,4838.5,486.25,1789.0,573.0,721.75,376.5,580.356264591217,1306.7312626838684,2355.75,1089.25,2104.75,553.25
2297.25,621.75,5038.25,2223.5,2805.0,1758.0,1613.5,737.5,968.25,2172.25,978.0,1165.0,1470.25,1583.75,1964.0,956.5
4137.0,512.75,7771.75,2072.5,1914.5,654.5,2270.25,1026.75,916.75,983.25,548.856264591217,1895.0,1503.0,1043.75,1340.0,431.0
4864.0,1056.0,7847.25,2364.5,1698.5,329.75,3266.75,674.0,939.0,261.25,1254.75,1553.0,2826.5,1028.25,584.0,1164.25
8260.25,1593.0,8681.75,704.25,3333.25,288.75,2066.0,652.0,681.0,545.0,378.0,1868.5,1142.25,1441.5,1102.75,290.0
8844.5,1963.75,5632.25,1465.712529182434,2221.5,818.25,2735.75,614.75,896.0,1197.0,887.25,1188.75,933.0,1025.0,2111.0,830.5
4664.5,656.5,11256.25,460.25,4007.5,652.25,2233.25,837.75,411.0,459.25,1067.856264591217,1673.5,2314.25,1661.0,2229.25,256.75
5630.0,1155.25,9776.25,1869.25,3360.25,463.75,3475.25,283.0,819.0,983.0,1099.25,1626.0,1719.25,1453.75,950.75,376.75
4411.0,356.5,10586.319095134735,2087.0,1674.75,615.25,1055.5,913.5,365.5,1822.25,362.0,999.75,1137.75,997.0,591.5,631.5
8838.25,351.0,7696.0,1239.25,3207.0,977.5,3101.5,594.75,836.75,1704.5,910.106264591217,1949.25,2655.5,1053.0,1208.0,485.75
7025.25,766.25,8583.75,3149.712529182434,1543.5,848.0,1485.5,334.75,573.75,1296.5,1145.0,1283.2312626838684,1385.25,1993.25,1725.0,614.5
11937.75,1129.25,7327.75,1397.25,4930.0,930.25,1603.0,1117.25,222.0,1219.5,286.75,1292.5,1351.25,1032.0,1834.5,714.318763256073
3880.25,1574.5,11120.75,974.0,4873.75,664.75,2786.75,870.5,1044.5,708.25,1555.25,2228.0,1209.5,59.5,1013.25,769.5
5532.75,1527.5,7456.75,1322.0,1672.25,1118.0,955.25,615.0,806.5,1068.25,1082.5,1345.5,1679.75,1177.25,1718.25,420.5
10919.5,660.0,6438.75,1451.5,3307.25,527.5,3500.75,637.0,610.75,1067.5,1376.75,2223.0,1651.5,1184.75,1001.0,423.137526512146
2478.5,427.75,4872.0,967.5,2466.5,289.5,3521.75,720.0,1168.0,1395.25,628.75,1253.9812626838684,1724.0,1077.0,2026.25,365.25
6890.5,594.0,12390.319095134735,700.25,3248.0,729.25,2675.25,751.75,570.0,1048.0,828.75,1033.5,713.25,1312.0,1974.8813557624817,217.0
7566.75,1155.75,6240.25,1638.25,2664.75,1019.0,484.5,1031.0,557.5,472.0,1555.5,1235.2312626838684,1953.25,1087.5,615.0,1127.75
3774.25,610.25,3441.25,1179.25,3018.5,850.75,2582.75,492.75,571.75,929.0,1466.75,1469.25,1748.5,1169.5,1162.75,200.75
4156.0,355.25,11178.25,411.25,3124.5,960.75,2700.0,666.5,645.75,1191.5,1388.5,761.2312626838684,1080.25,1003.75,1761.25,464.0
11124.5,1141.5,8295.25,1885.75,4235.25,612.5,2632.25,429.0,411.25,837.25,547.606264591217,1375.0,858.25,1635.75,2759.5,467.75
3748.5,1396.0,6726.75,922.0,4570.5,697.75,1629.0,301.25,661.5,1300.75,947.106264591217,1245.25,2595.25,1625.0,1901.5,1088.25
4872.5,1518.25,4935.25,1140.25,3596.25,383.5,2633.25,790.75,608.5,598.0,1404.5,1317.0,1256.75,1150.75,1273.0,950.5
5862.0,1325.75,14587.5,1349.0,1906.5,457.75,1363.75,443.25,879.75,1465.0,958.5,1663.75,1739.0,315.75,2248.25,912.318763256073
9601.5,1755.5,5803.25,1700.0,1720.0,578.25,3005.25,861.5,728.75,788.25,1038.0,1775.0,1535.0,1225.5,1472.75,339.25
8467.75,603.5,5950.5,1279.75,3516.5,895.5,1184.0,559.25,629.75,856.75,606.75,1387.25,1010.5,1570.25,2064.6313557624817,528.5
13032.25,1443.5,11730.25,1349.25,3726.5,543.25,1406.25,317.75,1058.25,346.0,1404.25,1137.75,1368.5,1645.25,1745.0,1555.5
5601.75,1329.5,10114.25,1002.5,2336.5,1048.0,2987.0,643.75,1014.75,686.0,738.75,1532.5,2042.25,742.5,743.5,522.0
5953.0,1468.5,7054.0,910.0,3269.75,703.75,1178.25,624.75,825.25,782.0,1409.25,1426.75,1838.5,1006.0,1270.75,300.5
11236.75,945.75,5050.0,2074.75,2742.5,1033.25,2679.75,815.5,615.75,817.75,769.356264591217,2193.5,2997.5,1106.25,1327.5,515.0
6978.25,760.0,5935.0,1263.75,4095.25,858.25,1290.0,176.0,807.75,771.25,599.5,1145.75,2784.75,1217.0,2498.3813557624817,925.0
4062.5,1021.0,9192.319095134735,700.25,1265.75,899.5,2976.25,274.75,977.25,724.0,546.5,1896.25,1835.5,1870.25,1718.75,640.0
11405.0,800.0,5015.5,1078.5,504.0,422.25,1403.75,473.75,496.0,1392.75,863.5,2471.25,1333.5,1466.0,2130.1313557624817,269.25
6516.25,552.25,10430.319095134735,1597.962529182434,1600.5,1205.5,3682.75,642.0,561.75,1514.75,1354.75,1299.5,1052.25,1438.0,2337.3813557624817,1404.75
5298.75,1280.75,10692.0,1803.0,2313.75,957.75,2881.0,143.0,1236.5,364.5,686.75,1964.5,1209.0,1773.25,1668.75,545.0
3166.5,415.0,7281.25,803.75,2098.5,1458.5,4609.0,1078.25,889.0,1333.25,662.75,2120.5,561.5,585.5,1251.75,401.75
4991.0,2570.75,2146.75,698.25,1967.5,442.25,3035.75,712.75,616.75,1094.0,708.75,1673.25,2181.0,793.5,1046.5,572.0
3302.75,1591.75,8809.5,813.0,3253.75,419.25,1494.5,683.75,924.25,829.75,1004.606264591217,1668.5,1147.75,1244.25,985.25,451.25
5992.75,1135.0,6616.069095134735,1082.0,3186.75,933.25,2092.75,1121.25,394.5,827.25,851.106264591217,1544.25,2628.5,1861.75,1506.0,337.75
3773.75,505.0,9826.5,1394.25,3854.75,689.5,2565.75,491.75,556.0,631.0,927.75,1849.75,1068.75,1285.5,1072.5,660.318763256073
3634.5,479.75,3522.0,1771.0,2944.75,499.0,1707.25,526.0,517.75,641.0,534.75,814.9812626838684,2250.25,1268.0,793.0,889.5
2260.75,960.0,2708.0,910.5,2962.5,786.75,1678.0,502.5,637.5,684.5,992.25,2190.0,649.0,1360.5,880.0,337.5
4213.25,388.5,10349.5,1727.5,4018.0,758.75,2478.25,679.75,1005.0,1309.0,1399.25,1080.25,1553.5,985.0,1376.75,652.0
10544.25,581.25,6125.75,2224.25,3169.25,584.75,2963.0,724.5,411.75,321.5,1241.75,1097.5,1550.5,1821.5,1272.25,718.25
6527.75,1045.25,7350.25,1517.212529182434,3527.75,438.75,2965.25,595.5,769.25,729.25,1532.856264591217,617.25,1411.0,797.5,497.25,732.818763256073
5143.5,1715.5,4730.5,404.25,3666.5,867.5,1081.0,729.0,918.5,1072.75,1025.462529182434,2493.0,1285.0,1591.0,969.75,590.0
9524.25,250.75,7693.0,802.2125291824341,4224.5,595.25,3557.5,172.25,1099.75,1017.0,1017.75,1307.75,2098.5,653.25,1809.0,672.25
7698.5,873.0,9446.0,1725.25,3273.0,966.5,2748.0,766.75,714.75,1627.25,1265.75,986.2312626838684,1456.5,966.25,2087.5,653.75
7519.0,1058.0,9848.75,398.25,2792.5,695.75,1534.0,441.25,984.5,1487.25,1543.25,1293.4812626838684,1241.25,1641.0,579.25,322.75
2928.75,775.0,11601.819095134735,1200.5,2387.25,744.25,4840.5,688.75,516.0,849.75,1208.0,1567.75,1365.25,1590.5,1611.5,351.25
3206.5,1517.75,6695.75,351.25,2966.5,1090.5,983.75,485.75,735.5,1568.75,892.25,1689.25,2069.25,1276.5,2555.3813557624817,347.5
5563.5,765.25,4405.25,1588.5,4635.25,1158.0,370.0,396.75,848.25,1418.0,1492.75,1643.75,590.25,973.25,2344.0,1297.5
4842.25,196.75,8308.75,2165.75,1987.25,785.5,2493.25,308.75,525.75,1600.5,398.25,532.0,1565.0,793.0,1672.0,186.0
3429.25,720.25,9437.5,1616.5,2925.5,998.25,3050.25,440.0,860.25,911.75,1981.356264591217,1619.5,2577.75,1757.0,1519.25,1176.5
8916.25,533.75,5870.25,663.2125291824341,3568.75,914.25,1008.5,551.75,460.75,836.5,1886.25,1033.5,1445.0,1464.5,1058.0,714.25
4607.75,1110.75,10325.25,2328.75,3347.5,694.5,3630.0,186.25,707.25,354.5,525.0,1990.0,2918.5,1751.25,1100.25,1134.75
6774.25,426.0,7182.5,1977.0,4241.25,416.75,888.25,593.0,473.0,1434.75,681.5,1559.5,859.5,1271.75,1154.0,608.25
7050.0,1236.5,9049.25,2951.0,4439.0,891.25,1873.5,507.5,344.0,408.0,706.5,1740.25,1646.0,1317.0,1496.75,875.75
6941.25,1393.25,8100.25,2261.462529182434,3499.0,740.25,2574.5,259.5,521.75,1203.5,845.5,1324.5,2043.25,1319.75,2703.5,373.5
5818.75,1891.0,16515.0,793.0,2653.5,1452.25,3568.25,631.5,535.5,1613.75,1039.606264591217,1602.75,2209.5,154.0,2488.5,236.25
4036.5,1167.5,9529.25,2225.5,4491.0,969.25,2349.25,748.0,634.75,590.0,659.356264591217,1103.5,1039.0,982.75,1840.75,1571.0
8688.25,278.5,5829.25,1068.0,4323.0,411.75,2171.5,620.25,824.0,668.25,544.0,1551.25,1268.5,1074.0,276.25,782.25
5069.5,500.75,7772.569095134735,708.0,4662.5,909.25,2683.25,434.25,860.75,469.0,373.25,1510.5,140.5,602.5,1547.25,920.0
4104.75,1732.0,3947.75,614.25,4020.0,1070.75,1047.75,299.75,553.0,473.0,454.0,1804.7312626838684,2061.25,1231.25,956.0,569.0
3182.75,944.25,4332.0,1492.462529182434,2014.75,1111.5,1799.0,407.0,766.75,861.25,1062.0,2186.75,1753.75,1878.5,916.75,1402.5
6704.0,646.0,9022.569095134735,1318.25,3488.5,430.25,2449.75,492.25,800.5,1325.0,661.0,1298.0,2252.0,602.75,806.5,419.5
3241.25,1158.5,3733.75,916.0,3501.0,549.0,3008.0,710.25,851.5,1041.75,1335.75,2043.25,1117.25,976.25,1083.0,176.5
3426.75,966.25,2988.25,1469.0,4036.5,574.25,2162.5,519.0,388.5,418.5,712.5,1517.25,2736.25,1678.25,2297.1313557624817,358.0
2910.25,1544.0,8260.0,364.25,2453.0,1058.75,4161.0,292.25,742.25,1698.75,745.0,2185.0,2412.75,934.0,1367.25,606.5
4943.25,1290.25,6865.0,1936.25,2227.75,1289.25,1635.25,847.5,684.0,248.25,586.75,1929.0,2113.0,1751.5,2352.0,943.0
3466.25,304.75,11366.069095134735,1543.4250583648682,519.5,1142.25,2595.5,657.5,883.5,1498.75,1285.75,1489.75,1165.0,1727.25,1659.5,410.5
4816.25,298.0,4034.25,1962.5,1920.25,520.5,2422.25,576.25,187.75,458.5,617.75,1311.0,312.25,1417.75,2035.0,700.818763256073
2912.5,1729.0,4552.25,1642.75,4236.25,409.75,1636.0,446.0,407.25,1113.25,584.356264591217,1792.75,1428.5,1828.5,1725.0,470.25
2773.75,315.5,8032.25,2094.25,2156.0,1299.75,998.75,610.0,539.25,1407.75,534.5,1867.0,506.0,657.5,1644.25,784.25
4336.0,81.75,7711.5,2119.75,1752.0,1122.5,3203.75,383.5,638.25,653.5,608.75,1371.5,1375.25,1861.25,762.25,425.0
8736.25,751.0,5208.25,2267.0,3492.25,532.0,1139.5,534.5,837.5,734.75,1475.75,1152.2312626838684,1732.25,695.25,1197.5,509.818763256073
7174.0,2173.0,11838.0,421.75,3075.0,1213.0,3823.5,837.5,1008.5,1025.5,606.25,1383.4812626838684,1523.5,1377.0,1228.0,947.75
11559.75,470.5,5650.0,1643.5,2062.5,568.0,2214.0,847.0,752.0,1563.0,1481.5,913.25,1792.25,1142.25,558.75,848.25
4560.5,827.5,7081.0,1152.5,2618.75,1453.0,3155.75,928.0,832.5,690.75,1034.25,1453.0,1545.5,1072.5,2851.8813557624817,765.818763256073
6189.25,537.25,6879.0,1467.5,1340.75,754.5,2559.25,249.5,1250.0,1527.5,1363.0,1467.7312626838684,781.25,1167.5,1080.75,540.75
