space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex
60529.25,26966.5,55057.0,27501.75,54473.75,28592.25,56657.25,27831.0,52759.25,30869.0,45094.75,28555.0,56439.25,25115.25,54863.0,28593.25
53060.75,29642.5,55726.75,30329.25,56151.75,28988.25,54630.75,28737.25,51761.0,27459.0,58820.0,28819.0,53042.0,27402.75,56904.0,26614.25
55329.75,29963.5,56386.25,28704.25,56241.5,30085.75,56973.75,33078.5,55043.5,27254.5,57799.5,28193.5,59655.5,30844.5,54786.25,29108.0
56185.0,27884.25,54734.0,26459.5,51388.75,27522.0,56406.75,27754.0,57630.5,27898.0,53704.5,29341.75,52358.25,24239.25,51319.75,29171.5
57811.25,30266.0,57291.5,29206.25,60131.25,30550.25,60354.0,28182.5,53027.5,28559.0,57107.75,26397.25,55772.5,27802.5,60793.25,28764.75
58717.5,28136.25,55441.25,27900.5,55245.0,27810.25,58536.25,28211.0,59011.25,29045.25,46865.25,28879.75,54364.5,26972.5,52464.0,22436.5
57190.0,27571.0,52265.75,28530.25,56148.25,27974.5,57842.75,27662.75,57454.25,30527.75,53720.5,30550.75,57265.75,29381.75,56771.0,27397.25
54860.25,29522.75,43240.0,26821.75,59250.25,28908.25,55165.25,27295.25,56158.5,30369.25,56028.75,29124.25,54430.0,28173.5,55769.25,27375.0
56301.25,27497.0,56513.5,31129.5,60450.75,32793.5,52551.0,29195.5,56693.0,28378.25,55035.75,28652.5,58731.0,29515.0,54867.75,27368.0
57569.0,31075.75,54572.5,22136.0,55923.75,30733.0,54768.5,28634.5,51223.0,29884.75,45143.0,29383.0,57344.5,25901.5,55554.25,27442.0
56861.75,28290.5,52121.5,28444.75,55797.0,27997.5,57018.75,27922.0,53854.75,28176.25,56943.25,27078.75,55943.5,29108.0,56053.75,29454.5
53942.5,28111.75,61789.25,28888.0,55177.75,28198.5,54737.0,27738.25,53501.25,29381.25,42200.0,28093.25,61597.5,28387.5,55107.5,27148.75
60972.0,30381.25,59005.5,26929.25,59765.5,28163.0,59451.25,28420.0,56920.5,27133.0,57135.75,26257.0,55882.25,25512.0,54409.75,28767.25
56451.0,26964.75,43092.25,28180.0,61434.5,32209.75,57398.5,27742.0,56108.75,26242.75,52142.0,29225.25,52339.75,27556.25,57746.5,26734.25
60473.5,29734.0,58007.75,25906.25,61310.0,27022.25,52704.0,27184.5,52354.5,26261.5,57673.75,21613.25,57341.5,30070.25,54491.5,26626.75
54060.5,28655.5,57577.75,30201.0,64778.0,30935.0,54854.5,27911.25,56273.5,29734.75,57165.75,27978.0,54363.5,28279.5,46353.5,28793.75
57288.25,27040.0,57435.0,29275.25,57268.75,31353.75,57340.25,30115.0,55847.75,29844.0,53132.75,27633.25,56924.5,26806.25,45546.5,27943.0
58876.0,28042.0,58308.0,27469.0,61201.0,28611.75,56015.0,27962.25,55918.0,27273.5,54108.0,27252.5,56847.25,29208.0,56617.25,29688.5
57875.25,28176.5,57548.25,29587.25,57076.25,30583.75,58817.0,29740.25,61153.25,26783.75,46623.0,29911.5,60706.25,30463.5,58584.75,31982.0
58593.0,29492.5,57133.75,29448.5,51783.25,28522.75,61466.75,27753.25,56267.0,26866.0,54611.0,29045.75,55619.25,28582.5,58539.75,25841.75
53254.5,29175.75,59698.0,23825.25,57637.5,31197.75,58232.75,28011.5,53725.5,28100.25,42310.25,27389.5,54354.75,26956.0,49460.75,27833.75
52382.25,29049.5,63526.25,29703.75,57879.75,29248.0,53670.5,28333.0,55299.25,29255.75,52303.25,26918.0,56582.25,31298.75,50660.5,28484.5
57933.5,29000.5,41667.0,29728.0,56035.0,28988.5,55844.25,27300.75,58442.0,29580.75,57570.0,29478.0,53092.75,27130.75,43921.75,28068.25
61450.25,25740.75,49104.75,28162.75,54751.25,29034.25,59341.0,29096.25,60626.25,29497.75,52668.25,29696.75,50390.75,25514.75,54679.25,28768.5
52908.25,30131.25,55348.75,28732.0,60536.0,29011.75,55105.5,28166.5,57420.25,28296.5,56161.75,30137.75,57268.0,29959.75,55848.25,28970.25
59477.25,25963.25,58549.5,29209.75,50283.25,25976.75,53542.25,30189.75,60768.75,29329.5,46227.5,29328.75,57681.5,26769.0,52121.5,28815.5
54028.25,26753.75,54868.75,29555.5,54127.0,29981.0,64194.75,29939.75,56178.25,27686.0,53083.5,29117.0,56292.0,29989.25,55508.0,31426.25
58494.25,27863.75,44552.25,27427.5,60388.5,27805.75,55892.0,27684.75,52058.0,28005.75,52885.25,29841.25,55010.0,28068.5,59948.75,29359.5
62701.5,28258.25,54458.5,28258.0,55550.75,30357.25,52381.75,28329.25,56078.5,28144.25,54348.0,29158.75,56002.0,30439.0,45972.5,28036.75
62427.0,28240.0,54699.75,31556.25,57368.5,29075.0,56439.5,31356.75,59167.75,31158.75,48086.25,30093.5,59112.75,28857.25,50410.25,27695.0
58334.75,30758.0,57533.75,29478.25,53058.0,30627.5,64940.5,29489.0,56140.0,28925.25,52947.75,29573.25,53931.5,27534.75,57386.75,27392.75
54373.0,29442.25,51597.25,27649.75,56003.0,28457.75,59628.25,31246.0,55992.75,30268.25,55506.25,17415.0,54842.0,30098.5,51516.0,27635.75
50935.75,29624.25,53287.0,28746.5,58234.25,31028.0,54856.5,27909.25,55588.5,30801.0,58321.5,30506.0,55927.25,26643.75,56346.5,23943.25
57127.5,31134.75,56544.5,30799.25,58775.5,27884.25,52147.0,31915.5,52791.75,31302.75,57597.25,23382.0,53430.0,28315.0,56058.75,29695.25
56588.25,28197.5,56003.0,28914.75,55739.5,28680.0,54917.5,29828.25,56099.25,27174.5,54006.0,26515.25,57983.0,29445.5,56293.75,23333.5
60292.0,30455.75,58539.5,28652.25,59193.5,29281.5,55126.25,29544.25,56433.25,27494.5,54577.0,28433.75,53546.75,26935.5,55788.75,29321.5
55041.25,28177.5,58087.5,29944.5,58949.5,27828.25,54064.25,30863.75,59995.0,28947.5,58406.5,30417.75,60171.5,30355.5,57142.5,27319.5
58609.25,29583.25,59427.75,28195.0,61399.0,28415.25,57519.0,28620.5,59202.5,28178.0,55381.75,24312.0,60464.0,26484.25,57285.0,27963.75
55966.5,28376.5,57631.5,30526.5,56633.25,28651.0,54444.25,27029.25,54151.0,26142.5,57618.25,30032.75,59916.75,26644.5,51639.5,27327.5
55527.75,28988.25,53722.5,30974.75,56582.75,29039.5,51907.5,31321.75,56740.0,28036.5,51200.0,23036.0,58841.75,29124.5,47623.25,28308.0
58840.0,28082.5,54941.25,30900.0,58202.0,29173.0,55105.0,28847.25,57432.5,26880.0,54579.75,26995.0,59626.25,27287.5,53874.0,29891.5
54919.25,30184.0,58912.5,29671.75,56376.75,28924.75,59816.25,28965.25,56952.0,27449.0,54206.75,26877.0,56008.5,28348.25,52919.75,23176.5
58896.0,29161.5,57808.25,28402.5,58273.75,29012.5,52524.0,29470.25,52628.75,26979.5,59494.25,28609.25,56890.0,29113.5,56009.0,27289.25
56545.25,29141.75,54930.25,29262.5,56589.5,30397.75,54301.5,29034.25,58642.25,29683.0,54587.0,27284.25,56344.75,28880.5,56313.75,29345.0
52547.0,30846.0,56524.75,28457.75,53110.0,26893.0,59871.0,27567.5,54951.5,27605.5,53734.25,27730.0,55417.25,27667.75,52502.5,22978.25
61486.75,30944.5,53554.0,29821.0,56855.5,28521.5,55540.25,27100.25,55296.0,26967.5,56602.75,29772.0,57141.25,26332.5,52754.75,28116.75
61379.75,27431.25,49550.25,22856.5,56527.25,28931.25,58418.5,29593.75,55182.5,28941.0,54373.5,30038.5,51021.25,28295.75,53872.25,27283.5
62146.5,28696.75,53456.75,31115.25,60072.0,30268.5,56832.75,27719.5,54899.25,27648.0,54348.0,27354.75,55360.25,28018.5,51217.75,29027.0
60233.25,30475.0,59517.75,28068.25,60143.5,27647.75,53668.25,27959.25,52646.75,27568.5,33496.0,27024.5,55257.25,26999.0,55345.25,22866.75
56381.25,28585.25,58980.25,28657.25,59986.0,30107.5,61982.5,30290.75,58001.75,26894.0,50321.5,26888.25,56139.0,26514.0,56022.25,27968.25
55903.75,26758.75,59991.25,30761.25,55247.75,28807.25,57294.75,28444.25,54270.25,27878.0,54398.5,27475.25,56037.25,31170.5,55044.0,23075.75
56151.75,30673.5,58808.75,28375.5,61480.0,30237.0,53838.0,31421.25,50820.25,28546.5,56448.75,29521.75,52055.25,27509.0,52254.25,28221.0
54158.75,29542.0,47689.25,22351.0,55747.25,27929.25,57766.25,29309.5,56629.0,28070.75,52004.25,29746.75,61369.75,27337.5,57665.25,23009.75
57421.75,27910.0,62544.5,31299.75,58971.25,31826.0,61171.0,28860.5,58461.5,28364.0,57261.5,22919.75,58843.25,27184.75,48178.75,29049.5
56103.75,27502.0,42703.5,28970.0,57510.25,29531.75,55995.75,27561.25,57148.25,29910.0,47024.0,27002.25,55877.0,30140.75,57826.5,23416.5
57386.25,28388.5,53249.25,29541.25,56364.5,29708.5,63435.0,30074.75,54746.5,29422.5,53587.5,21531.75,54267.0,26995.0,56075.75,28194.5
59121.5,28722.75,47149.25,33766.75,55221.5,28082.5,54203.75,30555.5,55141.5,29334.5,57909.75,30521.0,52567.75,28594.5,55052.0,28687.25
60399.0,26383.0,56314.25,29254.25,68183.75,27350.0,58266.5,29136.0,56459.75,26806.75,55536.25,27944.5,54852.0,28647.25,54094.0,28465.25
57534.25,28460.25,53111.0,23572.0,65015.5,27948.0,53400.75,28393.75,60810.75,28927.75,58522.75,28719.75,59270.5,27595.25,57852.25,27998.75
57412.5,31144.25,54415.0,30140.75,57102.25,29482.25,52022.25,26933.25,59767.0,29865.25,54210.25,28831.75,57833.5,27026.0,53964.75,28202.5
57259.5,27732.25,54555.5,27472.25,55135.5,28577.75,58602.75,27509.5,54686.0,26709.0,59700.5,28057.0,56808.5,26083.25,50637.25,28345.5
56136.0,28795.25,60785.75,27119.5,57597.0,27326.5,59507.5,32009.0,53593.75,31796.5,58787.5,29502.5,55316.5,26853.0,34691.25,27977.25
55510.75,28355.25,58567.25,26841.5,54527.5,29763.75,56704.25,28267.75,54976.5,27542.5,41640.5,27033.75,60156.25,25382.0,51703.25,28273.75
54876.5,29807.25,55718.75,29287.75,53253.5,28914.75,55454.25,28088.25,50676.0,28439.5,54367.75,27235.5,57102.25,29442.75,54952.75,30050.75
57393.5,29573.0,59711.0,30726.25,55164.25,26077.0,56758.5,30887.5,57459.25,28216.5,56774.75,18111.75,54612.5,26335.0,51712.5,28184.75
56750.5,28552.75,56301.5,21786.0,54758.5,29036.75,53166.25,28213.0,56428.0,26505.75,44839.75,28656.75,52810.25,27719.75,52945.75,27526.0
54052.25,30460.25,53144.5,29268.5,61475.75,28945.5,55642.25,28203.0,56454.5,27021.75,54536.0,22794.75,61101.0,29972.75,51671.75,22161.25
54389.25,30744.5,54549.75,29666.25,57619.25,29728.5,59684.0,27155.75,60214.25,29918.5,55433.5,27809.75,54862.0,29254.5,50493.25,28483.5
53930.5,28828.25,54064.75,27379.75,57952.25,25658.25,61532.5,27736.75,54559.0,28702.5,53321.0,27884.0,58396.0,28810.25,53845.0,18555.5
54259.75,32363.5,60331.25,29091.0,56922.25,28106.25,55558.5,28372.25,54972.5,28514.5,54750.75,27827.25,52370.0,28346.25,54035.0,28843.0
58031.5,29828.5,55282.0,29462.5,59099.25,30128.0,56255.5,28914.5,51773.5,29129.25,58099.0,27707.25,55839.75,27904.75,54753.25,29156.5
52460.75,28586.25,54207.0,28622.5,57098.0,30618.5,57579.25,29289.5,50382.75,28580.75,54654.25,29054.25,55330.75,28408.25,53994.75,30615.5
55213.25,28080.0,56550.25,31807.25,62602.5,26908.75,58232.0,29833.25,60388.25,29902.25,56405.75,30533.5,50378.25,29348.5,54451.25,28699.5
61390.0,30108.5,60663.25,30859.5,62929.0,30840.75,57998.5,31514.25,54831.5,28100.25,53938.0,29400.0,57486.5,26354.0,55038.0,22976.75
56421.25,26104.75,56694.75,27494.25,55973.25,26753.75,55786.0,28032.25,55213.5,28409.5,52762.75,29533.25,55248.0,28111.25,54242.5,28847.0
53780.25,26361.0,61402.75,29899.0,58244.0,27379.0,56258.25,29812.75,52755.25,27152.25,52996.25,23817.75,55144.5,28929.25,53245.0,22546.5
54799.0,29180.0,52193.75,30049.25,55138.25,29327.25,52864.5,29608.75,56332.5,28086.0,54839.5,27623.75,54445.25,28212.5,57759.25,30556.0
57646.75,30894.5,55870.25,28776.5,62354.25,28600.25,59436.75,31940.75,52842.75,26720.5,53611.75,31383.25,60017.5,28075.25,53075.75,28912.0
57978.75,29391.0,54588.75,27879.5,58498.0,28638.25,56771.5,29931.25,56387.25,26559.5,53685.0,27515.0,61048.5,29408.75,56902.0,28928.5
57100.25,26520.0,54483.0,31470.5,56889.0,27766.25,52645.25,29156.0,55514.0,30018.75,58244.25,30621.25,53860.0,26481.25,53772.75,29118.5
58301.25,28503.5,57522.25,29003.0,55392.25,29905.5,59892.0,28239.75,54015.0,28910.25,54398.0,24441.25,50936.75,27136.25,56722.75,27334.0
63690.5,28628.25,43024.5,28396.25,56847.75,27223.75,59959.25,27574.75,60790.5,27607.25,57927.0,29681.75,55073.25,27664.5,45110.75,28154.5
51387.25,30529.75,59394.25,29488.0,58630.75,28487.5,62967.5,27856.25,53234.75,28191.75,54128.75,29851.0,53270.0,28146.5,55752.0,29358.0
58962.75,28534.5,57400.25,24337.25,56707.75,26814.75,53080.0,29755.75,50163.5,30221.5,59564.5,27607.5,53444.75,28196.0,56289.5,28573.25
59142.75,28884.0,56344.0,28838.75,54137.5,30377.0,59102.25,30974.0,55737.0,28240.5,54840.0,29571.75,55960.25,29701.0,57749.5,27348.25
54902.25,30299.75,49783.75,28608.75,53627.75,28767.75,56773.0,29329.75,60509.5,28400.5,53390.75,27705.75,57449.25,27598.5,57806.75,26665.5
55150.0,29773.75,52599.0,28484.0,53422.0,29525.0,53726.5,31219.25,55951.5,29683.5,53828.75,28585.25,57368.5,26082.0,56779.0,23147.5
59464.25,28589.5,57294.5,28309.25,64009.75,30499.25,59678.0,29215.75,57208.5,26016.75,31966.75,28398.25,57523.0,27449.5,53724.25,28333.25
55469.25,26501.0,57784.5,28581.5,59859.75,31861.5,59416.5,30202.25,57773.25,29973.75,56210.5,30754.75,55985.0,29707.5,52380.75,27490.25
53637.25,31173.0,46259.0,28658.25,58338.5,26939.25,58218.25,28457.0,55567.75,27933.25,53714.75,29433.75,52458.25,28690.25,52399.5,30437.5
55489.25,27327.0,56813.75,30999.75,58265.5,28120.5,55855.0,29227.75,53898.5,31058.5,54817.75,27673.75,52762.5,27747.75,54462.5,28887.0
56414.25,30467.5,58416.0,30006.0,62042.75,31129.5,57101.5,28093.25,56038.0,28170.25,51922.75,30116.25,50433.0,28591.25,53590.25,27436.75
54707.25,30232.25,53078.75,29470.25,60114.75,28717.5,57387.75,27415.25,56359.25,27380.75,57787.0,23439.25,57175.75,28753.25,41573.5,28836.25
59078.0,26156.75,44650.25,28372.25,55676.75,30819.5,54037.0,27338.0,61474.25,28578.25,41997.0,27667.25,58429.25,25869.75,59033.0,23847.0
54886.75,27857.75,64887.75,30817.75,56021.5,28915.25,58939.75,28693.75,55246.0,29664.75,54486.75,30298.75,56882.25,27961.5,55841.75,28304.5
52907.0,29134.75,53175.25,30658.5,59004.25,28882.5,56781.5,27660.75,54754.0,28859.0,55552.25,29483.25,56652.5,27614.5,55001.5,28436.75
54228.5,28170.75,56465.5,27758.0,52481.25,26370.25,53703.5,29170.75,57037.0,29868.5,52906.5,27813.5,59124.0,27876.5,52743.5,27412.0
55958.75,30348.75,57647.5,29362.75,56570.5,29657.75,56878.25,29404.0,54360.5,27415.0,55104.0,27747.0,53461.5,28533.0,56166.5,27852.75
55664.25,29088.25,44821.0,28336.25,57893.0,29953.25,57669.75,28625.5,60621.25,27765.5,55440.0,28121.75,60382.75,28340.0,50580.75,27763.0
57923.75,28345.25,58037.75,22572.25,61620.5,27212.75,53350.5,29567.25,58099.75,27483.0,58250.75,29581.25,51526.5,27774.25,54188.5,24130.25
55127.25,28990.0,53168.25,31864.5,55449.75,29690.75,56488.25,28503.75,55450.25,30032.0,54254.75,27190.5,57898.5,28852.5,52945.25,26625.0
57719.25,28261.75,57631.5,32276.75,56498.25,30046.5,52227.25,29778.0,56987.25,27311.5,46869.75,28912.25,55993.25,29597.75,43021.75,26983.75
56592.5,32439.5,58272.0,27447.0,57466.0,30262.75,63098.0,26515.25,58294.75,28303.25,44043.75,27083.25,57934.0,28689.25,57296.25,29674.0
56714.0,28054.75,56301.75,23281.5,64550.0,31140.5,60530.75,28840.75,54117.0,27018.75,52539.25,31085.25,53146.25,27954.0,57472.5,29127.5
60972.0,26548.25,50756.75,28438.5,57019.0,27600.75,53838.5,27757.75,57329.25,26757.5,55225.75,28458.0,50767.5,27878.0,56226.75,27700.75
57609.25,26452.25,58346.5,32693.0,56224.25,28624.5,58514.75,27470.0,55143.75,27683.25,54096.75,30637.0,57249.0,28064.25,55027.25,28244.75
53500.75,30155.5,54520.0,27046.5,57577.75,28421.5,59462.75,29562.75,57405.5,31759.75,45409.5,23565.0,55506.5,28689.0,56031.25,29039.5
56524.75,30070.25,55380.25,29081.25,54196.0,31114.25,58639.75,29546.75,52139.75,30600.5,59058.25,29405.0,61878.75,28331.0,56075.5,30861.0
56349.75,31009.75,55045.0,29196.0,56032.25,26634.5,59518.5,28289.0,55975.0,28105.75,55878.5,30790.0,57287.0,28098.25,54047.0,21897.25
58875.25,29583.25,58585.25,28147.25,56237.75,27897.75,51778.0,28118.25,56320.25,26830.75,58008.5,27427.25,55060.0,29865.75,56625.75,28863.0
58986.0,30059.0,51672.75,29162.75,55086.0,28036.0,61444.0,28823.75,52346.0,28433.25,55763.75,29290.25,54862.0,27241.75,58626.75,29796.0
59361.5,32793.0,54337.25,30750.75,63313.0,30335.5,55080.25,28589.5,57625.5,28696.5,54597.0,28851.25,59531.0,28927.75,58068.5,26575.25
56098.0,28947.5,46930.25,28861.75,53486.0,27973.75,57070.75,28548.75,58159.5,26742.25,53625.5,27472.5,58688.75,28847.5,52888.75,29888.75
53744.5,29502.75,59420.5,30309.75,60316.75,28290.5,63399.0,29590.75,56335.0,31309.75,44626.0,27365.5,55170.5,26940.25,56641.25,30161.25
57941.5,27855.75,56012.75,30806.25,56776.25,30063.0,56922.25,29371.75,55602.75,28305.75,52856.75,28069.75,58281.0,28962.75,57242.75,28084.25
59112.75,28317.25,59393.0,26714.25,55912.5,27378.0,59184.75,27738.75,50287.75,28251.25,57206.75,28083.5,56697.25,27674.0,56131.5,27515.0
54817.0,29710.75,58910.0,29591.25,53674.0,31379.0,54162.75,27696.25,57388.5,30519.5,53684.75,26541.25,53945.25,27989.0,52686.25,27957.0
56696.75,29271.0,56007.0,29317.5,56241.0,28889.0,52310.75,28824.5,55817.0,27449.0,55912.75,29754.75,56400.0,29326.75,42245.25,26734.5
58706.0,28400.25,58131.75,28133.25,56828.5,26342.5,55677.75,27149.5,56228.25,27975.75,50990.5,30869.0,57565.75,28378.25,55171.0,28334.5
55993.25,30189.25,56450.25,28196.0,57042.0,29338.75,53669.75,30145.5,55821.0,25643.25,51554.5,30133.5,56111.5,27105.0,41701.5,28952.0
62294.5,28372.75,54703.0,30093.5,55329.5,28290.75,55689.75,29132.0,56490.5,30439.5,52133.75,30017.25,54132.25,30570.0,54915.75,28520.75
58299.25,30659.0,57009.25,28965.25,63442.75,29230.0,54528.0,31841.25,57288.75,28272.25,55438.0,22558.0,55078.5,31079.75,55371.25,29301.25
52235.25,31595.5,57094.25,30535.5,57981.0,28875.0,54635.5,28798.0,57210.75,26657.0,45447.25,28229.25,56750.5,27427.25,56002.25,27125.0
58663.0,30332.0,61380.25,29500.75,56990.5,27667.5,53471.75,28573.0,58948.25,26016.25,53389.0,30105.0,53147.0,27753.75,47492.75,27241.5
61095.5,28809.25,57387.75,30967.0,58116.0,28070.0,57426.25,28393.25,55847.75,26362.25,56514.0,27432.5,52365.75,30459.75,54550.0,16569.5
60897.5,28158.0,61916.0,29614.25,57460.75,28025.75,58718.0,28202.25,52743.25,30194.25,43837.75,28441.75,52708.75,29751.25,52672.25,27566.0
57671.25,31240.0,55229.25,30423.5,56860.25,28573.75,56473.25,29315.0,53306.25,31709.0,55519.5,29917.25,54493.25,30347.75,56938.25,26407.75
59505.5,28945.0,55976.75,29925.75,54908.5,27479.25,58566.25,27754.0,55215.75,28720.5,58437.75,27764.25,52794.0,29469.5,57619.5,28660.25
58878.0,28220.75,55473.0,23067.5,63843.25,29192.25,58279.25,27717.75,54683.25,29159.0,55194.5,27944.0,57505.5,30272.5,55346.0,26647.25
55354.25,29496.25,59260.5,27474.0,53680.5,27350.0,63473.5,28710.5,55189.25,28142.5,53039.75,27529.0,56394.25,30881.25,57249.5,29068.75
58752.5,30472.25,52903.0,29371.75,55615.25,29405.5,56855.25,31048.0,52195.5,30005.25,45221.25,27462.5,57551.75,28270.5,55670.5,21949.75
56352.0,30728.0,56009.25,28420.25,59977.5,28428.0,59564.75,32045.5,55138.25,29075.0,52123.0,29427.5,51360.75,31316.0,54297.25,27242.25
57712.0,30868.5,45599.25,28694.5,58981.25,28788.25,54856.25,31117.0,59617.75,25396.75,52370.25,29928.0,61674.75,28808.0,59335.25,23403.5
55575.75,28637.5,52850.0,31975.75,56994.0,28208.0,56304.0,32459.25,53433.5,28446.0,55810.75,27350.25,54685.5,26853.0,58891.0,29972.75
63048.75,27536.0,55816.0,27928.5,58731.0,27422.0,59207.0,28857.75,54620.75,27035.25,46225.25,28681.5,53864.0,28840.0,56381.0,29140.0
57426.25,25903.75,54899.5,28712.5,59771.25,26822.75,59543.25,29046.25,53814.0,27347.5,52362.5,27834.25,57861.0,27988.5,45294.5,26986.5
57305.25,29560.75,57278.25,28833.75,58848.75,30788.25,61196.75,29620.75,53437.25,27503.75,54923.25,28142.5,52969.25,28915.5,54496.5,29457.5
60972.25,27435.0,51356.25,28988.25,51174.75,30138.25,56415.0,29395.25,54958.75,29847.75,52744.0,27778.5,58514.75,30093.25,43035.75,28015.0
54425.5,29370.0,42175.5,29602.5,57855.75,27294.25,57555.5,29486.75,52616.5,27636.0,59673.5,29032.75,56649.5,28291.75,44002.25,28163.75
56573.75,29568.5,55462.75,28102.0,60410.25,29788.25,55340.25,26592.25,56610.75,29224.5,57667.0,28700.0,59348.5,28365.25,50423.75,28481.0
57272.0,32133.75,55569.5,29267.0,58271.0,31483.0,57622.0,27440.5,55682.0,29438.75,55674.0,28615.0,55252.75,29935.5,54158.25,28043.0
56937.0,30713.75,45555.25,29144.5,64340.0,31134.75,60186.0,29088.75,52350.75,28981.5,55517.75,21882.0,52738.25,28879.75,55671.75,26766.5
54397.5,30449.5,46057.5,29384.75,57896.5,28658.25,56462.25,30386.75,52713.75,29548.5,53413.75,26935.0,58742.25,30190.5,55863.5,27847.25
53100.5,28286.75,55672.75,23798.0,56904.5,28107.25,55809.0,29833.25,56149.0,26980.25,45957.5,29988.75,57239.25,29391.5,46165.5,27883.5
61434.0,26893.75,53844.5,29354.25,54611.25,28562.25,57191.75,31350.0,59085.75,29922.5,53738.25,28077.25,51019.25,29268.0,55323.25,27389.0
56463.25,29227.75,42617.75,28939.75,58133.5,28989.0,55157.5,28645.25,57159.0,28263.5,44022.0,28026.5,53708.0,27217.75,56409.0,27762.75
60509.75,33072.25,62369.25,32760.25,56362.0,27447.75,53273.25,31066.0,57790.75,26368.0,53321.0,28064.0,56835.0,28977.25,51361.75,22359.25
55106.25,27129.5,53691.5,29486.0,54765.0,30427.25,52343.5,30293.0,56227.0,30984.25,43738.25,21315.5,59315.25,29005.75,57210.0,28585.5
59724.5,29451.0,56097.0,29732.0,56053.5,29624.0,57578.75,28779.75,60257.0,27946.25,52666.0,29055.5,55802.75,27375.75,52752.5,26786.0
60891.5,30738.0,57750.5,28246.75,56923.0,28576.25,59376.25,28726.5,57933.0,32300.0,57146.75,28289.75,60359.25,28560.25,54782.5,27844.0
53264.25,27949.75,54329.5,29608.75,60114.0,30357.25,61312.5,29923.75,52987.75,27731.25,46502.25,28370.5,53606.75,28282.0,54702.75,28289.5
58587.75,28157.25,52730.75,30886.5,56159.5,28416.75,55756.5,29309.5,57366.75,26999.5,53562.5,28926.25,54948.25,30782.0,56381.0,23129.5
55993.5,27127.5,55822.5,29227.75,59985.5,28868.25,52964.75,30788.0,52897.25,29194.25,54098.5,29255.75,57412.0,29385.25,53105.25,23097.25
60383.25,28264.25,55504.5,28663.5,54343.0,28069.0,54685.0,28109.25,57538.25,26773.75,44276.0,28743.75,56316.0,27112.0,54344.75,24810.75
61169.5,28589.25,59510.75,28333.5,57830.5,30500.5,59306.25,28104.75,58155.25,29655.5,52623.75,29498.25,56075.75,27549.75,57553.75,27900.5
57883.25,29735.0,60232.5,31014.75,60281.5,29779.0,52413.5,28817.0,52605.25,29774.75,54920.25,28796.5,53149.5,27976.5,55795.75,23536.0
58830.25,25947.5,54674.5,28100.0,51350.5,28278.0,56082.5,27752.75,61839.0,30163.5,56325.0,31103.0,58119.0,27151.75,47133.25,28299.75
54768.0,28893.75,62336.5,28452.5,63081.75,27555.0,55899.0,27811.0,62753.5,29026.75,55622.0,24509.0,55339.5,28709.5,41753.25,28104.5
64159.0,29689.0,58356.75,30168.25,55819.5,28921.25,54871.75,31085.25,59075.25,26494.5,52051.5,29704.5,56539.75,26831.25,54142.0,30127.75
55665.75,27960.0,43709.5,30648.75,57009.5,28608.75,55566.25,28536.5,59069.5,29096.5,54010.75,28646.75,56134.0,27040.5,55125.0,28630.5
60371.25,29104.75,51947.5,28711.0,61188.75,30104.5,54418.75,30534.0,55177.5,29492.75,42678.0,26998.5,55756.75,28656.75,54107.25,30365.5
54934.5,28625.25,56608.25,31155.0,56676.25,28813.5,56624.75,28877.25,60775.5,26811.75,34425.0,29478.0,55239.75,29628.75,54382.25,21480.75
56581.25,31634.5,54259.5,27807.25,53386.25,29388.75,57355.25,31539.5,55056.0,27564.25,52767.0,28985.75,61339.75,29499.25,56815.25,30527.5
59757.5,28047.75,57652.0,21499.25,56993.75,28000.5,54178.5,29233.75,59824.0,30560.5,56303.0,29992.0,58572.75,26240.0,53852.5,28498.75
55646.0,29362.75,61662.75,22602.25,54106.5,28155.0,55287.75,29662.5,53899.75,29032.25,53765.25,27546.75,54129.0,28314.25,53774.5,27979.0
58263.25,29741.25,57931.25,28123.0,59506.5,27803.0,59488.0,29825.25,52823.25,26595.5,56068.75,28036.25,52501.75,31219.0,52743.0,22170.25
64367.0,29038.5,55225.75,29973.25,55838.5,28272.5,58896.25,31147.0,57327.5,28063.25,44919.25,25930.75,56792.75,28899.0,54162.5,27182.5
56672.25,32012.0,34750.25,27778.5,55984.25,30253.5,54652.25,29014.5,51043.0,25747.25,56096.75,29259.5,57612.25,24661.75,53374.25,22842.75
57176.5,27437.5,43472.5,30376.5,59679.0,28392.75,55042.5,29676.5,56786.25,30630.0,54183.75,25731.25,56739.75,28141.0,54075.75,27151.25
62286.5,27987.0,57393.25,28796.5,55459.5,29788.25,60202.5,29197.0,61197.75,28067.25,49062.75,28275.25,56132.25,27032.5,44105.0,27822.75
58290.25,27052.75,57183.25,29626.0,66816.0,29865.5,60218.25,30118.25,58405.0,28355.25,60039.25,28487.0,56270.25,27125.5,54372.25,28555.0
