space_left_hemi,space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,tool_left_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,face_left_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,word_left_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex
3.1295097,3.581619625,3.135297875,3.535513075,3.39558295,3.154675975,3.2910075,3.282327425,3.153840975,3.194759425,3.237812175,3.0415346,3.2837468,3.407334325,3.4434468,3.416958625,3.5412932250000004,4.1503616249999995,3.830129325,4.016276875,4.407754625,3.719136825,3.1669534999999995,4.2440634
3.3854853499999997,3.4282726000000006,3.16473645,3.8188915999999997,3.57722525,3.46021205,3.286246825,3.2412383,3.7103690499999997,2.9739062750000005,3.0828975,3.11985245,3.24330855,3.4398712,3.4630842499999996,3.805603675,3.3153583749999997,4.102459,3.8435513500000003,3.6996704499999997,3.141884275,3.92888995,3.3698659749999997,4.613690075
3.2864967499999995,3.7631664999999996,3.27128885,3.72849435,3.7179511499999998,3.4215772,3.3446240499999997,3.459542475,3.4038477250000003,3.232172675,3.2315423,3.23719335,3.684312475,3.3345042000000005,3.6514012749999996,3.8943783,3.24309975,3.82572955,3.861257975,3.6064345749999998,3.31386965,3.5990986750000005,3.34531035,4.2420504
3.3579521249999997,3.8301974249999997,3.110416525,3.688113575,3.881797975,3.423281225,3.2442931249999996,2.9630332,3.24909665,3.2942339,3.2771088500000003,3.36960725,3.36936485,3.262643225,3.653125925,3.7424311500000003,3.376199725,3.9116799999999996,4.13296065,3.5774224,3.6793427999999997,3.69565565,3.4145052000000002,3.8562638500000004
3.17355,3.462004875,3.2203226000000003,3.4862356749999996,3.6937855749999997,3.26413315,3.161250625,3.271568425,3.397561625,3.511290475,3.166856075,2.966827125,3.8126472999999996,3.3782473250000002,3.206071925,3.9354566749999997,3.0695601249999998,3.7507755000000005,3.874075125,3.524642825,3.505834275,3.65884655,3.4830861250000003,4.23376325
3.31474535,3.6111651,3.299719175,3.707266225,3.290264175,3.1095976,3.537800525,3.2521342250000003,3.374841575,3.202347575,3.157212525,3.277814775,3.41641565,3.5477078,3.6074392500000005,3.9538243499999997,3.74122955,3.71277955,4.0182077000000005,3.9099069749999997,4.193819850000001,4.19470545,3.290626125,4.2196787250000005
3.273936525,3.4187010000000004,3.39897325,3.5933614,3.7194049249999996,3.3483391499999997,3.374625475,3.1605664250000003,3.48585855,3.1067021,3.121684925,3.3592433749999997,3.364148975,3.60729545,3.87526855,3.397203625,3.19286775,3.7453587500000003,3.99279255,3.5687796499999997,4.026007625,3.650399225,3.581429,3.6851808499999996
3.489907825,3.308751225,3.2056214,3.729040525,3.7293106500000004,3.1129139749999997,3.2875265000000002,3.493083875,3.5150135750000002,3.1428375,3.240873625,3.21746505,3.416595625,3.36404105,3.7172641000000004,3.4086847,3.1508855749999998,3.47357955,3.8904590999999997,3.736441575,4.26822805,3.933776375,3.3445658,4.024633275
3.35655895,3.326608425,3.3453994333333337,3.521487225,4.076999900000001,3.3409012250000005,3.3672676750000003,3.327924575,3.2199791749999997,3.0363422,3.232426075,3.152072425,3.6499025749999996,3.422649875,3.5357619249999996,3.663420525,3.3101460250000003,4.272172875,3.48092405,3.7129756999999994,4.11385155,3.620543775,3.5024737,4.010501175
3.432914975,4.088919499999999,3.142442175,3.4086969249999997,3.740531175,3.2423608,3.1430154499999996,3.393490825,3.29122385,3.260482725,3.1681189749999996,3.5138101,3.4505945999999996,3.468275725,3.4661469,3.656777375,3.564331975,3.5494964749999998,3.807411275,3.38493525,3.924205925,3.9931152,3.2317476999999997,3.802585875
