word_left_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex,face_left_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,tool_left_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,space_left_hemi,space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex
10560.5,1631.0,2384.75,6216.5,1593.0,1106.5,2864.5,476.0,1115.75,9859.25,1478.25,2194.75,11279.0,3521.75,1448.25,7338.25,2375.5,567.0,9857.0,3569.0,1766.0,20902.25,10032.0,1402.5
10239.25,1788.0,2059.5,5265.5,1078.0,373.75,7222.5,631.5,2806.25,8618.75,1031.5,1092.0,8880.75,1742.0,1630.0,3198.0,983.0,485.0,9519.25,3841.0,1766.25,11144.5,4155.0,1956.5
10922.0,1936.25,2575.25,9035.75,1639.25,1021.0,4388.25,918.25,969.5,7356.25,920.75,1415.75,8884.75,4862.25,2331.5,4765.75,1401.5,903.5,14253.75,4894.0,2588.5,22376.75,5047.0,2141.5
5441.25,2517.0,2131.0,4571.5,1398.25,911.5,2356.75,880.25,2073.5,9584.0,286.0,1113.5,15627.25,2769.0,429.25,5957.25,3023.0,329.75,23233.0,5257.25,853.0,10715.5,10248.0,1816.5
6275.0,1930.25,1646.25,7394.5,802.25,634.75,4958.5,1020.25,1340.0,5574.5,1440.75,2270.0,5294.25,3918.0,1130.25,13227.75,3204.75,1550.0,6060.25,5178.0,1632.25,16598.5,13547.75,2758.5
9841.0,1547.5,1617.5,4654.5,834.25,449.75,3133.0,429.25,774.5,8057.25,510.5,3128.5,10415.0,2885.0,945.0,4692.25,2473.0,1061.75,12896.0,3784.0,1642.0,25251.0,8969.5,1392.25
3592.5,1455.75,1528.0,6761.75,1600.75,812.0,3291.75,486.25,1371.5,4164.5,688.5,1863.75,10020.5,3213.25,1053.5,6840.25,1453.75,526.5,7352.75,3339.5,4294.75,13847.5,10483.0,3341.5
7819.25,3146.5,1487.75,2387.0,1370.5,701.75,4766.5,431.25,1090.0,5792.0,1186.0,2845.25,9661.75,3317.25,1715.75,10009.0,2010.25,393.75,11567.25,5074.25,1890.75,10759.25,5605.5,2801.75
6215.0,2212.25,2090.75,7306.5,1233.25,984.0,4211.5,572.75,1059.5,7257.0,1093.75,1504.5,4189.75,2071.75,1672.5,7352.5,1329.0,1681.0,13764.25,5606.75,2573.0,17390.75,6387.0,2364.25
7289.75,1814.25,1857.5,6848.25,1414.0,379.0,4538.5,397.25,1552.0,5609.0,1482.5,4402.25,8469.0,1296.25,795.0,5394.75,2050.0,1725.0,18109.5,3790.5,2898.0,19467.5,5771.25,2024.5
4830.5,2132.75,1775.25,5826.0,1120.5,730.0,2805.75,832.25,790.0,3239.0,924.25,1737.5,6253.75,1454.5,1584.0,2863.25,2522.5,519.0,19401.0,3109.0,1189.25,15740.25,8719.25,3252.5
6092.5,2165.0,2047.25,6969.25,849.25,618.25,2532.75,947.25,1394.0,7408.0,1062.25,2791.5,4833.75,2096.25,1601.25,5020.0,1992.0,867.25,19055.0,8029.75,1821.25,9082.75,4908.25,2105.25
6927.0,1740.0,1458.0,2988.0,1497.0,458.0,4600.75,546.5,846.75,5963.25,586.5,1252.0,6268.75,2805.25,1381.0,8426.25,2612.5,601.5,20180.25,2971.25,680.0,20188.75,10865.25,2989.0
9554.25,2243.25,1692.0,1992.5,680.5,697.75,3825.25,617.25,1094.25,4833.0,358.75,1142.5,10329.5,2491.25,1278.25,5405.75,2547.75,1590.5,16165.5,4846.25,558.0,13273.25,13586.25,3314.25
10657.0,1694.0,1156.75,5788.5,1582.5,234.75,3778.5,718.0,483.5,4328.75,691.75,1458.5,7914.0,3083.25,1412.25,7014.0,2051.0,1272.75,15141.0,4933.0,673.0,25629.0,8309.25,2491.5
6537.25,1525.5,2161.25,5346.5,1097.75,675.75,3267.75,1281.25,1631.75,5479.5,421.0,2512.75,10609.5,4647.25,1443.25,5600.5,776.25,1743.75,14340.5,5569.25,1134.5,29352.25,13120.25,2270.75
5956.75,2450.5,1368.75,3571.0,948.0,686.75,4368.25,554.75,1994.0,5093.25,454.25,1967.75,10255.25,2698.75,1767.5,5525.0,2081.25,1143.75,23232.75,7755.75,2208.25,8694.0,8083.0,2614.5
8304.25,2340.0,2165.0,6206.0,702.5,567.25,2015.5,636.5,1095.5,6341.75,1423.25,1430.75,7149.5,2769.5,2309.75,5695.5,2585.5,1444.5,7205.75,4917.5,1083.5,28041.5,13113.75,3810.25
6454.0,2415.75,1569.0,2907.75,1739.0,706.0,3893.5,518.25,1403.75,3412.25,633.25,1519.0,7175.75,2843.5,2036.25,6365.0,2726.75,833.75,12550.0,9505.5,2269.75,19991.5,7725.0,1968.5
9632.5,1112.75,1320.25,9086.25,1016.75,398.5,3014.0,692.5,1180.0,7144.25,417.5,524.75,12615.5,3682.5,1707.25,9619.75,2999.25,1083.75,19138.25,3198.0,1453.5,17617.0,10098.25,3664.5
3594.0,1398.75,1756.25,3640.75,1054.5,679.5,3795.25,544.5,1293.25,5331.25,1343.5,2559.25,6011.5,2857.0,607.75,4224.0,1724.25,1091.5,8253.75,3561.25,1004.0,24311.25,5270.0,775.0
6739.0,1957.75,2164.5,4217.75,947.5,1002.25,3430.5,550.0,1865.5,6717.25,685.75,1528.0,11091.0,2107.25,607.75,9625.25,2063.75,1049.25,17996.25,10796.75,1932.75,13769.5,6932.0,1183.25
6732.25,1228.75,1766.0,3158.75,1485.75,247.5,4978.0,309.5,674.25,6146.5,909.5,3032.0,8959.0,1901.0,1834.75,8335.0,1551.5,1543.0,10661.25,5085.5,290.25,12159.5,14658.5,2287.25
5638.0,1717.25,1818.25,4200.0,1613.75,767.75,4739.25,677.75,1512.5,8463.25,1129.25,2683.5,5847.25,3317.5,1277.25,16721.5,1629.0,1477.0,12087.25,9239.0,1326.75,30324.75,10773.5,2768.0
7017.75,668.5,1631.0,4837.75,1147.25,914.5,3433.75,725.75,865.25,3393.25,489.5,1893.75,7722.0,2986.75,1165.25,8476.0,1631.25,1292.0,15067.5,11013.25,1346.25,18922.75,2427.75,3351.25
8222.75,1627.25,1845.25,6410.5,514.0,501.75,5544.25,943.75,1190.25,9143.5,658.75,1649.0,5323.75,4958.5,641.75,6039.75,2205.5,457.5,24404.25,10235.0,1079.5,14012.25,12101.5,4181.5
7252.0,998.75,1177.0,5049.25,1536.0,327.0,4552.75,716.5,858.25,5575.0,1430.75,1592.75,9453.0,3441.0,2298.0,5331.0,1066.75,1303.0,8670.25,3852.25,1450.0,12723.75,6836.5,3056.0
3862.75,2426.5,2358.25,4520.25,1833.5,482.75,3950.5,776.0,1084.25,7379.5,1154.25,1283.75,8310.75,2785.25,1170.25,5282.0,1525.75,1021.75,23120.75,5281.0,775.0,17092.25,6689.0,3318.25
11473.0,1685.5,2239.5,4615.5,886.0,915.75,6397.5,774.75,1536.0,5865.75,1042.75,1998.25,4576.0,1747.0,1776.5,6479.75,1469.5,956.75,22250.5,4754.25,962.25,27928.5,5963.0,1705.0
9952.25,557.25,2161.25,4979.0,1155.75,459.5,3756.0,618.5,1559.0,6581.75,1540.25,2962.5,8138.0,3661.0,1168.5,1649.5,1792.25,1602.0,7681.5,4961.0,2724.25,18588.0,11683.0,2948.25
6440.25,2381.5,958.0,4910.5,1317.0,554.0,2687.75,840.0,1495.75,5479.75,595.5,2216.0,10255.25,4805.0,1282.5,6573.5,1901.5,224.0,20579.5,9006.5,1924.0,9849.25,4489.75,2011.5
5418.0,1428.0,1010.75,4202.0,1291.75,415.25,4343.0,1180.0,523.0,6428.25,553.75,1454.0,17286.25,1350.5,1698.0,4017.25,1101.5,903.5,17779.5,2998.25,1352.5,12769.25,6792.25,2132.75
7402.0,2351.75,1144.25,7263.5,894.5,908.5,2386.25,523.25,1752.25,5484.5,609.25,1336.5,3978.25,1263.75,1170.75,9968.25,383.0,1576.75,10565.25,6254.25,3113.0,27511.75,5362.0,2667.5
6099.0,1903.75,1339.75,5336.75,790.75,435.75,3612.75,868.5,2177.5,9012.25,1468.0,1982.75,10680.75,2874.5,1604.5,8718.5,555.75,1325.5,26086.0,4769.5,1570.0,14924.75,7151.25,1646.75
8868.0,1299.25,1394.5,7745.5,1273.5,608.0,4097.0,1344.0,667.75,5787.5,753.25,1622.5,6678.0,3179.5,861.75,7205.5,4159.75,979.25,11584.75,5583.0,3129.5,23316.75,8119.0,1843.75
5901.5,1641.5,1245.25,7166.0,1045.0,770.0,3756.0,465.75,482.0,8958.0,459.25,1594.25,3694.0,2263.25,974.5,4748.0,2298.75,1434.5,9070.0,2405.75,1108.0,26970.25,6000.25,2682.75
5813.0,1313.5,2090.25,3722.0,1648.5,599.75,4603.25,1058.5,905.25,6468.0,569.0,2441.5,7583.25,2777.75,1780.5,9203.5,2282.75,1871.25,16664.75,7703.5,940.75,16192.5,5554.5,2311.0
7015.75,2178.0,2130.0,7626.5,1400.75,449.5,4687.5,561.5,728.0,6564.5,1006.5,916.0,4513.0,3223.75,1411.75,8106.25,1619.5,484.5,9125.75,5474.0,945.5,13004.0,16731.5,2571.25
9902.0,2198.5,1182.0,5358.25,710.0,614.5,4793.25,804.75,994.25,6669.0,1845.25,3278.75,7469.25,2318.5,1041.75,5269.0,2918.75,1083.0,18017.75,4748.5,1282.5,17862.0,9144.25,1734.75
9558.75,1491.5,1995.5,4370.5,2065.5,566.25,4269.0,1343.75,1799.25,4719.75,385.75,3426.0,7647.25,3803.75,1810.0,6855.5,615.0,2498.5,11988.0,4395.75,813.75,36640.0,4501.0,1839.5
4685.0,1068.5,1450.5,8888.25,556.25,867.0,1711.0,437.0,1203.0,5230.75,1219.75,1043.75,6958.25,1988.5,2030.0,9086.25,2749.25,1540.75,6083.5,3075.25,1833.25,18480.25,11882.25,1908.0
8570.5,1749.0,891.75,4545.25,1084.75,873.75,2176.75,605.5,1260.5,4587.75,980.75,2480.75,5413.25,253.25,1739.25,7786.25,1367.75,1659.5,5174.25,2726.75,1418.25,12888.0,9217.0,1455.5
12606.25,1103.0,918.5,4090.0,1182.0,915.75,4610.75,603.25,1455.0,5426.5,1053.75,2362.5,6042.0,4152.0,600.25,6852.5,3583.5,1606.25,24005.5,4282.75,930.5,13644.75,4943.75,3466.75
12253.25,1793.0,2019.0,6402.75,1469.25,777.0,4072.5,634.5,922.25,7392.0,1049.75,2074.75,10506.5,2023.75,1219.25,9613.5,2427.5,1846.0,14929.0,5607.75,2183.25,31817.75,6015.25,1305.75
6364.0,1621.5,1837.5,7515.0,1037.25,791.5,2337.5,1450.25,1228.75,4915.0,964.5,1449.75,11188.0,3184.5,1109.0,6356.25,2959.25,746.75,9590.0,6581.25,1077.5,10975.75,8761.75,2262.5
8626.0,892.5,1476.75,5867.0,1310.25,484.75,4138.0,427.75,424.25,11444.5,514.75,2342.5,7427.0,3579.25,2271.25,2035.75,2013.5,1974.25,25626.0,6148.5,2871.25,8594.75,6704.5,1471.5
8558.0,1153.75,1083.75,2392.5,1882.25,847.0,1882.75,859.25,1869.0,6817.5,942.25,1524.0,6937.5,2927.0,1389.25,5800.25,1826.25,1029.0,14180.75,2600.5,1396.5,9968.5,8534.5,3569.5
5966.5,1734.5,1791.75,3980.75,1295.5,776.25,2057.5,756.25,1231.75,6503.25,951.25,2280.75,8693.0,3370.75,1175.75,4278.5,1959.0,679.75,9594.75,10187.75,1009.0,20380.25,9378.75,3153.0
12066.25,1285.0,2038.0,6395.0,1484.5,282.25,4847.0,599.0,1915.25,7837.25,1377.5,1834.0,8185.75,5423.5,1811.5,11784.75,3077.5,1104.5,11953.75,3751.5,1664.75,16047.75,6707.25,2153.75
7890.0,1960.75,1759.75,4575.0,1172.0,718.0,4999.5,931.5,1495.5,5146.5,918.75,798.25,8643.0,4130.5,1035.25,4380.5,4741.75,1763.0,6483.0,6941.75,2654.75,19714.5,5240.0,1422.0
13504.25,1353.25,1429.25,5382.5,1193.0,776.0,4254.0,573.25,952.25,4679.25,435.5,1685.5,9486.5,4149.5,1082.0,3490.25,2605.75,1349.0,10871.75,5173.5,957.75,27430.25,7411.5,3089.0
9057.0,1660.5,2784.5,3779.75,1219.25,639.5,2903.75,732.0,596.75,8304.0,709.75,3232.75,11178.5,1675.75,1232.75,8403.5,1269.5,618.0,13580.5,2470.75,384.0,19109.5,3136.75,1928.25
7701.5,2159.25,1063.25,5089.0,1367.25,720.75,3537.75,629.75,716.75,5152.0,946.75,2827.25,8449.5,3783.75,1743.0,4542.75,3121.0,931.75,23903.25,7247.5,597.25,10978.5,9743.25,1672.25
11439.0,1835.0,1944.75,5805.25,1596.5,577.25,1926.0,1024.0,622.0,5173.5,723.5,2402.75,4245.75,2143.25,1402.5,5919.75,1767.0,531.75,18571.75,2722.25,2851.5,28477.5,7938.25,2352.5
8929.75,1107.0,1895.5,4144.75,1155.75,351.5,4355.0,697.25,1165.75,6046.75,450.25,2542.25,8072.75,2047.5,1552.75,2085.25,2738.5,644.75,9365.0,8067.75,1556.0,23681.25,9346.5,3267.5
5757.75,2451.5,1169.5,4557.75,1187.75,378.5,3723.0,350.25,1219.5,5970.25,617.25,1587.0,11296.25,1514.0,1701.75,1661.0,1708.75,538.5,9329.5,4176.75,718.0,9051.0,10706.5,1022.0
6475.5,1126.75,1603.5,2825.75,1294.0,887.25,3662.5,839.25,1066.75,7615.25,813.75,2909.75,7993.0,2770.75,1427.75,4004.75,944.75,686.25,18481.75,6561.5,1964.5,25072.5,7017.0,2002.0
6183.5,2645.0,1234.25,2771.25,745.25,543.0,3525.5,805.0,980.5,6451.25,1322.0,1429.5,11339.5,3168.75,1812.5,9469.75,906.0,863.5,7326.5,5105.25,1763.5,22265.5,5387.25,1990.25
8409.25,1488.75,2035.5,7307.0,1873.0,1075.5,3933.75,727.5,2255.25,6851.5,385.5,2925.5,2689.0,3544.0,1082.0,10489.0,1410.25,1209.5,12973.25,7410.75,3586.25,13943.75,10318.0,2405.75
9479.25,2795.75,1725.0,6361.0,1290.5,449.25,3201.25,648.0,334.5,5166.0,990.5,4034.0,4961.25,3393.25,966.0,5318.25,3423.5,1991.75,7441.25,5098.75,1360.5,19899.25,10106.5,1935.0
4485.5,1546.5,2265.25,7070.75,633.75,1138.5,5437.0,546.25,1458.5,8046.25,874.5,3456.5,10187.5,1570.0,1655.0,5943.25,2489.0,1176.5,20335.0,2923.25,3129.75,7050.5,6494.0,2889.5
5710.75,1409.75,2101.25,3128.0,424.5,881.5,2825.25,631.25,966.75,7096.5,981.75,2676.5,13689.0,4015.0,1409.5,7579.0,2427.5,1274.75,19981.5,5664.75,2515.0,10166.75,5380.5,1900.75
8157.75,1576.5,1492.5,7433.5,650.25,653.75,2875.25,772.0,643.0,6137.5,1495.0,2436.75,7978.75,2256.5,1793.75,5258.75,954.75,1042.0,9578.25,4742.0,2792.5,17627.5,3962.75,1871.25
6963.75,2132.75,1310.75,3441.25,1140.5,462.5,3710.75,394.75,1433.0,4990.75,444.0,796.5,13340.25,3761.0,1213.75,8998.25,1182.0,885.25,9713.75,6592.75,1515.25,13480.0,7125.5,1900.75
7741.0,1501.25,1742.25,3808.0,1129.75,334.75,5074.25,535.0,2110.0,5147.25,928.75,1822.0,5881.5,2856.75,1701.25,9809.5,2753.5,799.25,22746.25,5303.0,1674.75,13772.25,9355.5,2585.75
11405.25,858.0,1576.0,5052.0,1841.5,635.25,3020.25,490.0,2553.75,5524.5,1332.75,1836.25,9097.0,3965.75,749.75,4323.75,970.25,1137.25,13707.75,5252.75,278.0,16333.0,13491.75,2608.75
7061.25,1201.75,2209.75,5944.25,1172.0,558.75,2974.0,756.5,942.25,3197.75,961.75,1729.25,6136.0,1924.25,1566.5,7618.25,3495.0,638.25,21024.75,8317.5,3221.25,28489.5,10456.25,1074.25
8793.0,743.0,1891.0,4816.0,1238.75,365.0,4855.0,637.25,2528.25,5077.75,633.25,2051.75,11280.0,3033.25,588.25,13573.0,1852.75,1069.75,24858.25,6709.0,1716.25,12323.25,5867.75,3647.0
6100.25,1734.5,1861.75,4182.5,1265.25,729.25,2893.0,601.5,1453.0,6879.75,950.75,1725.5,9830.5,3309.0,834.25,6262.0,1362.25,1987.0,9733.25,6686.5,3223.25,13081.0,10378.25,1127.25
7418.75,2033.5,1875.25,4556.5,1428.0,636.0,2514.0,742.5,658.25,5091.75,1077.75,2451.25,14655.75,3125.5,965.25,9149.5,629.5,1701.0,15084.25,3058.25,932.75,15934.75,3096.75,1231.0
8178.5,1795.75,1067.0,6898.5,1168.75,660.0,5729.25,605.5,1391.0,2992.75,784.0,2070.75,12180.0,3338.5,312.5,9390.5,1460.0,1536.0,10181.75,8738.75,1956.0,17861.25,4078.25,1702.25
5413.25,1575.5,1960.5,7289.75,998.25,661.25,4628.5,513.75,890.25,5710.75,597.25,2934.5,7749.5,3635.0,1288.75,7097.75,3004.5,1692.0,21353.5,9536.5,2088.0,10948.25,11602.25,2108.0
5768.75,857.0,1041.75,4994.5,1016.5,634.75,5274.0,536.5,1308.75,4589.5,1042.0,2522.75,10130.5,4130.5,1312.75,7208.5,1723.25,891.25,11773.0,3147.25,1200.25,17246.5,9093.25,3286.0
8663.0,3365.75,2049.25,4940.5,823.25,369.0,5038.5,690.5,1834.75,7669.75,927.75,1957.0,9584.5,4592.5,1408.75,2537.5,3530.75,1886.0,12488.0,3498.75,611.75,7386.75,8180.5,1467.0
9451.5,882.25,1932.5,7382.5,1182.0,708.0,2815.5,414.75,652.0,7260.5,1032.0,1726.5,12044.25,2468.5,2401.5,4258.0,1120.75,677.5,20818.5,3487.75,555.0,15562.5,8187.0,1689.5
7530.25,1409.75,1818.0,4240.25,1457.0,376.5,3000.75,898.0,2337.25,7420.5,725.75,1163.0,10794.0,3924.25,1842.25,5802.25,1399.25,1576.25,11914.0,6388.5,765.25,19032.75,8669.5,2021.0
8653.0,825.75,2805.25,6528.25,847.0,663.75,2238.5,592.25,1001.75,6034.0,379.0,3311.0,12235.0,4219.25,956.0,2606.5,1666.5,1275.5,13150.25,3903.75,2155.0,22288.25,10132.0,3490.0
8258.5,1010.25,1315.0,4544.0,761.75,830.25,4217.25,1285.5,1682.0,5642.5,372.75,1881.0,5747.0,4398.75,1428.5,13412.75,1862.25,1630.0,8623.5,4537.25,1920.25,12501.75,10072.5,2900.75
8917.5,1984.5,1118.75,2124.0,1497.25,842.25,1551.25,707.0,929.25,9078.0,1299.25,686.5,9420.0,2494.0,1058.25,2661.75,2993.0,1257.25,10174.0,4420.0,1864.0,27290.5,7694.5,2499.0
5828.75,1601.75,1991.0,7266.5,1464.25,443.25,4981.5,1322.0,501.25,9030.75,833.25,2370.5,7062.75,2698.75,672.25,12640.0,1929.75,784.5,9476.5,5292.75,986.0,26117.25,7514.25,3611.5
7982.75,707.25,2678.5,6111.0,1079.5,773.25,2137.0,573.0,977.0,4932.75,982.75,2620.0,9425.75,4615.25,2194.25,7052.0,1405.5,1164.25,12162.25,7556.75,1207.0,19495.25,5589.25,2311.5
7657.0,1491.75,2034.5,4860.25,1246.75,751.5,3636.5,701.75,804.25,8223.0,561.25,2004.0,8547.25,3987.75,1045.75,7528.75,2763.0,862.75,6043.75,11221.0,2042.25,15264.75,12159.0,2764.5
7353.5,1773.75,1879.25,5279.25,480.75,434.25,2933.25,734.0,1046.25,10442.25,960.75,1879.75,13958.5,3385.0,1346.5,9545.25,2841.0,252.5,7845.0,5381.5,1262.0,30673.5,6127.0,1550.25
8628.75,1656.5,2501.25,3971.25,1341.0,793.25,5279.5,771.25,1975.25,8828.5,929.0,1416.5,5739.25,3331.25,1065.25,9552.75,1571.0,1757.75,33976.0,2634.0,1999.25,21722.5,10097.75,4308.5
6790.0,588.25,1220.25,4677.75,1163.0,723.0,1956.5,356.75,1399.25,5665.75,549.25,3060.75,11256.25,3774.75,1904.75,8325.75,2923.0,639.75,14801.5,3378.5,1147.5,20138.0,6566.5,2093.25
7681.5,2162.75,1600.75,5678.75,1715.25,712.75,1551.25,694.5,922.75,5408.0,610.25,1647.0,4451.5,2080.5,1058.0,1987.5,1014.75,1375.0,15900.0,11781.0,874.75,23263.5,8134.75,2929.25
8148.0,2153.25,1648.75,3585.25,726.25,736.0,2888.0,944.5,830.75,4376.0,1067.5,1757.0,11274.5,2121.25,952.5,7234.75,2672.5,848.0,16856.5,5228.5,3051.5,30970.75,5715.75,2281.25
7060.75,890.25,582.0,6217.0,947.5,641.5,4653.75,942.25,616.75,4568.5,575.25,1587.5,6446.5,209.0,776.25,8558.0,1211.0,1417.25,10391.0,9443.75,854.75,17772.5,6271.75,4465.5
5520.5,1836.5,1953.0,4955.25,1015.75,1084.75,4230.0,634.0,1002.0,13469.0,621.75,2515.0,9172.0,3170.5,1509.25,8395.5,3073.5,643.25,13670.75,2475.25,888.75,19033.25,10207.75,1766.25
6642.75,1532.75,1775.25,4428.0,760.5,560.5,3984.25,824.25,1048.25,3069.75,760.25,3060.75,13930.25,3323.5,1479.5,5482.25,2766.25,1231.5,12858.0,5577.25,1379.0,14983.0,8589.25,3531.75
5964.0,1953.5,2399.0,4888.5,1900.5,633.25,2205.5,600.75,739.0,6190.0,372.5,2930.0,7125.25,3362.0,1677.75,8342.25,2117.0,1124.5,10354.0,4478.75,1696.0,24481.75,7488.5,751.25
7453.5,1494.5,2304.5,5187.75,1293.75,570.0,4101.25,869.5,1062.25,4914.25,508.75,4512.0,11460.25,4726.75,1389.5,4223.75,2672.5,1228.5,20839.75,5670.75,1046.25,7105.5,8516.25,2329.5
8899.25,1713.0,2056.0,4089.25,1256.75,607.0,5697.75,530.0,1738.0,6259.0,1438.25,3006.0,10249.0,2683.25,1803.25,6139.5,3124.25,1102.25,6200.25,4412.25,2100.5,15863.75,13845.5,3599.25
11532.5,830.25,1849.5,4336.25,1525.0,1020.25,3160.0,310.25,1470.25,5930.75,904.25,1109.5,3558.0,2977.0,1136.25,11482.25,4508.75,1396.75,7756.0,5250.5,2687.0,22832.0,13302.5,2115.25
7768.5,2066.0,1709.25,7796.25,1084.25,645.0,4350.25,717.0,792.5,4883.5,1288.75,1284.75,4663.75,1785.75,1414.5,6124.0,4221.75,1051.0,14541.5,8738.0,791.25,26165.75,13019.0,2118.75
7755.0,2296.0,1860.5,3310.0,1658.5,588.0,3599.75,319.5,1380.25,6034.5,1159.0,1572.75,6941.75,3316.0,1251.5,3805.0,1954.75,647.5,10174.0,6997.25,706.5,31573.25,5704.75,3714.25
8204.5,2165.0,1870.0,5116.0,1784.5,569.0,2750.5,858.25,2246.5,2691.0,1097.5,1825.0,3399.25,2053.75,1432.0,10976.5,2050.25,1155.75,14913.0,6091.0,2556.25,19724.0,5896.25,1788.25
9505.75,1215.25,1536.0,3898.75,835.5,536.25,3988.5,639.25,812.0,8830.25,683.5,1767.5,6944.0,3146.25,1751.0,5629.5,3268.0,902.75,18520.5,12038.0,2567.25,11494.5,4844.0,593.75
