Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,4.675,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.6595,0,1,1,2,1,balloon,Stim/Prac (3).jpg,computer,right,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.315,0,2,2,1,1,castle,Stim/Prac (2).png,car,right,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.0071,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.3037,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,left,dog,0.3004,0,0,0,28,1,46,Animate,2
0.3,right,1,0.9488,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,right,hand,0.3006,0,1,1,23,1,38,Animate,2
0.25,left,1,1.0698,,,,,,hand,Stim/OBJ (25)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,left,turtle,0.2998,0,2,2,17,1,25,Animate,2
0.25,left,1,0.943,,,,,,bicycle,Stim/OBJ (7)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,left,watch,0.2506,0,3,3,3,1,7,Inanimate,2
0.25,left,1,1.0651,,,,,,elephant,Stim/OBJ (18)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,left,penguin,0.2498,0,4,4,11,1,18,Animate,2
0.2,left,1,0.9768,,,,,,apple,Stim/OBJ (4)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,left,toothbrush,0.2503,0,5,5,1,1,4,Inanimate,2
0.2,right,1,1.0239,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,right,key,0.2001,0,6,6,22,1,32,Inanimate,2
0.2,right,1,1.006,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,right,chair,0.2002,0,7,7,29,1,47,Inanimate,2
0.15,right,1,1.1325,,,,,,key,Stim/OBJ (29)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,right,umbrella,0.2001,0,8,8,19,1,29,Inanimate,2
0.15,right,1,0.8491,,,,,,airplane,Stim/OBJ (1)_ripple.png,,,JD,2023-05-08_11h15.02.194,KorNet_kid_perturbed,2020.2.0,Win32,60,right,umbrella,0.1506,0,9,9,0,1,1,Inanimate,2
