Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,1.1408,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,2.065,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.5634,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.2553,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.2705,,,,,,foot,Stim/Complete/OBJ (21).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,penguin,0.3005,0,0,0,14,1,21,Animate,1
0.3,left,1,1.292,,,,,,flower,Stim/Complete/OBJ (20).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,guitar,0.3118,0,1,1,13,1,20,Inanimate,1
0.25,left,1,1.1083,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,bird,0.2892,0,2,2,5,1,10,Animate,1
0.25,right,1,1.3064,,,,,,leaf,Stim/Complete/OBJ (32).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,spoon,0.2496,0,3,3,22,1,32,Inanimate,1
0.25,left,1,1.3244,,,,,,truck,Stim/Complete/OBJ (45).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,chair,0.246,0,4,4,27,1,45,Inanimate,1
0.2,right,1,1.4472,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,foot,0.267,0,5,5,25,1,42,Animate,1
0.2,left,1,1.2146,,,,,,chair,Stim/Complete/OBJ (12).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,guitar,0.2136,0,6,6,7,1,12,Inanimate,1
0.2,left,1,1.3656,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,duck,0.1989,0,7,7,23,1,38,Animate,1
0.15,left,1,1.7764,,,,,,airplane,Stim/Complete/OBJ (1).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,glasses,0.2,0,8,8,0,1,1,Inanimate,1
0.15,right,1,1.5741,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,tree,0.1679,0,9,9,3,1,7,Inanimate,1
0.15,right,1,1.6008,,,,,,hand,Stim/Complete/OBJ (25).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,bear,0.1687,0,10,10,17,1,25,Animate,1
0.1,left,1,1.4527,,,,,,key,Stim/Complete/OBJ (29).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,fork,0.1667,0,11,11,19,1,29,Inanimate,1
0.1,right,1,1.2801,,,,,,spoon,Stim/Complete/OBJ (41).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,leaf,0.0997,0,12,12,24,1,41,Inanimate,1
0.1,left,1,1.1327,,,,,,guitar,Stim/Complete/OBJ (27).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,kite,0.116,0,13,13,18,1,27,Inanimate,1
0.1,right,1,1.4659,,,,,,elephant,Stim/Complete/OBJ (18).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,foot,0.0946,0,14,14,11,1,18,Animate,1
0.1,left,1,2.2756,,,,,,bear,Stim/Complete/OBJ (6).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,cat,0.0999,0,15,15,2,1,6,Animate,1
0.1,left,1,3.6652,,,,,,kite,Stim/Complete/OBJ (30).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,key,0.1104,0,16,16,20,1,30,Inanimate,1
0.1,right,0,2.2005,,,,,,frog,Stim/Complete/OBJ (23).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,deer,0.0959,0,17,17,16,1,23,Animate,1
0.1,right,1,1.803,,,,,,cow,Stim/Complete/OBJ (14).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,ant,0.1143,0,18,18,8,1,14,Animate,1
0.1,left,1,1.7082,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,spoon,0.0999,0,19,19,29,1,47,Inanimate,1
0.1,left,1,1.1013,,,,,,apple,Stim/Complete/OBJ (4).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,flower,0.0973,0,20,20,1,1,4,Inanimate,1
0.1,right,1,1.3833,,,,,,bird,Stim/Complete/OBJ (8).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,right,cat,0.1036,0,21,21,4,1,8,Animate,1
0.1,left,1,1.6277,,,,,,duck,Stim/Complete/OBJ (17).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,squirrel,0.1011,0,22,22,10,1,17,Animate,1
0.1,left,1,1.8938,,,,,,fork,Stim/Complete/OBJ (22).png,,,BN,2023-07-05_13h51.42.575,KorNet_kid_complete,2020.2.0,Win32,60,left,spoon,0.1166,0,23,23,15,1,22,Inanimate,1
