Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,1.7517,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.8046,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.196,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.4523,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.5257,,,,,,chair,Stim/OBJ (12)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,leaf,0.2914,0,0,0,7,1,12,Inanimate,2
0.3,left,1,0.8971,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,cow,0.2911,0,1,1,28,1,46,Animate,2
0.25,left,1,1.1226,,,,,,fish,Stim/OBJ (19)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,penguin,0.2916,0,2,2,12,1,19,Animate,2
0.25,left,1,0.8879,,,,,,squirrel,Stim/OBJ (42)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,butterfly,0.2431,0,3,3,25,1,42,Animate,2
0.25,left,1,0.6058,,,,,,hand,Stim/OBJ (25)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,dog,0.2428,0,4,4,17,1,25,Animate,2
0.2,right,1,1.3882,,,,,,frog,Stim/OBJ (23)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,penguin,0.2431,0,5,5,16,1,23,Animate,2
0.2,right,1,0.5597,,,,,,elephant,Stim/OBJ (18)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,cat,0.1943,0,6,6,11,1,18,Animate,2
0.2,right,1,0.8125,,,,,,lamp,Stim/OBJ (31)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,kite,0.1942,0,7,7,21,1,31,Inanimate,2
0.15,right,1,0.5503,,,,,,truck,Stim/OBJ (45)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,fork,0.1875,0,8,8,27,1,45,Inanimate,2
0.15,right,1,0.45,,,,,,apple,Stim/OBJ (4)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,umbrella,0.1386,0,9,9,1,1,4,Inanimate,2
0.15,right,1,0.451,,,,,,guitar,Stim/OBJ (27)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,toothbrush,0.1389,0,10,10,18,1,27,Inanimate,2
0.1,right,1,0.4286,,,,,,fork,Stim/OBJ (22)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,watch,0.1387,0,11,11,15,1,22,Inanimate,2
0.1,right,1,0.7199,,,,,,foot,Stim/OBJ (21)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,duck,0.0902,0,12,12,14,1,21,Animate,2
0.1,right,1,0.4793,,,,,,spoon,Stim/OBJ (41)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,toothbrush,0.09,0,13,13,24,1,41,Inanimate,2
0.1,right,1,0.4176,,,,,,dog,Stim/OBJ (16)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,foot,0.0903,0,14,14,9,1,16,Animate,2
0.1,right,1,0.4636,,,,,,tree,Stim/OBJ (44)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,truck,0.0902,0,15,15,26,1,44,Inanimate,2
0.1,left,1,0.6485,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,umbrella,0.0901,0,16,16,22,1,32,Inanimate,2
0.1,right,1,0.4402,,,,,,airplane,Stim/OBJ (1)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,lamp,0.0903,0,17,17,0,1,1,Inanimate,2
0.1,right,1,0.3984,,,,,,butterfly,Stim/OBJ (10)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,elephant,0.0903,0,18,18,5,1,10,Animate,2
0.1,right,1,0.6265,,,,,,kite,Stim/OBJ (30)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,apple,0.0901,0,19,19,20,1,30,Inanimate,2
0.1,right,1,0.4498,,,,,,bear,Stim/OBJ (6)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,deer,0.0901,0,20,20,2,1,6,Animate,2
0.1,right,1,0.4599,,,,,,bird,Stim/OBJ (8)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,bear,0.09,0,21,21,4,1,8,Animate,2
0.1,left,1,0.5807,,,,,,cat,Stim/OBJ (11)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,ant,0.0904,0,22,22,6,1,11,Animate,2
0.1,left,1,0.5604,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,glasses,0.0905,0,23,23,29,1,47,Inanimate,2
0.1,left,1,0.5471,,,,,,duck,Stim/OBJ (17)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,penguin,0.09,0,24,24,10,1,17,Animate,2
0.1,left,1,1.3505,,,,,,key,Stim/OBJ (29)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,toothbrush,0.0903,0,25,25,19,1,29,Inanimate,2
0.1,right,0,0.5934,,,,,,cow,Stim/OBJ (14)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,deer,0.0901,0,26,26,8,1,14,Animate,2
0.1,left,1,0.9788,,,,,,bicycle,Stim/OBJ (7)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,left,guitar,0.0905,0,27,27,3,1,7,Inanimate,2
0.1,right,1,0.5357,,,,,,flower,Stim/OBJ (20)_ripple.png,,,5d0aa9aa5047d20018b8490d,2023-06-22_17h43.53.261,KorNet_adult_perturbed,2020.2.0,Win32,60,right,lamp,0.0901,0,28,28,13,1,20,Inanimate,2
