Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,1.2012,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.8704,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.8545,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.0352,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.3225,,,,,,spoon,Stim/OBJ (41)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,left,kite,0.2987,0,0,0,24,1,41,Inanimate,3
0.3,left,1,1.3958,,,,,,fork,Stim/OBJ (22)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,left,spoon,0.2999,0,1,1,15,1,22,Inanimate,3
0.25,right,1,1.4901,,,,,,truck,Stim/OBJ (45)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,right,toothbrush,0.2994,0,2,2,27,1,45,Inanimate,3
0.25,right,1,0.8356,,,,,,bird,Stim/OBJ (8)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,right,elephant,0.2496,0,3,3,4,1,8,Animate,3
0.25,right,1,0.834,,,,,,key,Stim/OBJ (29)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,right,guitar,0.2499,0,4,4,19,1,29,Inanimate,3
0.2,left,1,1.1981,,,,,,flower,Stim/OBJ (20)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,left,glasses,0.2534,0,5,5,13,1,20,Inanimate,3
0.2,right,1,2.2768,,,,,,dog,Stim/OBJ (16)_IC.png,,,KT,2023-05-25_15h32.54.250,KorNet_kid_deleted,2020.2.0,Win32,60,right,ant,0.1936,0,6,6,9,1,16,Animate,3
