Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,1.542,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.905,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.766,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.685,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.765,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,right,bird,0.3,0,0,0,5,1,10,Animate,1
0.3,left,1,0.647,,,,,,dog,Stim/Complete/OBJ (16).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,left,elephant,0.301,0,1,1,9,1,16,Animate,1
0.25,left,1,0.721,,,,,,bear,Stim/Complete/OBJ (6).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,left,kangaroo,0.299,0,2,2,2,1,6,Animate,1
0.25,right,1,0.701,,,,,,apple,Stim/Complete/OBJ (4).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,right,tree,0.25,0,3,3,1,1,4,Inanimate,1
0.25,right,1,0.749,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,right,lamp,0.25,0,4,4,29,1,47,Inanimate,1
0.2,right,1,0.901,,,,,,hand,Stim/Complete/OBJ (25).png,,,5f48eaf6951dbe29243028a4,2023-06-22_16h45.56.977,KorNet_adult_complete,2020.2.0,Win32,60,right,ant,0.25,0,5,5,17,1,25,Animate,1
