Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,1.7839,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.7549,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.2381,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.6088,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,3.9939,,,,,,lamp,Stim/OBJ (31)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,right,guitar,0.3006,0,0,0,21,1,31,Inanimate,3
0.3,left,1,0.6966,,,,,,apple,Stim/OBJ (4)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,left,guitar,0.2996,0,1,1,1,1,4,Inanimate,3
0.25,right,1,1.0975,,,,,,spoon,Stim/OBJ (41)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,right,toothbrush,0.3009,0,2,2,24,1,41,Inanimate,3
0.25,left,1,0.725,,,,,,fish,Stim/OBJ (19)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,left,foot,0.2502,0,3,3,12,1,19,Animate,3
0.25,right,1,0.571,,,,,,hand,Stim/OBJ (25)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,right,bird,0.2508,0,4,4,17,1,25,Animate,3
0.2,right,1,1.0724,,,,,,turtle,Stim/OBJ (46)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,right,duck,0.2505,0,5,5,28,1,46,Animate,3
0.2,left,1,1.1416,,,,,,squirrel,Stim/OBJ (42)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,left,dog,0.1998,0,6,6,25,1,42,Animate,3
0.2,right,1,0.706,,,,,,elephant,Stim/OBJ (18)_IC.png,,,6041499ba066050e18a7934d,2023-06-22_18h44.23.307,KorNet_adult_deleted,2020.2.0,Win32,60,right,rabbit,0.2011,0,7,7,11,1,18,Animate,3
