Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,2.2684,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.4683,0,1,1,2,1,balloon,Stim/Prac (3).jpg,computer,right,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.386,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.851,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.4121,,,,,,duck,Stim/Complete/OBJ (17).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,cow,0.3001,0,0,0,10,1,17,Animate,1
0.3,right,1,0.8326,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,key,0.3001,0,1,1,29,1,47,Inanimate,1
0.25,right,1,0.9647,,,,,,guitar,Stim/Complete/OBJ (27).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,spoon,0.3003,0,2,2,18,1,27,Inanimate,1
0.25,right,1,0.9505,,,,,,kite,Stim/Complete/OBJ (30).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,apple,0.2502,0,3,3,20,1,30,Inanimate,1
0.25,right,1,0.8146,,,,,,flower,Stim/Complete/OBJ (20).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,key,0.2501,0,4,4,13,1,20,Inanimate,1
0.2,left,1,1.8455,,,,,,truck,Stim/Complete/OBJ (45).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,kite,0.2501,0,5,5,27,1,45,Inanimate,1
0.2,right,1,1.4847,,,,,,chair,Stim/Complete/OBJ (12).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,spoon,0.2001,0,6,6,7,1,12,Inanimate,1
0.2,left,1,1.7138,,,,,,foot,Stim/Complete/OBJ (21).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,deer,0.2001,0,7,7,14,1,21,Animate,1
0.15,right,1,0.7661,,,,,,elephant,Stim/Complete/OBJ (18).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,frog,0.2001,0,8,8,11,1,18,Animate,1
0.15,right,1,0.8591,,,,,,cow,Stim/Complete/OBJ (14).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,squirrel,0.1501,0,9,9,8,1,14,Animate,1
0.15,left,1,0.9562,,,,,,frog,Stim/Complete/OBJ (23).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,mouse,0.1501,0,10,10,16,1,23,Animate,1
0.1,left,1,1.025,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,dog,0.1501,0,11,11,25,1,42,Animate,1
0.1,left,1,0.9811,,,,,,leaf,Stim/Complete/OBJ (32).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,key,0.1001,0,12,12,22,1,32,Inanimate,1
0.1,left,1,1.0435,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,truck,0.1002,0,13,13,3,1,7,Inanimate,1
0.1,right,1,0.687,,,,,,fork,Stim/Complete/OBJ (22).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,guitar,0.1,0,14,14,15,1,22,Inanimate,1
0.1,right,1,0.7847,,,,,,tree,Stim/Complete/OBJ (44).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,scissors,0.1001,0,15,15,26,1,44,Inanimate,1
0.1,left,1,1.1583,,,,,,hand,Stim/Complete/OBJ (25).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,cat,0.1,0,16,16,17,1,25,Animate,1
0.1,right,1,0.8452,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.1,0,17,17,5,1,10,Animate,1
0.1,left,1,0.929,,,,,,bear,Stim/Complete/OBJ (6).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,foot,0.1,0,18,18,2,1,6,Animate,1
0.1,left,1,1.001,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,butterfly,0.1,0,19,19,23,1,38,Animate,1
0.1,left,1,2.5182,,,,,,lamp,Stim/Complete/OBJ (31).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,flower,0.1,0,20,20,21,1,31,Inanimate,1
0.1,left,1,0.9174,,,,,,dog,Stim/Complete/OBJ (16).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,kangaroo,0.1,0,21,21,9,1,16,Animate,1
0.1,left,1,0.7416,,,,,,airplane,Stim/Complete/OBJ (1).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,kite,0.1,0,22,22,0,1,1,Inanimate,1
0.1,right,1,0.8052,,,,,,turtle,Stim/Complete/OBJ (46).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,dog,0.1003,0,23,23,28,1,46,Animate,1
0.1,right,1,0.8263,,,,,,spoon,Stim/Complete/OBJ (41).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,flower,0.1,0,24,24,24,1,41,Inanimate,1
0.1,left,1,1.0867,,,,,,fish,Stim/Complete/OBJ (19).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,kangaroo,0.1001,0,25,25,12,1,19,Animate,1
0.1,left,1,1.0241,,,,,,bird,Stim/Complete/OBJ (8).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,cat,0.1,0,26,26,4,1,8,Animate,1
0.1,left,1,0.9804,,,,,,key,Stim/Complete/OBJ (29).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,left,kite,0.1001,0,27,27,19,1,29,Inanimate,1
0.1,right,1,0.5625,,,,,,cat,Stim/Complete/OBJ (11).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,butterfly,0.1001,0,28,28,6,1,11,Animate,1
0.1,right,1,1.0179,,,,,,apple,Stim/Complete/OBJ (4).png,,,60c49be62f2fb5af5f74eca4,2023-06-22_17h48.26.288,KorNet_adult_complete,2020.2.0,Win32,60,right,airplane,0.1001,0,29,29,1,1,4,Inanimate,1
