Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,1.215,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.0191,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.8097,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.9493,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,0,1.9179,,,,,,fork,Stim/OBJ (22)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,scissors,0.3004,0,0,0,15,1,22,Inanimate,3
0.3,left,1,0.7427,,,,,,apple,Stim/OBJ (4)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,tree,0.3,0,1,1,1,1,4,Inanimate,3
0.3,left,1,1.2324,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,spoon,0.2997,0,2,2,29,1,47,Inanimate,3
0.25,right,1,2.4191,,,,,,elephant,Stim/OBJ (18)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,deer,0.2999,0,3,3,11,1,18,Animate,3
0.25,left,1,0.5777,,,,,,tree,Stim/OBJ (44)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,apple,0.2501,0,4,4,26,1,44,Inanimate,3
0.25,right,1,1.5852,,,,,,cow,Stim/OBJ (14)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,rabbit,0.25,0,5,5,8,1,14,Animate,3
0.2,left,1,1.3379,,,,,,bear,Stim/OBJ (6)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,dog,0.249,0,6,6,2,1,6,Animate,3
0.2,left,1,0.6504,,,,,,hand,Stim/OBJ (25)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,bear,0.1998,0,7,7,17,1,25,Animate,3
0.2,right,1,1.4507,,,,,,lamp,Stim/OBJ (31)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,chair,0.2,0,8,8,21,1,31,Inanimate,3
0.15,left,1,0.7501,,,,,,duck,Stim/OBJ (17)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,hand,0.1999,0,9,9,10,1,17,Animate,3
0.15,right,1,3.1354,,,,,,truck,Stim/OBJ (45)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,spoon,0.1498,0,10,10,27,1,45,Inanimate,3
0.15,right,1,1.1501,,,,,,airplane,Stim/OBJ (1)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,fork,0.1496,0,11,11,0,1,1,Inanimate,3
0.1,left,1,1.8861,,,,,,dog,Stim/OBJ (16)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,elephant,0.1501,0,12,12,9,1,16,Animate,3
0.1,left,1,1.4752,,,,,,bicycle,Stim/OBJ (7)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,fork,0.1003,0,13,13,3,1,7,Inanimate,3
0.1,right,0,1.5772,,,,,,spoon,Stim/OBJ (41)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,left,toothbrush,0.0998,0,14,14,24,1,41,Inanimate,3
0.1,left,0,1.6509,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,cat,0.1,0,15,15,23,1,38,Animate,3
0.1,right,1,2.4016,,,,,,leaf,Stim/OBJ (32)_IC.png,,,EB,2023-06-19_14h20.23.411,KorNet_kid_deleted,2020.2.0,Win32,60,right,kite,0.0911,0,16,16,22,1,32,Inanimate,3
