Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,0.7982,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.0519,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.0505,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.8841,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.9067,,,,,,hand,Stim/OBJ (25)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,bear,0.3009,0,0,0,17,1,25,Animate,2
0.3,left,1,0.7162,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,bicycle,0.3,0,1,1,22,1,32,Inanimate,2
0.25,right,1,0.8865,,,,,,guitar,Stim/OBJ (27)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,truck,0.2997,0,2,2,18,1,27,Inanimate,2
0.25,right,1,1.8003,,,,,,cow,Stim/OBJ (14)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,elephant,0.25,0,3,3,8,1,14,Animate,2
0.25,left,1,1.2098,,,,,,duck,Stim/OBJ (17)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,hand,0.257,0,4,4,10,1,17,Animate,2
0.25,right,0,2.2215,,,,,,dog,Stim/OBJ (16)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,bird,0.2494,0,5,5,9,1,16,Animate,2
0.25,left,1,0.7356,,,,,,apple,Stim/OBJ (4)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,scissors,0.2501,0,6,6,1,1,4,Inanimate,2
0.25,right,1,0.815,,,,,,flower,Stim/OBJ (20)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,watch,0.2565,0,7,7,13,1,20,Inanimate,2
0.2,left,1,1.2179,,,,,,bicycle,Stim/OBJ (7)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,watch,0.2582,0,8,8,3,1,7,Inanimate,2
0.2,left,1,0.8727,,,,,,squirrel,Stim/OBJ (42)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,dog,0.1999,0,9,9,25,1,42,Animate,2
0.2,left,1,2.1926,,,,,,foot,Stim/OBJ (21)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,bird,0.1998,0,10,10,14,1,21,Animate,2
0.15,right,1,0.9063,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,chair,0.2,0,11,11,29,1,47,Inanimate,2
0.15,right,1,1.1359,,,,,,airplane,Stim/OBJ (1)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,kite,0.1502,0,12,12,0,1,1,Inanimate,2
0.15,right,1,2.0342,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,kangaroo,0.1422,0,13,13,23,1,38,Animate,2
0.1,left,1,0.6014,,,,,,tree,Stim/OBJ (44)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,truck,0.1499,0,14,14,26,1,44,Inanimate,2
0.1,right,1,1.2882,,,,,,elephant,Stim/OBJ (18)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,duck,0.1001,0,15,15,11,1,18,Animate,2
0.1,left,1,1.1016,,,,,,bear,Stim/OBJ (6)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,elephant,0.091,0,16,16,2,1,6,Animate,2
0.1,right,1,1.7726,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,squirrel,0.1002,0,17,17,28,1,46,Animate,2
0.1,left,1,0.6322,,,,,,truck,Stim/OBJ (45)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,fork,0.1,0,18,18,27,1,45,Inanimate,2
0.1,left,1,0.7542,,,,,,butterfly,Stim/OBJ (10)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,cow,0.0998,0,19,19,5,1,10,Animate,2
0.1,right,1,1.3674,,,,,,fork,Stim/OBJ (22)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,chair,0.0922,0,20,20,15,1,22,Inanimate,2
0.1,left,1,2.4852,,,,,,kite,Stim/OBJ (30)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,chair,0.1002,0,21,21,20,1,30,Inanimate,2
0.1,left,1,1.3998,,,,,,fish,Stim/OBJ (19)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,left,bear,0.0939,0,22,22,12,1,19,Animate,2
0.1,right,1,1.1514,,,,,,key,Stim/OBJ (29)_ripple.png,,,EB,2023-06-16_13h12.01.464,KorNet_kid_perturbed,2020.2.0,Win32,60,right,flower,0.1001,0,23,23,19,1,29,Inanimate,2
