Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,2.7616,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,,,,,,,,,,,
0.3,right,1,0.9244,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,,,,,,,,,,,
0.25,left,1,0.9709,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,,,,,,,,,,,
0.25,right,1,0.7805,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,,,,,,,,,,,
0.3,left,1,0.8738,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,left,duck,0.2944,0,0,0,23,1,38,Animate,3
0.3,left,1,0.6735,,,,,,duck,Stim/OBJ (17)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,left,frog,0.2998,0,1,1,10,1,17,Animate,3
0.25,right,1,0.8028,,,,,,butterfly,Stim/OBJ (10)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,right,ant,0.2999,0,2,2,5,1,10,Animate,3
0.25,right,1,0.8258,,,,,,truck,Stim/OBJ (45)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,right,umbrella,0.2495,0,3,3,27,1,45,Inanimate,3
0.25,right,1,0.7361,,,,,,dog,Stim/OBJ (16)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,right,bird,0.2499,0,4,4,9,1,16,Animate,3
0.25,right,0,2.1419,,,,,,spoon,Stim/OBJ (41)_IC.png,,,60f3e04d8fcde4e8624c1ec9,2023-06-22_18h42.17.166,KorNet_adult_deleted,2020.2.0,Linux x86_64,60,left,apple,0.2504,0,5,5,24,1,41,Inanimate,3
