Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,1.8715,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.5844,0,1,1,2,1,balloon,Stim/Prac (3).jpg,computer,right,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.7491,0,2,2,1,1,castle,Stim/Prac (2).png,car,right,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.736,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.7744,,,,,,chair,Stim/Complete/OBJ (12).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,leaf,0.3002,0,0,0,7,1,12,Inanimate,1
0.3,right,1,0.8411,,,,,,hand,Stim/Complete/OBJ (25).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.3002,0,1,1,17,1,25,Animate,1
0.25,right,1,0.6835,,,,,,fish,Stim/Complete/OBJ (19).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,duck,0.2906,0,2,2,12,1,19,Animate,1
0.25,right,1,0.6881,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.2431,0,3,3,23,1,38,Animate,1
0.25,right,1,1.2782,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,cat,0.2473,0,4,4,25,1,42,Animate,1
0.2,left,1,0.9998,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,toothbrush,0.2524,0,5,5,3,1,7,Inanimate,1
0.2,right,1,0.6496,,,,,,airplane,Stim/Complete/OBJ (1).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,truck,0.2002,0,6,6,0,1,1,Inanimate,1
0.2,left,1,1.0022,,,,,,duck,Stim/Complete/OBJ (17).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,deer,0.1995,0,7,7,10,1,17,Animate,1
0.15,left,1,0.6744,,,,,,key,Stim/Complete/OBJ (29).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,watch,0.1942,0,8,8,19,1,29,Inanimate,1
0.15,left,1,0.7784,,,,,,foot,Stim/Complete/OBJ (21).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,bear,0.1499,0,9,9,14,1,21,Animate,1
0.15,right,1,0.6497,,,,,,lamp,Stim/Complete/OBJ (31).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,fork,0.1685,0,10,10,21,1,31,Inanimate,1
0.1,left,1,0.9177,,,,,,flower,Stim/Complete/OBJ (20).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,toothbrush,0.1393,0,11,11,13,1,20,Inanimate,1
0.1,right,1,0.5672,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,key,0.1007,0,12,12,29,1,47,Inanimate,1
0.1,right,1,0.6429,,,,,,apple,Stim/Complete/OBJ (4).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,key,0.0996,0,13,13,1,1,4,Inanimate,1
0.1,left,1,0.9077,,,,,,bear,Stim/Complete/OBJ (6).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,butterfly,0.0984,0,14,14,2,1,6,Animate,1
0.1,right,1,0.7166,,,,,,tree,Stim/Complete/OBJ (44).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,leaf,0.0906,0,15,15,26,1,44,Inanimate,1
0.1,left,1,0.6908,,,,,,elephant,Stim/Complete/OBJ (18).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,bird,0.0982,0,16,16,11,1,18,Animate,1
0.1,left,1,1.6301,,,,,,turtle,Stim/Complete/OBJ (46).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,elephant,0.0905,0,17,17,28,1,46,Animate,1
0.1,left,1,0.8539,,,,,,bird,Stim/Complete/OBJ (8).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,elephant,0.1004,0,18,18,4,1,8,Animate,1
0.1,left,1,1.0454,,,,,,cow,Stim/Complete/OBJ (14).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,turtle,0.0997,0,19,19,8,1,14,Animate,1
0.1,right,1,0.8135,,,,,,spoon,Stim/Complete/OBJ (41).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,toothbrush,0.0922,0,20,20,24,1,41,Inanimate,1
0.1,right,0,1.6334,,,,,,frog,Stim/Complete/OBJ (23).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,dog,0.122,0,21,21,16,1,23,Animate,1
0.1,left,1,2.6769,,,,,,truck,Stim/Complete/OBJ (45).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,chair,0.1005,0,22,22,27,1,45,Inanimate,1
0.1,left,1,1.0581,,,,,,kite,Stim/Complete/OBJ (30).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,umbrella,0.1003,0,23,23,20,1,30,Inanimate,1
0.1,right,1,0.6842,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,mouse,0.0993,0,24,24,5,1,10,Animate,1
0.1,left,1,0.8172,,,,,,dog,Stim/Complete/OBJ (16).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,fish,0.1007,0,25,25,9,1,16,Animate,1
0.1,left,1,1.5858,,,,,,leaf,Stim/Complete/OBJ (32).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,tree,0.1002,0,26,26,22,1,32,Inanimate,1
0.1,right,1,0.8513,,,,,,fork,Stim/Complete/OBJ (22).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,right,umbrella,0.0946,0,27,27,15,1,22,Inanimate,1
0.1,left,1,1.1958,,,,,,cat,Stim/Complete/OBJ (11).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,rabbit,0.0912,0,28,28,6,1,11,Animate,1
0.1,left,1,1.3846,,,,,,guitar,Stim/Complete/OBJ (27).png,,,60cf34633d5479b0859b4c8c,2023-06-22_17h56.53.924,KorNet_adult_complete,2020.2.0,Win32,60,left,tree,0.0957,0,29,29,18,1,27,Inanimate,1
