Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,3.7764,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,,,,,,,,,,,
0.3,right,1,13.9635,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,,,,,,,,,,,
0.25,right,1,1.5249,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,,,,,,,,,,,
0.25,left,1,1.4078,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,,,,,,,,,,,
0.3,right,1,1.7112,,,,,,squirrel,Stim/OBJ (42)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,duck,0.3017,0,0,0,25,1,42,Animate,2
0.3,right,1,1.2094,,,,,,bear,Stim/OBJ (6)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,hand,0.299,0,1,1,2,1,6,Animate,2
0.25,left,1,2.4725,,,,,,cow,Stim/OBJ (14)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,elephant,0.301,0,2,2,8,1,14,Animate,2
0.25,right,1,1.8209,,,,,,elephant,Stim/OBJ (18)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,turtle,0.253,0,3,3,11,1,18,Animate,2
0.25,right,1,1.168,,,,,,apple,Stim/OBJ (4)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,airplane,0.2499,0,4,4,1,1,4,Inanimate,2
0.2,left,1,1.3437,,,,,,foot,Stim/OBJ (21)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,penguin,0.2491,0,5,5,14,1,21,Animate,2
0.2,right,1,1.4055,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,toothbrush,0.2004,0,6,6,22,1,32,Inanimate,2
0.2,left,1,1.3047,,,,,,fish,Stim/OBJ (19)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,deer,0.1997,0,7,7,12,1,19,Animate,2
0.15,right,1,1.3378,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,key,0.1985,0,8,8,29,1,47,Inanimate,2
0.15,left,1,1.9838,,,,,,cat,Stim/OBJ (11)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,dog,0.1485,0,9,9,6,1,11,Animate,2
0.15,right,1,1.4034,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,hand,0.1497,0,10,10,23,1,38,Animate,2
0.1,right,1,1.4006,,,,,,guitar,Stim/OBJ (27)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,airplane,0.15,0,11,11,18,1,27,Inanimate,2
0.1,left,1,1.8026,,,,,,bird,Stim/OBJ (8)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,foot,0.1019,0,12,12,4,1,8,Animate,2
0.1,right,1,1.7507,,,,,,flower,Stim/OBJ (20)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,watch,0.0989,0,13,13,13,1,20,Inanimate,2
0.1,right,1,0.6866,,,,,,airplane,Stim/OBJ (1)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,guitar,0.0997,0,14,14,0,1,1,Inanimate,2
0.1,left,1,0.6769,,,,,,butterfly,Stim/OBJ (10)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,turtle,0.1009,0,15,15,5,1,10,Animate,2
0.1,left,1,0.7498,,,,,,fork,Stim/OBJ (22)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,tree,0.1017,0,16,16,15,1,22,Inanimate,2
0.1,right,1,0.7495,,,,,,tree,Stim/OBJ (44)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,toothbrush,0.1,0,17,17,26,1,44,Inanimate,2
0.1,left,1,0.9501,,,,,,kite,Stim/OBJ (30)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,truck,0.1013,0,18,18,20,1,30,Inanimate,2
0.1,left,1,1.0205,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,left,butterfly,0.0998,0,19,19,28,1,46,Animate,2
0.1,right,1,1.0356,,,,,,dog,Stim/OBJ (16)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,rabbit,0.1004,0,20,20,9,1,16,Animate,2
0.1,right,1,0.8271,,,,,,lamp,Stim/OBJ (31)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,tree,0.0984,0,21,21,21,1,31,Inanimate,2
0.1,right,1,0.6519,,,,,,chair,Stim/OBJ (12)_ripple.png,,,60e591d2448940eccaed1181,2023-06-22_18h47.03.220,KorNet_adult_perturbed,2020.2.0,MacIntel,60,right,leaf,0.1,0,22,22,7,1,12,Inanimate,2
