Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,0.847,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,,,,,,,,,,,
0.3,right,1,1.059,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,,,,,,,,,,,
0.25,left,1,0.697,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,,,,,,,,,,,
0.25,right,1,1.104,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,,,,,,,,,,,
0.3,right,1,0.993,,,,,,spoon,Stim/OBJ (41)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,right,key,0.301,0,0,0,24,1,41,Inanimate,3
0.3,right,1,1.221,,,,,,foot,Stim/OBJ (21)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,right,elephant,0.3,0,1,1,14,1,21,Animate,3
0.25,right,1,0.965,,,,,,hand,Stim/OBJ (25)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,right,cow,0.299,0,2,2,17,1,25,Animate,3
0.25,left,1,0.772,,,,,,leaf,Stim/OBJ (32)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,key,0.25,0,3,3,22,1,32,Inanimate,3
0.25,left,1,0.868,,,,,,bird,Stim/OBJ (8)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,squirrel,0.249,0,4,4,4,1,8,Animate,3
0.2,left,1,0.644,,,,,,truck,Stim/OBJ (45)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,watch,0.251,0,5,5,27,1,45,Inanimate,3
0.2,left,1,1.226,,,,,,cat,Stim/OBJ (11)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,bird,0.201,0,6,6,6,1,11,Animate,3
0.2,left,1,0.708,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,leaf,0.201,0,7,7,29,1,47,Inanimate,3
0.15,left,1,0.666,,,,,,flower,Stim/OBJ (20)_IC.png,,,FO,2023-05-09_15h53.26.786,KorNet_kid_deleted,2020.2.0,MacIntel,60,left,glasses,0.2,0,8,8,13,1,20,Inanimate,3
