Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,2.153,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.058,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.717,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.994,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.434,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,right,leaf,0.291,0,0,0,29,1,47,Inanimate,3
0.3,left,1,0.724,,,,,,dog,Stim/OBJ (16)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,foot,0.291,0,1,1,9,1,16,Animate,3
0.25,left,1,0.795,,,,,,elephant,Stim/OBJ (18)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,cat,0.29,0,2,2,11,1,18,Animate,3
0.25,left,1,0.954,,,,,,turtle,Stim/OBJ (46)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,bird,0.243,0,3,3,28,1,46,Animate,3
0.25,left,1,0.871,,,,,,frog,Stim/OBJ (23)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,dog,0.243,0,4,4,16,1,23,Animate,3
0.2,left,1,0.812,,,,,,bear,Stim/OBJ (6)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,squirrel,0.244,0,5,5,2,1,6,Animate,3
0.2,right,1,0.895,,,,,,chair,Stim/OBJ (12)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,right,tree,0.189,0,6,6,7,1,12,Inanimate,3
0.2,left,1,0.727,,,,,,foot,Stim/OBJ (21)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,cat,0.195,0,7,7,14,1,21,Animate,3
0.15,left,1,2.026,,,,,,kite,Stim/OBJ (30)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,glasses,0.195,0,8,8,20,1,30,Inanimate,3
0.15,left,1,0.944,,,,,,leaf,Stim/OBJ (32)_IC.png,,,606529a91a8d9c0f17cacfaa,2023-06-22_12h52.12.375,KorNet_adult_deleted,2020.2.0,Win32,60,left,scissors,0.138,0,9,9,22,1,32,Inanimate,3
