Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,0.9165,0,0,0,2,1,balloon,Stim/Prac (3).jpg,computer,right,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.997,0,1,1,1,1,castle,Stim/Prac (2).png,car,right,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.7572,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.7717,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,0,1.0193,,,,,,bicycle,Stim/OBJ (7)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,kite,0.2957,0,0,0,3,1,7,Inanimate,3
0.3,left,1,1.0882,,,,,,kite,Stim/OBJ (30)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,key,0.2884,0,1,1,20,1,30,Inanimate,3
0.3,right,1,1.052,,,,,,flower,Stim/OBJ (20)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,key,0.3056,0,2,2,13,1,20,Inanimate,3
0.25,left,1,0.8243,,,,,,cow,Stim/OBJ (14)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,squirrel,0.2981,0,3,3,8,1,14,Animate,3
0.25,right,1,1.5958,,,,,,airplane,Stim/OBJ (1)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,tree,0.257,0,4,4,0,1,1,Inanimate,3
0.25,left,1,1.0766,,,,,,leaf,Stim/OBJ (32)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,fork,0.2628,0,5,5,22,1,32,Inanimate,3
0.2,right,1,1.7429,,,,,,cat,Stim/OBJ (11)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,elephant,0.24,0,6,6,6,1,11,Animate,3
0.2,left,1,1.4075,,,,,,key,Stim/OBJ (29)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,watch,0.2018,0,7,7,19,1,29,Inanimate,3
0.2,right,1,1.0356,,,,,,guitar,Stim/OBJ (27)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,leaf,0.2057,0,8,8,18,1,27,Inanimate,3
0.15,right,1,0.8367,,,,,,hand,Stim/OBJ (25)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,duck,0.2078,0,9,9,17,1,25,Animate,3
0.15,right,1,0.8291,,,,,,tree,Stim/OBJ (44)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,guitar,0.141,0,10,10,26,1,44,Inanimate,3
0.15,right,1,1.3162,,,,,,bird,Stim/OBJ (8)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,butterfly,0.1388,0,11,11,4,1,8,Animate,3
0.1,left,1,0.7295,,,,,,duck,Stim/OBJ (17)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,squirrel,0.1485,0,12,12,10,1,17,Animate,3
0.1,right,1,1.0978,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,airplane,0.1007,0,13,13,29,1,47,Inanimate,3
0.1,left,0,1.2622,,,,,,frog,Stim/OBJ (23)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,bird,0.0989,0,14,14,16,1,23,Animate,3
0.1,right,0,1.7408,,,,,,turtle,Stim/OBJ (46)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,kangaroo,0.09,0,15,15,28,1,46,Animate,3
0.15,left,0,2.3105,,,,,,dog,Stim/OBJ (16)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,right,bird,0.105,0,16,16,9,1,16,Animate,3
0.15,left,1,0.7868,,,,,,chair,Stim/OBJ (12)_IC.png,,,KN,2023-06-19_13h13.38.888,KorNet_kid_deleted,2020.2.0,Win32,60,left,scissors,0.1494,0,17,17,7,1,12,Inanimate,3
