Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,1.9916,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.0074,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.6971,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.8236,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.8493,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,kangaroo,0.2925,0,0,0,5,1,10,Animate,1
0.3,right,1,0.6586,,,,,,dog,Stim/Complete/OBJ (16).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,deer,0.2916,0,1,1,9,1,16,Animate,1
0.25,right,1,0.6276,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,frog,0.2912,0,2,2,23,1,38,Animate,1
0.25,right,1,0.6865,,,,,,bird,Stim/Complete/OBJ (8).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,kangaroo,0.243,0,3,3,4,1,8,Animate,1
0.25,left,1,0.5534,,,,,,frog,Stim/Complete/OBJ (23).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,elephant,0.2429,0,4,4,16,1,23,Animate,1
0.2,left,1,0.8918,,,,,,guitar,Stim/Complete/OBJ (27).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,tree,0.2431,0,5,5,18,1,27,Inanimate,1
0.2,left,1,0.7164,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,umbrella,0.1958,0,6,6,3,1,7,Inanimate,1
0.2,right,1,0.8097,,,,,,truck,Stim/Complete/OBJ (45).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,fork,0.1956,0,7,7,27,1,45,Inanimate,1
0.15,left,1,0.5615,,,,,,fish,Stim/Complete/OBJ (19).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,foot,0.1945,0,8,8,12,1,19,Animate,1
0.15,right,1,0.6041,,,,,,apple,Stim/Complete/OBJ (4).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,lamp,0.1389,0,9,9,1,1,4,Inanimate,1
0.15,left,1,0.6502,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,key,0.1389,0,10,10,29,1,47,Inanimate,1
0.1,left,1,0.6879,,,,,,tree,Stim/Complete/OBJ (44).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,kite,0.1388,0,11,11,26,1,44,Inanimate,1
0.1,right,1,0.8065,,,,,,bear,Stim/Complete/OBJ (6).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,hand,0.0902,0,12,12,2,1,6,Animate,1
0.1,left,1,0.623,,,,,,key,Stim/Complete/OBJ (29).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,guitar,0.0902,0,13,13,19,1,29,Inanimate,1
0.1,left,1,0.5842,,,,,,elephant,Stim/Complete/OBJ (18).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,mouse,0.0936,0,14,14,11,1,18,Animate,1
0.1,left,1,0.5835,,,,,,spoon,Stim/Complete/OBJ (41).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,key,0.0903,0,15,15,24,1,41,Inanimate,1
0.1,left,1,1.0799,,,,,,foot,Stim/Complete/OBJ (21).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,dog,0.0902,0,16,16,14,1,21,Animate,1
0.1,left,1,0.8736,,,,,,kite,Stim/Complete/OBJ (30).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,apple,0.0901,0,17,17,20,1,30,Inanimate,1
0.1,left,1,0.6509,,,,,,lamp,Stim/Complete/OBJ (31).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,guitar,0.0902,0,18,18,21,1,31,Inanimate,1
0.1,left,1,1.2867,,,,,,flower,Stim/Complete/OBJ (20).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,bicycle,0.0894,0,19,19,13,1,20,Inanimate,1
0.1,right,1,0.5806,,,,,,cow,Stim/Complete/OBJ (14).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,ant,0.0898,0,20,20,8,1,14,Animate,1
0.1,left,1,0.5661,,,,,,cat,Stim/Complete/OBJ (11).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,duck,0.0916,0,21,21,6,1,11,Animate,1
0.1,left,1,0.6671,,,,,,duck,Stim/Complete/OBJ (17).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,frog,0.0893,0,22,22,10,1,17,Animate,1
0.1,left,1,0.6776,,,,,,airplane,Stim/Complete/OBJ (1).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,chair,0.0903,0,23,23,0,1,1,Inanimate,1
0.1,left,1,0.891,,,,,,fork,Stim/Complete/OBJ (22).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,truck,0.0903,0,24,24,15,1,22,Inanimate,1
0.1,left,1,1.0032,,,,,,hand,Stim/Complete/OBJ (25).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,duck,0.0902,0,25,25,17,1,25,Animate,1
0.1,left,1,0.6116,,,,,,turtle,Stim/Complete/OBJ (46).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,elephant,0.0902,0,26,26,28,1,46,Animate,1
0.1,right,1,0.6706,,,,,,chair,Stim/Complete/OBJ (12).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,bicycle,0.0897,0,27,27,7,1,12,Inanimate,1
0.1,right,1,0.7631,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,right,dog,0.0908,0,28,28,25,1,42,Animate,1
0.1,left,1,0.6187,,,,,,leaf,Stim/Complete/OBJ (32).png,,,5c3f1d6522d8d800015b6e58,2023-06-22_16h46.32.086,KorNet_adult_complete,2020.2.0,Win32,60,left,guitar,0.0903,0,29,29,22,1,32,Inanimate,1
