Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,7.1982,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,3.8229,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,2.9422,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.667,0,3,3,2,1,balloon,Stim/Prac (3).jpg,computer,right,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,1.2678,,,,,,apple,Stim/Complete/OBJ (4).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,spoon,0.2936,0,0,0,1,1,4,Inanimate,1
0.3,right,1,1.636,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,hand,0.3,0,1,1,25,1,42,Animate,1
0.25,right,1,1.0399,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,dog,0.3,0,2,2,5,1,10,Animate,1
0.25,left,1,1.4634,,,,,,airplane,Stim/Complete/OBJ (1).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,lamp,0.2499,0,3,3,0,1,1,Inanimate,1
0.25,right,1,3.7828,,,,,,cow,Stim/Complete/OBJ (14).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,bear,0.2394,0,4,4,8,1,14,Animate,1
0.2,left,1,0.6439,,,,,,hand,Stim/Complete/OBJ (25).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,rabbit,0.25,0,5,5,17,1,25,Animate,1
0.2,left,1,1.083,,,,,,chair,Stim/Complete/OBJ (12).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,spoon,0.1996,0,6,6,7,1,12,Inanimate,1
0.2,right,1,2.5331,,,,,,tree,Stim/Complete/OBJ (44).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,key,0.1998,0,7,7,26,1,44,Inanimate,1
0.15,left,1,1.6804,,,,,,frog,Stim/Complete/OBJ (23).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,hand,0.1927,0,8,8,16,1,23,Animate,1
0.15,right,1,0.9879,,,,,,key,Stim/Complete/OBJ (29).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,spoon,0.1498,0,9,9,19,1,29,Inanimate,1
0.15,left,1,1.6571,,,,,,fork,Stim/Complete/OBJ (22).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,bicycle,0.1502,0,10,10,15,1,22,Inanimate,1
0.1,right,1,1.0084,,,,,,truck,Stim/Complete/OBJ (45).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,watch,0.1502,0,11,11,27,1,45,Inanimate,1
0.1,left,1,0.8983,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,watch,0.1,0,12,12,29,1,47,Inanimate,1
0.1,right,1,1.5703,,,,,,leaf,Stim/Complete/OBJ (32).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,right,tree,0.1,0,13,13,22,1,32,Inanimate,1
0.1,left,1,1.8815,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,ant,0.1002,0,14,14,23,1,38,Animate,1
0.1,left,1,2.4223,,,,,,dog,Stim/Complete/OBJ (16).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,deer,0.0999,0,15,15,9,1,16,Animate,1
0.1,left,1,1.4153,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,umbrella,0.0997,0,16,16,3,1,7,Inanimate,1
0.1,left,1,1.2688,,,,,,guitar,Stim/Complete/OBJ (27).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,watch,0.1,0,17,17,18,1,27,Inanimate,1
0.1,left,1,2.3842,,,,,,elephant,Stim/Complete/OBJ (18).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,butterfly,0.0992,0,18,18,11,1,18,Animate,1
0.1,left,1,0.7065,,,,,,cat,Stim/Complete/OBJ (11).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,turtle,0.1001,0,19,19,6,1,11,Animate,1
0.1,left,1,1.5002,,,,,,duck,Stim/Complete/OBJ (17).png,,,EB,2023-06-14_14h15.28.876,KorNet_kid_complete,2020.2.0,Win32,60,left,deer,0.0936,0,20,20,10,1,17,Animate,1
