Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,2.2504,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.5361,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.3006,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.0015,0,3,3,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.8685,,,,,,cat,Stim/OBJ (11)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,left,frog,0.3,0,0,0,6,1,11,Animate,3
0.3,left,1,0.7992,,,,,,duck,Stim/OBJ (17)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,left,bear,0.2949,0,1,1,10,1,17,Animate,3
0.25,left,1,1.2685,,,,,,leaf,Stim/OBJ (32)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,left,scissors,0.3042,0,2,2,22,1,32,Inanimate,3
0.25,left,1,1.9158,,,,,,fork,Stim/OBJ (22)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,left,key,0.2476,0,3,3,15,1,22,Inanimate,3
0.25,right,1,0.7694,,,,,,umbrella,Stim/OBJ (47)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,right,key,0.2545,0,4,4,29,1,47,Inanimate,3
0.2,right,1,0.8675,,,,,,hand,Stim/OBJ (25)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,right,turtle,0.2495,0,5,5,17,1,25,Animate,3
0.2,left,1,1.3344,,,,,,airplane,Stim/OBJ (1)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,left,umbrella,0.1993,0,6,6,0,1,1,Inanimate,3
0.2,right,1,1.1193,,,,,,spoon,Stim/OBJ (41)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,right,key,0.2014,0,7,7,24,1,41,Inanimate,3
0.15,right,1,0.7521,,,,,,cow,Stim/OBJ (14)_IC.png,,,JD,2023-05-31_15h44.18.757,KorNet_kid_deleted,2020.2.0,Win32,60,right,bear,0.1996,0,8,8,8,1,14,Animate,3
