Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,3.036,0,0,0,1,1,castle,Stim/Prac (2).png,car,right,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.5933,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.8099,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.575,0,3,3,0,1,shoe,Stim/Prac (1).jpg,phone,left,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.1676,,,,,,guitar,Stim/OBJ (27)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,leaf,0.3024,0,0,0,18,1,27,Inanimate,2
0.3,left,1,1.0771,,,,,,dog,Stim/OBJ (16)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,cow,0.2998,0,1,1,9,1,16,Animate,2
0.25,left,1,1.0924,,,,,,truck,Stim/OBJ (45)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,key,0.2999,0,2,2,27,1,45,Inanimate,2
0.25,right,1,0.7238,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,right,mouse,0.2662,0,3,3,23,1,38,Animate,2
0.25,right,1,0.8104,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,right,fork,0.2478,0,4,4,29,1,47,Inanimate,2
0.2,left,1,1.1202,,,,,,spoon,Stim/OBJ (41)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,leaf,0.247,0,5,5,24,1,41,Inanimate,2
0.2,right,1,0.986,,,,,,flower,Stim/OBJ (20)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,right,kite,0.1997,0,6,6,13,1,20,Inanimate,2
0.2,left,1,1.1628,,,,,,foot,Stim/OBJ (21)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,cat,0.1913,0,7,7,14,1,21,Animate,2
0.15,left,1,0.9952,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,bicycle,0.1919,0,8,8,22,1,32,Inanimate,2
0.15,left,1,1.1604,,,,,,bicycle,Stim/OBJ (7)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,truck,0.1618,0,9,9,3,1,7,Inanimate,2
0.15,left,1,1.3845,,,,,,squirrel,Stim/OBJ (42)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,mouse,0.1526,0,10,10,25,1,42,Animate,2
0.1,right,1,0.8687,,,,,,chair,Stim/OBJ (12)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,right,key,0.1717,0,11,11,7,1,12,Inanimate,2
0.1,left,1,2.2201,,,,,,elephant,Stim/OBJ (18)_ripple.png,,,SI,2023-04-18_11h56.07.854,KorNet_kid_perturbed,2020.2.0,Win32,60,left,cow,0.0972,0,12,12,11,1,18,Animate,2
