Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,4.2275,0,0,0,2,1,balloon,Stim/Prac (3).jpg,computer,right,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,3.1724,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,2.8269,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.2251,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.2647,,,,,,fork,Stim/Complete/OBJ (22).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,glasses,0.3174,0,0,0,15,1,22,Inanimate,1
0.3,right,1,2.1394,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,kangaroo,0.2995,0,1,1,5,1,10,Animate,1
0.25,left,1,0.9534,,,,,,truck,Stim/Complete/OBJ (45).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,flower,0.2961,0,2,2,27,1,45,Inanimate,1
0.25,left,1,0.8555,,,,,,fish,Stim/Complete/OBJ (19).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,turtle,0.2483,0,3,3,12,1,19,Animate,1
0.25,left,1,0.9234,,,,,,chair,Stim/Complete/OBJ (12).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,guitar,0.2711,0,4,4,7,1,12,Inanimate,1
0.2,left,1,0.7531,,,,,,tree,Stim/Complete/OBJ (44).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,toothbrush,0.2501,0,5,5,26,1,44,Inanimate,1
0.2,left,1,1.7096,,,,,,cow,Stim/Complete/OBJ (14).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,butterfly,0.2042,0,6,6,8,1,14,Animate,1
0.2,left,1,0.9885,,,,,,apple,Stim/Complete/OBJ (4).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,guitar,0.1934,0,7,7,1,1,4,Inanimate,1
0.15,right,1,1.0155,,,,,,hand,Stim/Complete/OBJ (25).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,cat,0.1995,0,8,8,17,1,25,Animate,1
0.15,left,1,1.3038,,,,,,key,Stim/Complete/OBJ (29).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,chair,0.1467,0,9,9,19,1,29,Inanimate,1
0.15,left,1,1.1009,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,chair,0.138,0,10,10,29,1,47,Inanimate,1
0.1,left,1,0.9042,,,,,,guitar,Stim/Complete/OBJ (27).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,truck,0.1393,0,11,11,18,1,27,Inanimate,1
0.1,left,1,1.9817,,,,,,kite,Stim/Complete/OBJ (30).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,tree,0.0991,0,12,12,20,1,30,Inanimate,1
0.1,left,0,1.6787,,,,,,airplane,Stim/Complete/OBJ (1).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,bicycle,0.0901,0,13,13,0,1,1,Inanimate,1
0.1,right,0,2.3659,,,,,,frog,Stim/Complete/OBJ (23).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,cow,0.0892,0,14,14,16,1,23,Animate,1
0.15,right,0,3.8695,,,,,,flower,Stim/Complete/OBJ (20).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,bicycle,0.0921,0,15,15,13,1,20,Inanimate,1
0.15,right,1,3.9628,,,,,,leaf,Stim/Complete/OBJ (32).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,airplane,0.148,0,16,16,22,1,32,Inanimate,1
0.15,left,1,3.3529,,,,,,turtle,Stim/Complete/OBJ (46).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,ant,0.1456,0,17,17,28,1,46,Animate,1
0.1,left,1,0.9749,,,,,,duck,Stim/Complete/OBJ (17).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,kangaroo,0.1399,0,18,18,10,1,17,Animate,1
0.1,left,1,1.39,,,,,,cat,Stim/Complete/OBJ (11).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,butterfly,0.0945,0,19,19,6,1,11,Animate,1
0.1,left,1,1.2938,,,,,,dog,Stim/Complete/OBJ (16).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,duck,0.0914,0,20,20,9,1,16,Animate,1
0.1,right,1,1.0545,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,dog,0.0954,0,21,21,23,1,38,Animate,1
0.1,left,1,0.967,,,,,,spoon,Stim/Complete/OBJ (41).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,apple,0.1031,0,22,22,24,1,41,Inanimate,1
0.1,left,1,1.1919,,,,,,bird,Stim/Complete/OBJ (8).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,cat,0.1034,0,23,23,4,1,8,Animate,1
0.1,right,1,1.7948,,,,,,bear,Stim/Complete/OBJ (6).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,penguin,0.1023,0,24,24,2,1,6,Animate,1
0.1,left,1,2.285,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,elephant,0.0932,0,25,25,25,1,42,Animate,1
0.1,right,1,1.024,,,,,,lamp,Stim/Complete/OBJ (31).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,right,kite,0.1034,0,26,26,21,1,31,Inanimate,1
0.1,left,1,1.1904,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,lamp,0.0942,0,27,27,3,1,7,Inanimate,1
0.1,right,0,1.6986,,,,,,foot,Stim/Complete/OBJ (21).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,bird,0.0969,0,28,28,14,1,21,Animate,1
0.1,left,1,1.4178,,,,,,elephant,Stim/Complete/OBJ (18).png,,,KN,2023-06-06_12h32.40.397,KorNet_kid_complete,2020.2.0,Win32,60,left,frog,0.0969,0,29,29,11,1,18,Animate,1
