Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,2.2804,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.9431,0,1,1,2,1,balloon,Stim/Prac (3).jpg,computer,right,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.0771,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.7722,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.5965,,,,,,tree,Stim/OBJ (44)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,right,umbrella,0.3002,0,0,0,26,1,44,Inanimate,2
0.3,left,1,0.7734,,,,,,chair,Stim/OBJ (12)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,left,bicycle,0.2995,0,1,1,7,1,12,Inanimate,2
0.25,left,1,0.6239,,,,,,spoon,Stim/OBJ (41)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,left,tree,0.2995,0,2,2,24,1,41,Inanimate,2
0.25,left,1,0.54,,,,,,bird,Stim/OBJ (8)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,left,fish,0.2503,0,3,3,4,1,8,Animate,2
0.25,right,1,0.8397,,,,,,kite,Stim/OBJ (30)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,right,scissors,0.2499,0,4,4,20,1,30,Inanimate,2
0.2,left,1,0.5301,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,left,spoon,0.2506,0,5,5,29,1,47,Inanimate,2
0.2,right,1,0.4977,,,,,,apple,Stim/OBJ (4)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,right,tree,0.1999,0,6,6,1,1,4,Inanimate,2
0.2,left,1,1.3256,,,,,,key,Stim/OBJ (29)_ripple.png,,,5cd0b82bae977b00015d30eb,2023-06-22_17h46.07.561,KorNet_adult_perturbed,2020.2.0,Win32,60,left,spoon,0.1997,0,7,7,19,1,29,Inanimate,2
