Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,2.3928,0,0,0,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.8471,0,1,1,2,1,balloon,Stim/Prac (3).jpg,computer,right,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.8904,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.564,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.6989,,,,,,frog,Stim/Complete/OBJ (23).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,elephant,0.2995,0,0,0,16,1,23,Animate,1
0.3,left,1,0.723,,,,,,bird,Stim/Complete/OBJ (8).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,butterfly,0.2996,0,1,1,4,1,8,Animate,1
0.25,right,1,0.475,,,,,,fish,Stim/Complete/OBJ (19).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,ant,0.2995,0,2,2,12,1,19,Animate,1
0.25,right,1,0.5098,,,,,,elephant,Stim/Complete/OBJ (18).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,rabbit,0.2502,0,3,3,11,1,18,Animate,1
0.25,right,1,0.5871,,,,,,guitar,Stim/Complete/OBJ (27).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,airplane,0.2466,0,4,4,18,1,27,Inanimate,1
0.2,right,1,0.5208,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,kite,0.25,0,5,5,29,1,47,Inanimate,1
0.2,left,1,0.711,,,,,,dog,Stim/Complete/OBJ (16).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,ant,0.1998,0,6,6,9,1,16,Animate,1
0.2,left,1,0.7935,,,,,,fork,Stim/Complete/OBJ (22).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,leaf,0.1993,0,7,7,15,1,22,Inanimate,1
0.15,left,1,0.684,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,squirrel,0.1999,0,8,8,23,1,38,Animate,1
0.15,left,1,0.6249,,,,,,lamp,Stim/Complete/OBJ (31).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,truck,0.1499,0,9,9,21,1,31,Inanimate,1
0.15,left,1,0.5429,,,,,,flower,Stim/Complete/OBJ (20).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,key,0.1498,0,10,10,13,1,20,Inanimate,1
0.1,left,1,0.6358,,,,,,apple,Stim/Complete/OBJ (4).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,umbrella,0.1494,0,11,11,1,1,4,Inanimate,1
0.1,right,1,0.605,,,,,,truck,Stim/Complete/OBJ (45).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,spoon,0.1002,0,12,12,27,1,45,Inanimate,1
0.1,left,1,0.6294,,,,,,bear,Stim/Complete/OBJ (6).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,rabbit,0.0995,0,13,13,2,1,6,Animate,1
0.1,left,1,0.6583,,,,,,spoon,Stim/Complete/OBJ (41).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,glasses,0.1001,0,14,14,24,1,41,Inanimate,1
0.1,right,1,0.5383,,,,,,chair,Stim/Complete/OBJ (12).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,lamp,0.0998,0,15,15,7,1,12,Inanimate,1
0.1,left,1,0.61,,,,,,hand,Stim/Complete/OBJ (25).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,cow,0.0999,0,16,16,17,1,25,Animate,1
0.1,right,1,0.5961,,,,,,key,Stim/Complete/OBJ (29).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,umbrella,0.0999,0,17,17,19,1,29,Inanimate,1
0.1,right,1,0.8099,,,,,,airplane,Stim/Complete/OBJ (1).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,kite,0.1001,0,18,18,0,1,1,Inanimate,1
0.1,left,1,0.5623,,,,,,cat,Stim/Complete/OBJ (11).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,squirrel,0.0999,0,19,19,6,1,11,Animate,1
0.1,right,1,0.6643,,,,,,turtle,Stim/Complete/OBJ (46).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,rabbit,0.1,0,20,20,28,1,46,Animate,1
0.1,left,1,0.675,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,cow,0.1,0,21,21,25,1,42,Animate,1
0.1,right,1,0.5563,,,,,,tree,Stim/Complete/OBJ (44).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,toothbrush,0.0997,0,22,22,26,1,44,Inanimate,1
0.1,right,1,0.5355,,,,,,cow,Stim/Complete/OBJ (14).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,ant,0.0998,0,23,23,8,1,14,Animate,1
0.1,right,1,0.6427,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,tree,0.1001,0,24,24,3,1,7,Inanimate,1
0.1,left,1,0.5525,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,left,dog,0.1,0,25,25,5,1,10,Animate,1
0.1,right,1,0.628,,,,,,foot,Stim/Complete/OBJ (21).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,turtle,0.0999,0,26,26,14,1,21,Animate,1
0.1,right,1,1.3868,,,,,,kite,Stim/Complete/OBJ (30).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,spoon,0.0998,0,27,27,20,1,30,Inanimate,1
0.1,right,1,0.6697,,,,,,duck,Stim/Complete/OBJ (17).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,bird,0.0997,0,28,28,10,1,17,Animate,1
0.1,right,1,0.7519,,,,,,leaf,Stim/Complete/OBJ (32).png,,,5f264332488e13372281c1c8,2023-06-22_11h51.21.590,KorNet_adult_complete,2020.2.0,Win32,60,right,truck,0.1001,0,29,29,22,1,32,Inanimate,1
