Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,2.5912,0,0,0,2,1,balloon,Stim/Prac (3).jpg,computer,right,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.9475,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,0.8297,0,2,2,0,1,shoe,Stim/Prac (1).jpg,phone,left,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.7279,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,0.9232,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,right,turtle,0.3002,0,0,0,23,1,38,Animate,3
0.3,left,1,0.6905,,,,,,butterfly,Stim/OBJ (10)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,left,squirrel,0.3003,0,1,1,5,1,10,Animate,3
0.25,left,1,1.2482,,,,,,cat,Stim/OBJ (11)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,left,dog,0.3005,0,2,2,6,1,11,Animate,3
0.25,right,1,0.6235,,,,,,bird,Stim/OBJ (8)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,right,butterfly,0.2502,0,3,3,4,1,8,Animate,3
0.25,right,1,0.6296,,,,,,spoon,Stim/OBJ (41)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,right,guitar,0.2502,0,4,4,24,1,41,Inanimate,3
0.2,right,1,0.5195,,,,,,cow,Stim/OBJ (14)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,right,frog,0.2503,0,5,5,8,1,14,Animate,3
0.2,right,1,0.5873,,,,,,tree,Stim/OBJ (44)_IC.png,,,61228d9531e3fd084f5d5067,2023-06-22_17h44.08.671,KorNet_adult_deleted,2020.2.0,Win32,60,right,flower,0.2002,0,6,6,26,1,44,Inanimate,3
