Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,left,1,0.8289,0,0,0,0,1,shoe,Stim/Prac (1).jpg,phone,left,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.6285,0,1,1,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.5295,0,2,2,2,1,balloon,Stim/Prac (3).jpg,computer,right,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,0.5783,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,0.4922,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,left,bear,0.2989,0,0,0,23,1,38,Animate,3
0.3,left,1,0.4239,,,,,,lamp,Stim/OBJ (31)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,left,flower,0.2998,0,1,1,21,1,31,Inanimate,3
0.25,right,1,0.4591,,,,,,dog,Stim/OBJ (16)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,right,fish,0.3164,0,2,2,9,1,16,Animate,3
0.25,left,1,0.4898,,,,,,duck,Stim/OBJ (17)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,left,penguin,0.2496,0,3,3,10,1,17,Animate,3
0.25,right,1,0.72,,,,,,bicycle,Stim/OBJ (7)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,right,watch,0.2498,0,4,4,3,1,7,Inanimate,3
0.2,right,1,0.5419,,,,,,chair,Stim/OBJ (12)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,right,key,0.2497,0,5,5,7,1,12,Inanimate,3
0.2,right,1,0.5898,,,,,,foot,Stim/OBJ (21)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,right,squirrel,0.2162,0,6,6,14,1,21,Animate,3
0.2,right,1,0.7379,,,,,,truck,Stim/OBJ (45)_IC.png,,,5f58e69c670dc40a0ee2dc7b,2023-06-22_17h44.22.529,KorNet_adult_deleted,2020.2.0,Win32,60,right,key,0.2165,0,7,7,27,1,45,Inanimate,3
