Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,1.7327,0,0,0,2,1,balloon,Stim/Prac (3).jpg,computer,right,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,left,1,1.1717,0,1,1,0,1,shoe,Stim/Prac (1).jpg,phone,left,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,left,1,1.7381,0,2,2,3,1,motorcycle,Stim/Prac (4).jpg,skateboard,left,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.25,right,1,1.3475,0,3,3,1,1,castle,Stim/Prac (2).png,car,right,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,,,,,,,,,,,
0.3,right,1,2.1481,,,,,,truck,Stim/Complete/OBJ (45).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,lamp,0.2983,0,0,0,27,1,45,Inanimate,1
0.3,left,1,1.8644,,,,,,butterfly,Stim/Complete/OBJ (10).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,turtle,0.3,0,1,1,5,1,10,Animate,1
0.25,left,1,2.036,,,,,,turtle,Stim/Complete/OBJ (46).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,foot,0.2994,0,2,2,28,1,46,Animate,1
0.25,left,1,1.4706,,,,,,bicycle,Stim/Complete/OBJ (7).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,glasses,0.2494,0,3,3,3,1,7,Inanimate,1
0.25,left,1,1.4209,,,,,,spoon,Stim/Complete/OBJ (41).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,apple,0.2498,0,4,4,24,1,41,Inanimate,1
0.2,right,1,1.9521,,,,,,key,Stim/Complete/OBJ (29).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,glasses,0.2499,0,5,5,19,1,29,Inanimate,1
0.2,right,1,1.3171,,,,,,chair,Stim/Complete/OBJ (12).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,flower,0.2003,0,6,6,7,1,12,Inanimate,1
0.2,left,1,1.0374,,,,,,dog,Stim/Complete/OBJ (16).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,penguin,0.1998,0,7,7,9,1,16,Animate,1
0.15,right,1,1.062,,,,,,frog,Stim/Complete/OBJ (23).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,elephant,0.1996,0,8,8,16,1,23,Animate,1
0.15,left,1,0.9207,,,,,,airplane,Stim/Complete/OBJ (1).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,lamp,0.1496,0,9,9,0,1,1,Inanimate,1
0.15,right,1,0.8656,,,,,,bear,Stim/Complete/OBJ (6).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,foot,0.1497,0,10,10,2,1,6,Animate,1
0.1,right,1,1.3161,,,,,,cow,Stim/Complete/OBJ (14).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,mouse,0.1497,0,11,11,8,1,14,Animate,1
0.1,left,1,0.9563,,,,,,guitar,Stim/Complete/OBJ (27).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,truck,0.0996,0,12,12,18,1,27,Inanimate,1
0.1,right,1,0.8525,,,,,,lamp,Stim/Complete/OBJ (31).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,key,0.1001,0,13,13,21,1,31,Inanimate,1
0.1,right,1,0.9827,,,,,,elephant,Stim/Complete/OBJ (18).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,bear,0.0996,0,14,14,11,1,18,Animate,1
0.1,left,1,0.8331,,,,,,squirrel,Stim/Complete/OBJ (42).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,turtle,0.1,0,15,15,25,1,42,Animate,1
0.1,right,1,0.9938,,,,,,kite,Stim/Complete/OBJ (30).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,chair,0.0994,0,16,16,20,1,30,Inanimate,1
0.1,right,1,1.4107,,,,,,rabbit,Stim/Complete/OBJ (38).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,bear,0.0999,0,17,17,23,1,38,Animate,1
0.1,left,1,1.4652,,,,,,hand,Stim/Complete/OBJ (25).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,foot,0.0996,0,18,18,17,1,25,Animate,1
0.1,right,1,2.2354,,,,,,flower,Stim/Complete/OBJ (20).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,tree,0.1003,0,19,19,13,1,20,Inanimate,1
0.1,right,1,1.6816,,,,,,leaf,Stim/Complete/OBJ (32).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,airplane,0.1,0,20,20,22,1,32,Inanimate,1
0.1,right,1,1.915,,,,,,cat,Stim/Complete/OBJ (11).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,kangaroo,0.1004,0,21,21,6,1,11,Animate,1
0.1,right,1,1.5831,,,,,,fish,Stim/Complete/OBJ (19).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,hand,0.0995,0,22,22,12,1,19,Animate,1
0.1,left,1,0.9289,,,,,,umbrella,Stim/Complete/OBJ (47).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,left,fork,0.0991,0,23,23,29,1,47,Inanimate,1
0.1,right,1,1.0482,,,,,,duck,Stim/Complete/OBJ (17).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,mouse,0.0997,0,24,24,10,1,17,Animate,1
0.1,right,1,1.2473,,,,,,apple,Stim/Complete/OBJ (4).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,scissors,0.0997,0,25,25,1,1,4,Inanimate,1
0.1,right,1,2.3764,,,,,,foot,Stim/Complete/OBJ (21).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,fish,0.1004,0,26,26,14,1,21,Animate,1
0.1,right,1,1.4166,,,,,,tree,Stim/Complete/OBJ (44).png,,,XC,2023-06-16_14h22.06.914,KorNet_kid_complete,2020.2.0,Win32,60,right,spoon,0.0923,0,27,27,26,1,44,Inanimate,1
